"采样时间","实时压力 P1","瞬时流量 M1","瞬时流量 M2","温度 T_R","压力 P2_R"
"2026-06-08 15:52:00",0.011299,24.789105,2.500000,24.014298,0.009039
"2026-06-08 15:52:01",0.035155,24.554082,2.500000,24.029941,0.028124
"2026-06-08 15:52:02",0.056960,24.327022,2.500000,24.052820,0.045568
"2026-06-08 15:52:03",0.084154,24.052544,2.500000,24.012922,0.067323
"2026-06-08 15:52:04",0.105518,23.891683,2.500000,23.984536,0.084414
"2026-06-08 15:52:05",0.115719,23.621310,2.500000,23.959771,0.092575
"2026-06-08 15:52:06",0.131322,23.476147,2.500000,24.009085,0.105057
"2026-06-08 15:52:07",0.154611,23.205601,2.500000,23.973568,0.123688
"2026-06-08 15:52:08",0.168834,23.038986,2.500000,23.984380,0.135068
"2026-06-08 15:52:09",0.180965,22.827571,2.500000,24.030782,0.144772
"2026-06-08 15:52:10",0.200787,22.527799,2.500000,24.037723,0.160630
"2026-06-08 15:52:11",0.210974,22.300498,2.500000,24.068292,0.168779
"2026-06-08 15:52:12",0.222666,22.042500,2.500000,24.089268,0.178133
"2026-06-08 15:52:13",0.233832,21.938960,2.500000,24.137751,0.187066
"2026-06-08 15:52:14",0.250372,21.798394,2.500000,24.129158,0.200298
"2026-06-08 15:52:15",0.261064,21.641100,2.500000,24.085088,0.208851
"2026-06-08 15:52:16",0.273096,21.496786,2.500000,24.059209,0.218477
"2026-06-08 15:52:17",0.293762,21.368013,2.500000,24.054021,0.235010
"2026-06-08 15:52:18",0.321433,21.085872,2.500000,24.017918,0.257146
"2026-06-08 15:52:19",0.335492,20.894720,2.500000,23.979194,0.268394
"2026-06-08 15:52:20",0.363360,20.702384,2.500000,23.987610,0.290688
"2026-06-08 15:52:21",0.377848,20.601489,2.500000,24.018712,0.302279
"2026-06-08 15:52:22",0.389628,20.304235,2.500000,24.038651,0.311702
"2026-06-08 15:52:23",0.399788,20.151228,2.500000,24.075853,0.319830
"2026-06-08 15:52:24",0.424951,20.050828,2.500000,24.060184,0.339961
"2026-06-08 15:52:25",0.452834,19.910704,2.500000,24.087662,0.362267
"2026-06-08 15:52:26",0.473546,19.655237,2.500000,24.082780,0.378837
"2026-06-08 15:52:27",0.496009,19.355968,2.500000,24.040444,0.396807
"2026-06-08 15:52:28",0.510246,19.182719,2.500000,24.015781,0.408197
"2026-06-08 15:52:29",0.527414,18.954350,2.500000,24.000926,0.421932
"2026-06-08 15:52:30",0.544494,18.676185,2.500000,24.043839,0.435595
"2026-06-08 15:52:31",0.569878,18.512517,2.500000,24.021169,0.455902
"2026-06-08 15:52:32",0.594169,18.311146,2.500000,23.991926,0.475335
"2026-06-08 15:52:33",0.606933,18.067010,2.500000,23.982718,0.485547
"2026-06-08 15:52:34",0.631885,17.787575,2.500000,23.934157,0.505508
"2026-06-08 15:52:35",0.654569,17.515349,2.500000,23.974745,0.523655
"2026-06-08 15:52:36",0.683382,17.308030,2.500000,23.973505,0.546706
"2026-06-08 15:52:37",0.706026,17.108081,2.500000,23.946344,0.564821
"2026-06-08 15:52:38",0.721185,16.999864,2.500000,23.903835,0.576948
