"导出时间","实时压力P1","瞬时流量M1","瞬时流量M2","温度T_R","压力P2_R"
"2026-07-18 11:00:00",0.038276,23.810164,2.595387,23.961349,0.004836
"2026-07-18 11:00:01",0.037349,23.778337,2.525167,23.699191,-0.007942
"2026-07-18 11:00:02",0.094305,23.704125,2.455498,23.964851,0.004235
"2026-07-18 11:00:03",0.116952,23.638482,2.438963,23.998273,0.013064
"2026-07-18 11:00:04",0.083173,23.137631,2.594094,23.793847,-0.009299
"2026-07-18 11:00:05",0.147227,22.831637,2.572273,23.826691,0.045796
"2026-07-18 11:00:06",0.158263,22.716195,2.594177,23.961118,0.039060
"2026-07-18 11:00:07",0.229919,22.599972,2.471220,23.537779,0.018549
"2026-07-18 11:00:08",0.228152,22.315834,2.594063,24.165054,0.023129
"2026-07-18 11:00:09",0.333520,21.997035,2.512851,23.865431,0.058983
"2026-07-18 11:00:10",0.284130,21.833669,2.464390,23.694944,0.075712
"2026-07-18 11:00:11",0.369958,21.800823,2.428113,24.241083,0.078212
"2026-07-18 11:00:12",0.429444,21.394271,2.515310,23.947404,0.064384
"2026-07-18 11:00:13",0.387553,21.279825,2.406803,23.500979,0.106231
"2026-07-18 11:00:14",0.469636,21.270247,2.535910,24.210114,0.104549
"2026-07-18 11:00:15",0.428933,21.294467,2.404701,24.414238,0.084682
"2026-07-18 11:00:16",0.553030,20.838307,2.425385,24.210122,0.097042
"2026-07-18 11:00:17",0.578164,20.325781,2.410452,24.421487,0.118255
"2026-07-18 11:00:18",0.559561,20.604732,2.494862,24.017133,0.097699
"2026-07-18 11:00:19",0.605058,19.937855,2.549223,23.894083,0.094509
"2026-07-18 11:00:20",0.584544,20.027699,2.465133,24.132671,0.116368
"2026-07-18 11:00:21",0.700194,20.009626,2.555381,24.007655,0.114714
"2026-07-18 11:00:22",0.688082,19.607749,2.519579,23.666645,0.123890
"2026-07-18 11:00:23",0.775288,19.668420,2.514030,24.344163,0.184457
"2026-07-18 11:00:24",0.725787,18.903514,2.475457,23.749341,0.152540
"2026-07-18 11:00:25",0.832786,18.981523,2.455603,24.115424,0.149408
"2026-07-18 11:00:26",0.812045,19.079216,2.458288,23.759482,0.185330
"2026-07-18 11:00:27",0.822728,18.713769,2.556940,23.597348,0.172747
"2026-07-18 11:00:28",0.862863,18.478001,2.548793,24.159002,0.178783
"2026-07-18 11:00:29",0.890356,18.105399,2.427155,23.857906,0.163346
"2026-07-18 11:00:30",0.956306,18.286480,2.472040,24.467249,0.217019
"2026-07-18 11:00:31",1.016130,17.779189,2.476382,24.167223,0.224670
"2026-07-18 11:00:32",1.027601,17.753865,2.449065,24.269588,0.194991
"2026-07-18 11:00:33",1.027594,17.304570,2.550669,24.218140,0.182211
"2026-07-18 11:00:34",1.099661,16.918058,2.428294,24.100151,0.226087
"2026-07-18 11:00:35",1.096424,16.896153,2.533801,24.088087,0.247258
"2026-07-18 11:00:36",1.093185,17.053947,2.533589,24.172611,0.192453
"2026-07-18 11:00:37",1.181967,16.338937,2.586463,24.312934,0.236679
"2026-07-18 11:00:38",1.248886,16.693083,2.477380,24.379313,0.239843
"2026-07-18 11:00:39",1.213649,16.485260,2.455332,24.244439,0.213029
"2026-07-18 11:00:40",1.279548,15.890518,2.534243,23.909476,0.248236
"2026-07-18 11:00:41",1.313746,15.624361,2.536883,23.593208,0.236725
"2026-07-18 11:00:42",1.311531,15.381192,2.584016,24.272142,0.241017
"2026-07-18 11:00:43",1.389656,15.597205,2.505534,23.730641,0.307625
"2026-07-18 11:00:44",1.392689,15.083767,2.514652,23.994491,0.290832
"2026-07-18 11:00:45",1.396210,15.005818,2.551900,23.787282,0.305167
"2026-07-18 11:00:46",1.438347,14.604592,2.531100,24.287095,0.272206
"2026-07-18 11:00:47",1.475932,14.360053,2.577922,23.624562,0.271112
"2026-07-18 11:00:48",1.535549,14.509411,2.578996,23.725216,0.318742
"2026-07-18 11:00:49",1.552189,14.278811,2.422576,24.203335,0.330975
"2026-07-18 11:00:50",1.587157,13.833548,2.568802,24.058746,0.307181
"2026-07-18 11:00:51",1.623435,13.559189,2.576866,23.802899,0.318042
"2026-07-18 11:00:52",1.629990,13.608599,2.405231,23.795140,0.355141
"2026-07-18 11:00:53",1.653009,13.406986,2.512402,23.533971,0.347338
"2026-07-18 11:00:54",1.730937,13.134944,2.463033,23.519120,0.355425
"2026-07-18 11:00:55",1.752441,13.066707,2.490838,24.060911,0.377800
"2026-07-18 11:00:56",1.755658,12.657217,2.425994,23.601098,0.375233
"2026-07-18 11:00:57",1.764229,12.519486,2.531297,24.488870,0.328043
"2026-07-18 11:00:58",1.858978,12.502978,2.438230,23.768018,0.376552
"2026-07-18 11:00:59",1.830376,12.414266,2.486664,24.486708,0.383820
