"导出时间","实时压力P1","瞬时流量M1","瞬时流量M2","温度T_R","压力P2_R"
"2026-09-23 10:00:00",0.045867,23.881015,2.436078,23.949801,-0.001251
"2026-09-23 10:00:01",0.058744,23.876398,2.565540,24.279772,-0.017386
"2026-09-23 10:00:02",0.074556,23.517247,2.514832,23.880927,0.024848
"2026-09-23 10:00:03",0.049625,23.274089,2.599632,23.682290,-0.010256
"2026-09-23 10:00:04",0.065954,23.027350,2.434611,24.415944,0.040037
"2026-09-23 10:00:05",0.114404,22.964837,2.423474,24.330865,0.021675
"2026-09-23 10:00:06",0.191457,22.914179,2.524176,23.885413,0.047351
"2026-09-23 10:00:07",0.245665,22.743873,2.543114,23.844425,0.050508
"2026-09-23 10:00:08",0.228471,22.191754,2.599528,24.151083,0.055029
"2026-09-23 10:00:09",0.243005,22.354458,2.546746,23.501430,0.056875
"2026-09-23 10:00:10",0.247411,22.064979,2.453985,23.729455,0.034248
"2026-09-23 10:00:11",0.299562,21.535132,2.461064,24.155175,0.036287
"2026-09-23 10:00:12",0.384265,21.323165,2.543040,24.236655,0.097548
"2026-09-23 10:00:13",0.320487,21.591180,2.423305,23.806986,0.054377
"2026-09-23 10:00:14",0.426625,21.320709,2.501284,24.207420,0.076196
"2026-09-23 10:00:15",0.388408,21.187696,2.533293,24.464596,0.049934
"2026-09-23 10:00:16",0.483058,20.972643,2.542495,23.948876,0.067011
"2026-09-23 10:00:17",0.529604,20.582965,2.447676,23.755224,0.114311
"2026-09-23 10:00:18",0.476831,20.465555,2.562911,23.824725,0.112506
"2026-09-23 10:00:19",0.496652,20.058880,2.593241,23.567545,0.107070
"2026-09-23 10:00:20",0.558470,20.200727,2.463878,24.320117,0.141158
"2026-09-23 10:00:21",0.584158,19.624252,2.571242,23.587971,0.101539
"2026-09-23 10:00:22",0.608843,19.381582,2.426576,24.413147,0.133595
"2026-09-23 10:00:23",0.636238,19.535043,2.589553,24.035667,0.117191
"2026-09-23 10:00:24",0.638680,19.316763,2.576326,23.778741,0.119676
"2026-09-23 10:00:25",0.737873,19.282511,2.504022,23.609329,0.167271
"2026-09-23 10:00:26",0.784365,18.859132,2.496484,23.912313,0.171116
"2026-09-23 10:00:27",0.778327,18.858451,2.452698,23.991882,0.135982
"2026-09-23 10:00:28",0.774316,18.252344,2.477004,23.558185,0.150193
"2026-09-23 10:00:29",0.858412,18.428769,2.554955,24.456007,0.149160
"2026-09-23 10:00:30",0.867244,18.253011,2.556414,24.207776,0.173989
"2026-09-23 10:00:31",0.918664,18.063283,2.438544,23.764767,0.161925
"2026-09-23 10:00:32",0.942346,17.531097,2.483313,23.727695,0.216189
"2026-09-23 10:00:33",0.904360,17.514277,2.561571,23.741135,0.176177
"2026-09-23 10:00:34",0.979498,16.979884,2.513115,23.936378,0.224297
"2026-09-23 10:00:35",0.992383,16.920405,2.409995,24.271022,0.228219
"2026-09-23 10:00:36",1.019734,16.948881,2.564213,23.641591,0.189650
"2026-09-23 10:00:37",1.093354,16.758436,2.518209,23.926179,0.242482
"2026-09-23 10:00:38",1.035231,16.460354,2.539481,24.225126,0.196231
"2026-09-23 10:00:39",1.086257,16.455853,2.471886,23.703471,0.233490
"2026-09-23 10:00:40",1.140368,16.160317,2.548529,24.252366,0.237334
"2026-09-23 10:00:41",1.207808,15.673539,2.496901,24.215375,0.212407
"2026-09-23 10:00:42",1.204741,15.561084,2.434440,24.233773,0.230680
"2026-09-23 10:00:43",1.257229,15.231149,2.580077,24.467487,0.228945
"2026-09-23 10:00:44",1.268385,15.176604,2.457870,23.837609,0.256813
"2026-09-23 10:00:45",1.313601,15.261719,2.585904,24.282164,0.248612
"2026-09-23 10:00:46",1.274998,14.619906,2.447670,23.609012,0.283209
"2026-09-23 10:00:47",1.310200,14.471219,2.422142,24.004414,0.289930
"2026-09-23 10:00:48",1.383717,14.216220,2.471342,24.055467,0.281373
"2026-09-23 10:00:49",1.385596,14.493072,2.527367,23.682563,0.305194
"2026-09-23 10:00:50",1.394891,14.169759,2.406952,24.204904,0.302939
"2026-09-23 10:00:51",1.398669,13.684377,2.540922,24.088557,0.257824
"2026-09-23 10:00:52",1.493202,13.375559,2.504162,24.160193,0.289659
"2026-09-23 10:00:53",1.548516,13.210358,2.435109,23.803168,0.309695
"2026-09-23 10:00:54",1.559913,13.360223,2.575382,23.670537,0.312972
"2026-09-23 10:00:55",1.589772,12.855341,2.419072,24.485767,0.300659
"2026-09-23 10:00:56",1.550201,12.948964,2.510038,24.352242,0.300001
"2026-09-23 10:00:57",1.565341,12.723466,2.518108,24.266800,0.335869
"2026-09-23 10:00:58",1.644728,12.584509,2.441526,23.860836,0.306799
"2026-09-23 10:00:59",1.690279,12.336210,2.457712,24.209171,0.342724
