"采样时间","实时压力 P1","瞬时流量 M1","瞬时流量 M2","温度 T_R","压力 P2_R"
"2026-07-23 08:30:00",0.021811,24.766218,2.500000,23.957336,0.017449
"2026-07-23 08:30:01",0.042588,24.486691,2.500000,24.002480,0.034070
"2026-07-23 08:30:02",0.067496,24.237988,2.500000,23.978337,0.053997
"2026-07-23 08:30:03",0.091317,23.944232,2.500000,23.995048,0.073054
"2026-07-23 08:30:04",0.119710,23.716953,2.500000,24.020808,0.095768
"2026-07-23 08:30:05",0.141754,23.423147,2.500000,24.023312,0.113403
"2026-07-23 08:30:06",0.170100,23.154552,2.500000,23.977581,0.136080
"2026-07-23 08:30:07",0.181376,23.049459,2.500000,23.972747,0.145100
"2026-07-23 08:30:08",0.195820,22.800261,2.500000,23.952416,0.156656
"2026-07-23 08:30:09",0.206667,22.567347,2.500000,23.923164,0.165333
"2026-07-23 08:30:10",0.225247,22.400063,2.500000,23.931161,0.180198
"2026-07-23 08:30:11",0.249706,22.137163,2.500000,23.919137,0.199765
"2026-07-23 08:30:12",0.262715,21.878514,2.500000,23.932163,0.210172
"2026-07-23 08:30:13",0.281300,21.638531,2.500000,23.980673,0.225040
"2026-07-23 08:30:14",0.304996,21.344005,2.500000,23.935231,0.243997
"2026-07-23 08:30:15",0.331020,21.119385,2.500000,23.938473,0.264816
"2026-07-23 08:30:16",0.346001,21.007701,2.500000,23.905008,0.276801
"2026-07-23 08:30:17",0.364853,20.873373,2.500000,23.922579,0.291883
"2026-07-23 08:30:18",0.376970,20.583192,2.500000,23.939813,0.301576
"2026-07-23 08:30:19",0.394198,20.305540,2.500000,23.939584,0.315359
"2026-07-23 08:30:20",0.418850,20.008910,2.500000,23.892328,0.335080
"2026-07-23 08:30:21",0.447316,19.756795,2.500000,23.904962,0.357853
"2026-07-23 08:30:22",0.475393,19.552527,2.500000,23.892032,0.380315
"2026-07-23 08:30:23",0.504894,19.334131,2.500000,23.916625,0.403915
"2026-07-23 08:30:24",0.515149,19.154279,2.500000,23.875627,0.412119
"2026-07-23 08:30:25",0.537025,19.007006,2.500000,23.831220,0.429620
"2026-07-23 08:30:26",0.563650,18.895735,2.500000,23.855863,0.450920
"2026-07-23 08:30:27",0.592147,18.703253,2.500000,23.896446,0.473718
"2026-07-23 08:30:28",0.607060,18.541308,2.500000,23.890543,0.485648
"2026-07-23 08:30:29",0.621730,18.311942,2.500000,23.879362,0.497384
"2026-07-23 08:30:30",0.643444,18.080883,2.500000,23.838615,0.514755
"2026-07-23 08:30:31",0.663566,17.870540,2.500000,23.874611,0.530853
"2026-07-23 08:30:32",0.678937,17.576262,2.500000,23.870932,0.543149
"2026-07-23 08:30:33",0.695064,17.287954,2.500000,23.843656,0.556051
"2026-07-23 08:30:34",0.710713,17.160060,2.500000,23.820044,0.568571
"2026-07-23 08:30:35",0.729625,17.039749,2.500000,23.826949,0.583700
"2026-07-23 08:30:36",0.740270,16.915408,2.500000,23.830161,0.592216
"2026-07-23 08:30:37",0.761303,16.625833,2.500000,23.821705,0.609043
"2026-07-23 08:30:38",0.779445,16.359034,2.500000,23.808148,0.623556
"2026-07-23 08:30:39",0.795224,16.141915,2.500000,23.761859,0.636179
"2026-07-23 08:30:40",0.818118,15.959651,2.500000,23.782100,0.654494
"2026-07-23 08:30:41",0.831999,15.715200,2.500000,23.831611,0.665599
"2026-07-23 08:30:42",0.851818,15.576576,2.500000,23.798531,0.681455
"2026-07-23 08:30:43",0.877103,15.289959,2.500000,23.815910,0.701682
"2026-07-23 08:30:44",0.903434,14.999701,2.500000,23.844990,0.722748
"2026-07-23 08:30:45",0.932972,14.726456,2.500000,23.870856,0.746378
"2026-07-23 08:30:46",0.954271,14.468291,2.500000,23.920748,0.763416
"2026-07-23 08:30:47",0.971641,14.289489,2.500000,23.933392,0.777313
"2026-07-23 08:30:48",0.990550,14.189201,2.500000,23.915419,0.792440
"2026-07-23 08:30:49",1.014445,13.957548,2.500000,23.905360,0.811556
"2026-07-23 08:30:50",1.027613,13.797432,2.500000,23.927780,0.822091
"2026-07-23 08:30:51",1.038351,13.555137,2.500000,23.922682,0.830681
"2026-07-23 08:30:52",1.052723,13.264690,2.500000,23.876112,0.842179
"2026-07-23 08:30:53",1.080314,13.029982,2.500000,23.882088,0.864251
"2026-07-23 08:30:54",1.094500,12.785193,2.500000,23.871877,0.875600
"2026-07-23 08:30:55",1.118082,12.660786,2.500000,23.889941,0.894465
"2026-07-23 08:30:56",1.139091,12.421752,2.500000,23.894913,0.911273
"2026-07-23 08:30:57",1.163515,12.179636,2.500000,23.864947,0.930812
"2026-07-23 08:30:58",1.176165,12.066483,2.500000,23.868184,0.940932
"2026-07-23 08:30:59",1.189229,11.876676,2.500000,23.834822,0.951383
"2026-07-23 08:31:00",1.195640,11.741996,2.500000,23.870814,1.016294
"2026-07-23 08:31:01",1.205022,11.642050,2.500000,23.831152,1.024268
"2026-07-23 08:31:02",1.204886,11.544195,2.500000,23.843347,1.024153
"2026-07-23 08:31:03",1.204999,11.442096,2.500000,23.801996,1.024249
"2026-07-23 08:31:04",1.202370,11.303460,2.500000,23.771187,1.022015
"2026-07-23 08:31:05",1.200127,11.235223,2.500000,23.799911,1.020108
"2026-07-23 08:31:06",1.198839,11.166709,2.500000,23.817878,1.019013
"2026-07-23 08:31:07",1.203002,11.076077,2.500000,23.864814,1.022551
"2026-07-23 08:31:08",1.198233,10.999943,2.500000,23.898626,1.018498
"2026-07-23 08:31:09",1.201231,10.921617,2.500000,23.909581,1.021046
"2026-07-23 08:31:10",1.201222,10.847729,2.500000,23.879228,1.021039
"2026-07-23 08:31:11",1.198701,10.717402,2.500000,23.860886,1.018896
"2026-07-23 08:31:12",1.206966,10.597121,2.500000,23.901686,1.025921
"2026-07-23 08:31:13",1.214028,10.447515,2.500000,23.860368,1.031924
