"采样时间","实时压力 P1","瞬时流量 M1","瞬时流量 M2","温度 T_R","压力 P2_R"
"2026-06-11 15:03:00",0.010590,24.827501,2.500000,24.009688,0.008472
"2026-06-11 15:03:01",0.027121,24.575575,2.500000,24.039281,0.021697
"2026-06-11 15:03:02",0.049519,24.415391,2.500000,23.993437,0.039615
"2026-06-11 15:03:03",0.063321,24.254864,2.500000,23.965980,0.050657
"2026-06-11 15:03:04",0.090605,24.109572,2.500000,23.951042,0.072484
"2026-06-11 15:03:05",0.118192,23.830362,2.500000,23.903405,0.094553
"2026-06-11 15:03:06",0.130803,23.726008,2.500000,23.853870,0.104642
"2026-06-11 15:03:07",0.149717,23.455445,2.500000,23.812859,0.119773
"2026-06-11 15:03:08",0.163396,23.296534,2.500000,23.814464,0.130717
"2026-06-11 15:03:09",0.185857,23.018881,2.500000,23.836635,0.148686
"2026-06-11 15:03:10",0.203397,22.850645,2.500000,23.872984,0.162718
"2026-06-11 15:03:11",0.215413,22.581254,2.500000,23.901004,0.172330
"2026-06-11 15:03:12",0.241199,22.464152,2.500000,23.859066,0.192959
"2026-06-11 15:03:13",0.252565,22.213272,2.500000,23.824957,0.202052
"2026-06-11 15:03:14",0.268128,22.060800,2.500000,23.796140,0.214502
"2026-06-11 15:03:15",0.292189,21.854346,2.500000,23.822394,0.233751
"2026-06-11 15:03:16",0.311272,21.613791,2.500000,23.841166,0.249017
"2026-06-11 15:03:17",0.336161,21.422232,2.500000,23.881500,0.268929
"2026-06-11 15:03:18",0.362437,21.225071,2.500000,23.885383,0.289949
"2026-06-11 15:03:19",0.380990,21.007698,2.500000,23.858994,0.304792
"2026-06-11 15:03:20",0.407212,20.756045,2.500000,23.890244,0.325770
"2026-06-11 15:03:21",0.425953,20.502772,2.500000,23.872162,0.340762
"2026-06-11 15:03:22",0.453023,20.367741,2.500000,23.848492,0.362418
"2026-06-11 15:03:23",0.477407,20.139529,2.500000,23.852590,0.381925
"2026-06-11 15:03:24",0.501132,19.900217,2.500000,23.852713,0.400905
"2026-06-11 15:03:25",0.517947,19.616868,2.500000,23.837965,0.414358
"2026-06-11 15:03:26",0.534016,19.344677,2.500000,23.835821,0.427213
"2026-06-11 15:03:27",0.556506,19.093418,2.500000,23.857124,0.445205
"2026-06-11 15:03:28",0.569191,18.991121,2.500000,23.809170,0.455353
"2026-06-11 15:03:29",0.582477,18.886745,2.500000,23.806144,0.465981
"2026-06-11 15:03:30",0.605531,18.628094,2.500000,23.782697,0.484425
"2026-06-11 15:03:31",0.629860,18.329457,2.500000,23.767401,0.503888
"2026-06-11 15:03:32",0.658586,18.131632,2.500000,23.741841,0.526869
"2026-06-11 15:03:33",0.677541,17.862972,2.500000,23.706109,0.542033
"2026-06-11 15:03:34",0.704600,17.714713,2.500000,23.708721,0.563680
"2026-06-11 15:03:35",0.730049,17.438948,2.500000,23.680043,0.584039
"2026-06-11 15:03:36",0.748088,17.322274,2.500000,23.678087,0.598470
"2026-06-11 15:03:37",0.762991,17.057189,2.500000,23.670659,0.610393
"2026-06-11 15:03:38",0.774518,16.861107,2.500000,23.638076,0.619614
"2026-06-11 15:03:39",0.800332,16.684126,2.500000,23.642442,0.640265
"2026-06-11 15:03:40",0.826617,16.514908,2.500000,23.622675,0.661293
"2026-06-11 15:03:41",0.845062,16.277704,2.500000,23.590991,0.676050
"2026-06-11 15:03:42",0.868391,16.123572,2.500000,23.640688,0.694713
"2026-06-11 15:03:43",0.897191,15.904856,2.500000,23.631210,0.717752
"2026-06-11 15:03:44",0.917420,15.678266,2.500000,23.627172,0.733936
"2026-06-11 15:03:45",0.935362,15.564850,2.500000,23.603635,0.748289
"2026-06-11 15:03:46",0.956619,15.325344,2.500000,23.603194,0.765295
"2026-06-11 15:03:47",0.967145,15.091964,2.500000,23.648380,0.773716
"2026-06-11 15:03:48",0.995599,14.851373,2.500000,23.655332,0.796479
"2026-06-11 15:03:49",1.013493,14.747885,2.500000,23.614035,0.810795
"2026-06-11 15:03:50",1.030008,14.601559,2.500000,23.598409,0.824006
"2026-06-11 15:03:51",1.046260,14.388184,2.500000,23.615704,0.837008
"2026-06-11 15:03:52",1.074772,14.251800,2.500000,23.633103,0.859818
"2026-06-11 15:03:53",1.090575,14.126307,2.500000,23.657465,0.872460
"2026-06-11 15:03:54",1.101240,14.009176,2.500000,23.678994,0.880992
"2026-06-11 15:03:55",1.124182,13.733938,2.500000,23.672983,0.899346
"2026-06-11 15:03:56",1.148611,13.575728,2.500000,23.643435,0.918889
"2026-06-11 15:03:57",1.162300,13.461017,2.500000,23.604995,0.929840
"2026-06-11 15:03:58",1.177972,13.224469,2.500000,23.644201,0.942378
"2026-06-11 15:03:59",1.193748,13.056327,2.500000,23.674420,0.954999
"2026-06-11 15:04:00",1.191137,12.990382,2.500000,23.690461,1.012466
"2026-06-11 15:04:01",1.190471,12.902873,2.500000,23.688085,1.011901
"2026-06-11 15:04:02",1.191616,12.806125,2.500000,23.717128,1.012873
"2026-06-11 15:04:03",1.194947,12.723653,2.500000,23.671652,1.015705
"2026-06-11 15:04:04",1.203819,12.590619,2.500000,23.660625,1.023246
"2026-06-11 15:04:05",1.211628,12.453943,2.500000,23.611747,1.029884
"2026-06-11 15:04:06",1.209561,12.387060,2.500000,23.609736,1.028127
"2026-06-11 15:04:07",1.206625,12.273503,2.500000,23.609374,1.025631
"2026-06-11 15:04:08",1.216164,12.148373,2.500000,23.644931,1.033739
"2026-06-11 15:04:09",1.217993,12.088407,2.500000,23.624861,1.035294
"2026-06-11 15:04:10",1.221149,11.979751,2.500000,23.643302,1.037976
"2026-06-11 15:04:11",1.222567,11.835690,2.500000,23.616035,1.039182
"2026-06-11 15:04:12",1.224552,11.775508,2.500000,23.645140,1.040869
"2026-06-11 15:04:13",1.226483,11.684151,2.500000,23.603304,1.042510
"2026-06-11 15:04:14",1.226267,11.542029,2.500000,23.583061,1.042327
"2026-06-11 15:04:15",1.230912,11.393388,2.500000,23.564602,1.046275
"2026-06-11 15:04:16",1.227629,11.284014,2.500000,23.550314,1.043484
"2026-06-11 15:04:17",1.237211,11.232209,2.500000,23.538263,1.051629
"2026-06-11 15:04:18",1.236017,11.132207,2.500000,23.524197,1.050615
"2026-06-11 15:04:19",1.241525,11.073075,2.500000,23.486364,1.055296
"2026-06-11 15:04:20",1.242622,10.985586,2.500000,23.498968,1.056229
"2026-06-11 15:04:21",1.247908,10.882937,2.500000,23.513458,1.060722
"2026-06-11 15:04:22",1.243708,10.762823,2.500000,23.517014,1.057152
"2026-06-11 15:04:23",1.253593,10.643991,2.500000,23.534828,1.065554
"2026-06-11 15:04:24",1.249151,10.581714,2.500000,23.529678,1.061778
"2026-06-11 15:04:25",1.245161,10.528327,2.500000,23.504065,1.058387
"2026-06-11 15:04:26",1.241417,10.418639,2.500000,23.521378,1.055204
"2026-06-11 15:04:27",1.251129,10.311602,2.500000,23.548856,1.063460
"2026-06-11 15:04:28",1.249006,10.200052,2.500000,23.596607,1.061655
"2026-06-11 15:04:29",1.244265,10.082584,2.500000,23.577315,1.057625
"2026-06-11 15:04:30",1.245537,10.015459,2.500000,23.606528,1.058706
"2026-06-11 15:04:31",1.252548,9.900370,2.500000,23.603962,1.064666
"2026-06-11 15:04:32",1.259762,9.753804,2.500000,23.565002,1.070798
"2026-06-11 15:04:33",1.268646,9.633164,2.500000,23.565123,1.078349
"2026-06-11 15:04:34",1.276438,9.581286,2.500000,23.517784,1.084972
"2026-06-11 15:04:35",1.279053,9.461220,2.500000,23.509855,1.087195
"2026-06-11 15:04:36",1.288839,9.362984,2.500000,23.544768,1.095513
"2026-06-11 15:04:37",1.286381,9.293539,2.500000,23.591629,1.093424
"2026-06-11 15:04:38",1.293597,9.204911,2.500000,23.562016,1.099557
"2026-06-11 15:04:39",1.302459,9.059060,2.500000,23.552395,1.107090
"2026-06-11 15:04:40",1.297671,8.913155,2.500000,23.551261,1.103021
"2026-06-11 15:04:41",1.300245,8.834349,2.500000,23.559955,1.105208
"2026-06-11 15:04:42",1.302817,8.694221,2.500000,23.537542,1.107394
"2026-06-11 15:04:43",1.305481,8.610214,2.500000,23.544155,1.109658
"2026-06-11 15:04:44",1.313316,8.533516,2.500000,23.547839,1.116318
"2026-06-11 15:04:45",1.310952,8.457043,2.500000,23.516571,1.114310
"2026-06-11 15:04:46",1.314907,8.360420,2.500000,23.495819,1.117671
"2026-06-11 15:04:47",1.310059,8.261137,2.500000,23.469325,1.113550
"2026-06-11 15:04:48",1.314912,8.154193,2.500000,23.455539,1.117675
"2026-06-11 15:04:49",1.320049,8.030045,2.500000,23.437294,1.122041
"2026-06-11 15:04:50",1.324698,7.894997,2.500000,23.461466,1.125993
"2026-06-11 15:04:51",1.334673,7.770441,2.500000,23.417184,1.134472
"2026-06-11 15:04:52",1.341314,7.696776,2.500000,23.435947,1.140117
"2026-06-11 15:04:53",1.337772,7.630611,2.500000,23.405211,1.137106
"2026-06-11 15:04:54",1.336233,7.580611,2.500000,23.397815,1.135798
"2026-06-11 15:04:55",1.339229,7.445832,2.500000,23.380057,1.138345
"2026-06-11 15:04:56",1.341921,7.357048,2.500000,23.341196,1.140633
"2026-06-11 15:04:57",1.340407,7.281445,2.500000,23.369209,1.139346
"2026-06-11 15:04:58",1.336041,7.230165,2.500000,23.333650,1.135635
"2026-06-11 15:04:59",1.341377,7.106679,2.500000,23.300869,1.140170
"2026-06-11 15:05:00",1.343073,6.957156,2.500000,23.260080,1.141612
"2026-06-11 15:05:01",1.349237,6.837858,2.500000,23.296800,1.146851
"2026-06-11 15:05:02",1.344852,6.691311,2.500000,23.311159,1.143125
