"导出时间","实时压力P1","瞬时流量M1","瞬时流量M2","温度T_R","压力P2_R"
"2026-06-28 13:30:00",0.000000,31.000000,2.500000,24.000000,0.000000
"2026-06-28 13:30:01",0.235006,30.176689,2.542712,24.019983,0.085006
"2026-06-28 13:30:02",0.442398,29.387846,2.584553,24.039867,0.292398
"2026-06-28 13:30:03",0.625421,28.630203,2.624672,24.059552,0.475421
"2026-06-28 13:30:04",0.786939,27.900650,2.662250,24.078942,0.636939
"2026-06-28 13:30:05",0.929477,27.196283,2.696523,24.097943,0.779477
"2026-06-28 13:30:06",1.055267,26.514445,2.726793,24.116464,0.905267
"2026-06-28 13:30:07",1.166276,25.852759,2.752441,24.134422,1.016276
"2026-06-28 13:30:08",1.264241,25.209158,2.772947,24.151736,1.114241
"2026-06-28 13:30:09",1.350695,24.581904,2.787892,24.168333,1.200695
"2026-06-28 13:30:10",1.426990,23.969609,2.796971,24.184147,1.276990
"2026-06-28 13:30:11",1.494321,23.371233,2.800000,24.199121,1.344321
"2026-06-28 13:30:12",1.553740,22.786087,2.796917,24.213204,1.403740
"2026-06-28 13:30:13",1.606177,22.213820,2.787785,24.226356,1.456177
"2026-06-28 13:30:14",1.652452,21.654401,2.772789,24.238545,1.502452
"2026-06-28 13:30:15",1.693290,21.108088,2.752236,24.249749,1.543290
"2026-06-28 13:30:16",1.729329,20.575402,2.726544,24.259957,1.579329
"2026-06-28 13:30:17",1.761134,20.057082,2.696237,24.269166,1.611134
"2026-06-28 13:30:18",1.789202,19.554039,2.661931,24.277385,1.639202
"2026-06-28 13:30:19",1.813971,19.067312,2.624326,24.284630,1.663971
"2026-06-28 13:30:20",1.835830,18.598014,2.584189,24.290930,1.685830
"2026-06-28 13:30:21",1.855120,18.147279,2.542336,24.296321,1.705120
"2026-06-28 13:30:22",1.872144,17.716212,2.499621,24.300850,1.722144
"2026-06-28 13:30:23",1.887168,17.305837,2.456913,24.304571,1.737168
"2026-06-28 13:30:24",2.001411,16.917051,2.415083,24.307546,1.851411
"2026-06-28 13:30:25",2.000166,16.550580,2.374984,24.309847,1.850166
"2026-06-28 13:30:26",1.998918,16.206940,2.337431,24.311550,1.848918
"2026-06-28 13:30:27",1.997687,15.886412,2.303190,24.312738,1.847687
"2026-06-28 13:30:28",1.996492,15.589008,2.272959,24.313499,1.846492
"2026-06-28 13:30:29",1.995352,15.314466,2.247354,24.313925,1.845352
"2026-06-28 13:30:30",1.994284,15.062235,2.226896,24.314112,1.844284
"2026-06-28 13:30:31",1.993306,14.831479,2.212002,24.314158,1.843306
"2026-06-28 13:30:32",1.992432,14.621086,2.202976,24.314163,1.842432
"2026-06-28 13:30:33",1.991676,14.429687,2.200001,24.314225,1.841676
"2026-06-28 13:30:34",1.991050,14.255680,2.203138,24.314446,1.841050
"2026-06-28 13:30:35",1.990564,14.097263,2.212323,24.314922,1.840564
"2026-06-28 13:30:36",1.990225,13.952471,2.227369,24.315748,1.840225
"2026-06-28 13:30:37",1.990038,13.819223,2.247969,24.317016,1.840038
"2026-06-28 13:30:38",1.990007,13.695365,2.273705,24.318814,1.840007
"2026-06-28 13:30:39",1.990132,13.578723,2.304050,24.321223,1.840132
"2026-06-28 13:30:40",1.990411,13.467149,2.338388,24.324320,1.840411
"2026-06-28 13:30:41",1.990839,13.358577,2.376019,24.328172,1.840839
"2026-06-28 13:30:42",1.991411,13.251067,2.416175,24.332842,1.841411
"2026-06-28 13:30:43",1.992116,13.142851,2.458040,24.338383,1.842116
"2026-06-28 13:30:44",1.992945,13.032377,2.500759,24.344840,1.842945
"2026-06-28 13:30:45",1.993883,12.918338,2.543462,24.352247,1.843883
"2026-06-28 13:30:46",1.994917,12.799706,2.585281,24.360631,1.844917
"2026-06-28 13:30:47",1.996031,12.675750,2.625361,24.370008,1.846031
"2026-06-28 13:30:48",1.997206,12.546052,2.662888,24.380384,1.847206
"2026-06-28 13:30:49",1.998425,12.410510,2.697096,24.391755,1.848425
"2026-06-28 13:30:50",1.999668,12.269333,2.727289,24.404108,1.849668
"2026-06-28 13:30:51",2.000917,12.123034,2.752850,24.417419,1.850917
"2026-06-28 13:30:52",2.002151,11.972403,2.773261,24.431655,1.852151
"2026-06-28 13:30:53",2.003352,11.818488,2.788104,24.446773,1.853352
"2026-06-28 13:30:54",2.004500,11.662550,2.797078,24.462724,1.854500
"2026-06-28 13:30:55",2.005579,11.506035,2.799999,24.479446,1.855579
"2026-06-28 13:30:56",2.006570,11.350516,2.796807,24.496873,1.856570
"2026-06-28 13:30:57",2.007459,11.197655,2.787569,24.514931,1.857459
"2026-06-28 13:30:58",2.008231,11.049149,2.772473,24.533540,1.858231
"2026-06-28 13:30:59",2.008875,10.906675,2.751825,24.552612,1.858875
"2026-06-28 13:31:00",2.009380,10.771845,2.726046,24.572058,1.859380
