"采样时间","实时压力 P1","瞬时流量 M1","瞬时流量 M2","温度 T_R","压力 P2_R"
"2026-07-05 09:37:00",0.013079,24.810586,2.500000,23.971322,0.010463
"2026-07-05 09:37:01",0.031440,24.571587,2.500000,23.995614,0.025152
"2026-07-05 09:37:02",0.054329,24.351731,2.500000,23.954556,0.043463
"2026-07-05 09:37:03",0.083348,24.060641,2.500000,23.959147,0.066678
"2026-07-05 09:37:04",0.098037,23.827909,2.500000,23.955939,0.078430
"2026-07-05 09:37:05",0.120435,23.599633,2.500000,23.923706,0.096348
"2026-07-05 09:37:06",0.131538,23.485339,2.500000,23.905995,0.105231
"2026-07-05 09:37:07",0.161342,23.292061,2.500000,23.874622,0.129074
"2026-07-05 09:37:08",0.178770,23.087814,2.500000,23.850350,0.143016
"2026-07-05 09:37:09",0.201245,22.937431,2.500000,23.852241,0.160996
"2026-07-05 09:37:10",0.214554,22.798872,2.500000,23.876644,0.171643
"2026-07-05 09:37:11",0.238445,22.606233,2.500000,23.887265,0.190756
"2026-07-05 09:37:12",0.263507,22.366643,2.500000,23.865043,0.210806
"2026-07-05 09:37:13",0.282538,22.078859,2.500000,23.820623,0.226030
"2026-07-05 09:37:14",0.303822,21.913469,2.500000,23.808274,0.243058
"2026-07-05 09:37:15",0.325399,21.771056,2.500000,23.785958,0.260320
"2026-07-05 09:37:16",0.336918,21.493097,2.500000,23.788738,0.269534
"2026-07-05 09:37:17",0.366774,21.346441,2.500000,23.750598,0.293419
"2026-07-05 09:37:18",0.389552,21.076257,2.500000,23.799968,0.311641
"2026-07-05 09:37:19",0.419491,20.843598,2.500000,23.786891,0.335593
"2026-07-05 09:37:20",0.438484,20.669924,2.500000,23.774956,0.350787
"2026-07-05 09:37:21",0.464796,20.518016,2.500000,23.756471,0.371837
"2026-07-05 09:37:22",0.480241,20.312154,2.500000,23.783662,0.384193
"2026-07-05 09:37:23",0.490950,20.196072,2.500000,23.798364,0.392760
"2026-07-05 09:37:24",0.505243,19.937644,2.500000,23.789528,0.404195
"2026-07-05 09:37:25",0.524020,19.804372,2.500000,23.788086,0.419216
"2026-07-05 09:37:26",0.552956,19.701016,2.500000,23.739267,0.442365
