"导出时间","实时压力P1","瞬时流量M1","瞬时流量M2","温度T_R","压力P2_R"
"2026-07-30 09:00:00",-0.030600,24.258597,2.434984,23.728378,-0.000436
"2026-07-30 09:00:01",-0.007115,23.555354,2.590813,24.246236,-0.004580
"2026-07-30 09:00:02",0.040315,23.520947,2.425364,23.780940,0.035516
"2026-07-30 09:00:03",0.073782,23.574759,2.463749,24.157432,0.021922
"2026-07-30 09:00:04",0.117132,23.104944,2.572252,24.406501,0.025597
"2026-07-30 09:00:05",0.198075,23.241631,2.500798,23.826662,0.025146
"2026-07-30 09:00:06",0.149875,22.942063,2.515138,23.745746,0.012162
"2026-07-30 09:00:07",0.214511,22.678907,2.591792,23.519950,0.047381
"2026-07-30 09:00:08",0.287589,22.384952,2.515614,23.582759,0.059220
"2026-07-30 09:00:09",0.239119,22.374077,2.593147,23.831519,0.035416
"2026-07-30 09:00:10",0.300292,22.286367,2.582283,24.327287,0.065581
"2026-07-30 09:00:11",0.312362,22.087350,2.506541,24.486499,0.079365
"2026-07-30 09:00:12",0.314313,21.806010,2.465811,24.425806,0.041224
"2026-07-30 09:00:13",0.356846,21.527656,2.558595,24.351830,0.048806
"2026-07-30 09:00:14",0.411931,20.935107,2.503220,24.154683,0.111366
"2026-07-30 09:00:15",0.457679,20.937678,2.405799,23.582678,0.090837
"2026-07-30 09:00:16",0.442788,20.510018,2.504963,24.221406,0.089930
"2026-07-30 09:00:17",0.550977,20.417540,2.588202,24.376165,0.102404
"2026-07-30 09:00:18",0.545589,20.231382,2.445715,23.821114,0.106920
"2026-07-30 09:00:19",0.536347,20.009346,2.479179,24.266228,0.135145
"2026-07-30 09:00:20",0.577596,20.137343,2.545071,23.848168,0.139004
"2026-07-30 09:00:21",0.612177,19.809584,2.536810,24.279493,0.095139
"2026-07-30 09:00:22",0.610045,19.639434,2.489255,24.063218,0.111542
"2026-07-30 09:00:23",0.730354,19.618223,2.592721,24.434086,0.136450
"2026-07-30 09:00:24",0.684930,19.370802,2.403584,23.741926,0.131526
"2026-07-30 09:00:25",0.779110,18.719854,2.562213,24.095292,0.164863
"2026-07-30 09:00:26",0.799893,18.599200,2.426587,23.565603,0.138820
"2026-07-30 09:00:27",0.843943,18.427076,2.547764,23.734117,0.198571
"2026-07-30 09:00:28",0.851912,18.487294,2.475911,24.262944,0.156831
"2026-07-30 09:00:29",0.907334,18.081551,2.446977,23.852163,0.200048
"2026-07-30 09:00:30",0.915529,17.784816,2.547064,23.764571,0.208465
"2026-07-30 09:00:31",0.940579,17.993203,2.513896,24.142783,0.209866
"2026-07-30 09:00:32",0.940234,17.862697,2.429225,24.025998,0.181566
"2026-07-30 09:00:33",0.940084,17.481358,2.515704,23.753605,0.158354
"2026-07-30 09:00:34",1.007790,17.499494,2.530703,24.033185,0.178300
"2026-07-30 09:00:35",1.053014,16.816866,2.426839,24.376964,0.195241
"2026-07-30 09:00:36",1.072520,17.032605,2.567184,24.252577,0.225448
"2026-07-30 09:00:37",1.078917,16.525351,2.496016,24.258865,0.232620
"2026-07-30 09:00:38",1.146285,16.296579,2.554072,24.087839,0.236175
"2026-07-30 09:00:39",1.136949,16.127703,2.403781,23.677888,0.239994
"2026-07-30 09:00:40",1.222014,15.834452,2.467754,24.216352,0.240594
"2026-07-30 09:00:41",1.192937,16.051298,2.598993,23.895609,0.212959
"2026-07-30 09:00:42",1.251108,15.756879,2.453866,24.473586,0.256990
"2026-07-30 09:00:43",1.324569,15.238653,2.435148,23.750024,0.251490
"2026-07-30 09:00:44",1.286364,15.047683,2.533729,24.263248,0.282667
"2026-07-30 09:00:45",1.365501,14.710923,2.550845,23.856408,0.271871
"2026-07-30 09:00:46",1.390559,14.656510,2.425955,24.107994,0.270339
"2026-07-30 09:00:47",1.455567,14.570616,2.444404,24.279452,0.312990
"2026-07-30 09:00:48",1.401241,14.385277,2.423999,23.967302,0.261661
"2026-07-30 09:00:49",1.490501,14.127663,2.541741,24.226232,0.328043
"2026-07-30 09:00:50",1.536553,14.022934,2.481115,24.465565,0.299076
"2026-07-30 09:00:51",1.484327,13.966750,2.580825,23.576354,0.300875
"2026-07-30 09:00:52",1.543032,13.868276,2.457772,24.463786,0.337002
"2026-07-30 09:00:53",1.577446,13.128596,2.499183,24.479979,0.313309
"2026-07-30 09:00:54",1.577623,13.321357,2.529051,23.676527,0.294666
"2026-07-30 09:00:55",1.657303,13.223090,2.508559,23.817715,0.356431
"2026-07-30 09:00:56",1.711536,13.038952,2.462037,24.156976,0.332810
"2026-07-30 09:00:57",1.746448,12.760753,2.444628,23.647613,0.345407
"2026-07-30 09:00:58",1.754237,12.200288,2.514662,24.392888,0.365722
"2026-07-30 09:00:59",1.788229,12.074269,2.496315,23.653376,0.382812
