"导出时间","实时压力P1","瞬时流量M1","瞬时流量M2","温度T_R","压力P2_R"
"2026-09-04 13:00:00",0.001617,24.289687,2.416630,23.814906,-0.023632
"2026-09-04 13:00:01",0.021916,23.674425,2.426764,24.186789,-0.005385
"2026-09-04 13:00:02",0.094720,23.306931,2.574642,23.774088,-0.003726
"2026-09-04 13:00:03",0.116818,23.428353,2.530850,24.267844,0.046220
"2026-09-04 13:00:04",0.149705,23.194374,2.444260,24.364941,0.009235
"2026-09-04 13:00:05",0.211741,22.894763,2.501845,24.417782,0.056234
"2026-09-04 13:00:06",0.241806,22.973120,2.478062,23.838725,0.070392
"2026-09-04 13:00:07",0.251379,22.690136,2.548304,24.387162,0.043137
"2026-09-04 13:00:08",0.300731,22.201019,2.598336,23.507683,0.043101
"2026-09-04 13:00:09",0.322345,22.499827,2.496185,24.438268,0.041363
"2026-09-04 13:00:10",0.365176,21.777482,2.435192,23.908461,0.094053
"2026-09-04 13:00:11",0.364242,21.948939,2.401429,23.561908,0.045708
"2026-09-04 13:00:12",0.431955,21.538757,2.573228,24.411179,0.094667
"2026-09-04 13:00:13",0.400093,21.425228,2.471914,23.548292,0.066590
"2026-09-04 13:00:14",0.483632,21.234099,2.512254,23.798877,0.120153
"2026-09-04 13:00:15",0.499551,21.048312,2.598459,23.738919,0.124284
"2026-09-04 13:00:16",0.580247,20.878006,2.552401,23.568555,0.126962
"2026-09-04 13:00:17",0.562112,20.470259,2.596926,24.357369,0.095654
"2026-09-04 13:00:18",0.582301,20.479623,2.437622,24.193856,0.145862
"2026-09-04 13:00:19",0.662330,20.157616,2.595048,23.892341,0.116003
"2026-09-04 13:00:20",0.685451,19.945264,2.560999,23.948021,0.157080
"2026-09-04 13:00:21",0.650637,20.037467,2.505061,24.220302,0.152897
"2026-09-04 13:00:22",0.713142,19.572172,2.483014,23.920162,0.134330
"2026-09-04 13:00:23",0.749880,19.347155,2.506486,24.422681,0.164591
"2026-09-04 13:00:24",0.844394,19.125361,2.509795,23.908049,0.161733
"2026-09-04 13:00:25",0.786826,19.088587,2.492867,24.038243,0.128600
"2026-09-04 13:00:26",0.912472,18.967118,2.550340,23.621000,0.185080
"2026-09-04 13:00:27",0.860538,18.669452,2.539587,24.433364,0.153884
"2026-09-04 13:00:28",0.909829,18.321820,2.582205,24.285174,0.178718
"2026-09-04 13:00:29",0.989219,18.075481,2.425109,24.023133,0.209102
"2026-09-04 13:00:30",0.958488,17.701778,2.554718,23.617314,0.192014
"2026-09-04 13:00:31",1.021444,17.716161,2.442788,24.418868,0.198658
"2026-09-04 13:00:32",1.025931,17.847851,2.408732,23.927268,0.234463
"2026-09-04 13:00:33",1.144693,17.449622,2.552276,23.730687,0.235279
"2026-09-04 13:00:34",1.180360,17.402437,2.449047,23.566480,0.237945
"2026-09-04 13:00:35",1.151574,17.257025,2.431116,24.040899,0.220869
"2026-09-04 13:00:36",1.203022,17.050247,2.489539,23.883754,0.224647
"2026-09-04 13:00:37",1.269020,16.525667,2.458490,24.314654,0.238126
"2026-09-04 13:00:38",1.217430,16.138707,2.469986,24.009248,0.257200
"2026-09-04 13:00:39",1.327882,16.325166,2.462376,24.099548,0.249419
"2026-09-04 13:00:40",1.319975,15.837035,2.512420,23.863862,0.281285
"2026-09-04 13:00:41",1.379146,16.068126,2.588471,23.990930,0.276524
"2026-09-04 13:00:42",1.419397,15.464835,2.416992,24.140926,0.308147
"2026-09-04 13:00:43",1.458763,15.374226,2.570978,24.431295,0.263662
"2026-09-04 13:00:44",1.445356,15.215407,2.406741,24.349768,0.268708
"2026-09-04 13:00:45",1.453600,15.072179,2.472475,23.613597,0.316948
"2026-09-04 13:00:46",1.581121,14.836482,2.404195,24.214556,0.320474
"2026-09-04 13:00:47",1.592044,14.398595,2.555977,24.188167,0.343328
"2026-09-04 13:00:48",1.589761,14.494306,2.597510,23.873312,0.322954
"2026-09-04 13:00:49",1.622978,14.496980,2.520263,24.236552,0.348204
"2026-09-04 13:00:50",1.661590,13.750929,2.475712,24.348947,0.314261
"2026-09-04 13:00:51",1.717683,14.083851,2.416564,24.377963,0.351532
"2026-09-04 13:00:52",1.740889,13.790790,2.464943,24.203094,0.345736
"2026-09-04 13:00:53",1.807297,13.375033,2.532421,24.014163,0.365439
"2026-09-04 13:00:54",1.783574,13.416227,2.501259,24.081223,0.381828
"2026-09-04 13:00:55",1.854574,13.049430,2.464022,23.668951,0.351563
"2026-09-04 13:00:56",1.822926,12.500492,2.573471,23.796656,0.391696
"2026-09-04 13:00:57",1.881101,12.586037,2.466323,23.970642,0.380002
"2026-09-04 13:00:58",1.972350,12.228695,2.582529,23.767493,0.389695
"2026-09-04 13:00:59",1.988337,12.438399,2.478704,24.066083,0.399499
