"采样时间","实时压力 P1","瞬时流量 M1","瞬时流量 M2","温度 T_R","压力 P2_R"
"2026-06-07 09:47:00",0.029722,24.804281,2.500000,24.007984,0.023778
"2026-06-07 09:47:01",0.040468,24.677529,2.500000,24.051458,0.032375
"2026-06-07 09:47:02",0.063857,24.482443,2.500000,24.028032,0.051085
"2026-06-07 09:47:03",0.083342,24.323034,2.500000,24.031237,0.066674
"2026-06-07 09:47:04",0.101000,24.150645,2.500000,24.062264,0.080800
"2026-06-07 09:47:05",0.114991,23.958208,2.500000,24.094212,0.091993
"2026-06-07 09:47:06",0.142823,23.761347,2.500000,24.062332,0.114259
"2026-06-07 09:47:07",0.162273,23.628298,2.500000,24.056879,0.129818
"2026-06-07 09:47:08",0.185116,23.517831,2.500000,24.064325,0.148093
"2026-06-07 09:47:09",0.212199,23.415187,2.500000,24.103807,0.169759
"2026-06-07 09:47:10",0.226534,23.144404,2.500000,24.074611,0.181228
"2026-06-07 09:47:11",0.241373,23.019302,2.500000,24.029864,0.193098
"2026-06-07 09:47:12",0.269017,22.795972,2.500000,24.008537,0.215214
"2026-06-07 09:47:13",0.298285,22.553097,2.500000,24.035786,0.238628
"2026-06-07 09:47:14",0.319945,22.320250,2.500000,24.029167,0.255956
"2026-06-07 09:47:15",0.334406,22.181934,2.500000,24.050366,0.267524
"2026-06-07 09:47:16",0.352599,21.927441,2.500000,24.016676,0.282079
"2026-06-07 09:47:17",0.368032,21.793199,2.500000,24.034731,0.294426
"2026-06-07 09:47:18",0.388123,21.680403,2.500000,24.034135,0.310499
"2026-06-07 09:47:19",0.415802,21.542269,2.500000,24.034056,0.332642
"2026-06-07 09:47:20",0.435730,21.266289,2.500000,23.992650,0.348584
"2026-06-07 09:47:21",0.446535,21.071536,2.500000,24.037905,0.357228
"2026-06-07 09:47:22",0.468954,20.798476,2.500000,24.075217,0.375163
"2026-06-07 09:47:23",0.497681,20.623040,2.500000,24.108389,0.398144
"2026-06-07 09:47:24",0.509428,20.345018,2.500000,24.069440,0.407543
"2026-06-07 09:47:25",0.534772,20.066057,2.500000,24.044997,0.427817
"2026-06-07 09:47:26",0.544835,19.798753,2.500000,24.082004,0.435868
"2026-06-07 09:47:27",0.556274,19.652414,2.500000,24.090427,0.445019
"2026-06-07 09:47:28",0.578893,19.542615,2.500000,24.099668,0.463115
"2026-06-07 09:47:29",0.594681,19.335496,2.500000,24.102961,0.475745
"2026-06-07 09:47:30",0.615241,19.149087,2.500000,24.062998,0.492193
"2026-06-07 09:47:31",0.631679,18.872949,2.500000,24.048051,0.505344
"2026-06-07 09:47:32",0.644317,18.707790,2.500000,24.018406,0.515454
"2026-06-07 09:47:33",0.668989,18.490149,2.500000,24.067726,0.535191
"2026-06-07 09:47:34",0.698413,18.321323,2.500000,24.026974,0.558730
