"采样时间","实时压力 P1","瞬时流量 M1","瞬时流量 M2","温度 T_R","压力 P2_R"
"2026-06-01 12:19:00",0.018503,24.765297,2.500000,23.996546,0.014803
"2026-06-01 12:19:01",0.029245,24.468021,2.500000,23.998940,0.023396
"2026-06-01 12:19:02",0.044374,24.296558,2.500000,23.987365,0.035500
"2026-06-01 12:19:03",0.069868,24.092493,2.500000,24.033134,0.055894
"2026-06-01 12:19:04",0.089435,23.907248,2.500000,24.041245,0.071548
"2026-06-01 12:19:05",0.108682,23.649844,2.500000,24.050937,0.086946
"2026-06-01 12:19:06",0.137465,23.445077,2.500000,24.096863,0.109972
"2026-06-01 12:19:07",0.164145,23.220875,2.500000,24.126512,0.131316
"2026-06-01 12:19:08",0.180840,22.988455,2.500000,24.081165,0.144672
"2026-06-01 12:19:09",0.195720,22.811777,2.500000,24.086148,0.156576
"2026-06-01 12:19:10",0.209377,22.652667,2.500000,24.134226,0.167501
"2026-06-01 12:19:11",0.238415,22.515731,2.500000,24.105230,0.190732
"2026-06-01 12:19:12",0.258206,22.374182,2.500000,24.090496,0.206565
"2026-06-01 12:19:13",0.279318,22.265002,2.500000,24.118133,0.223454
"2026-06-01 12:19:14",0.289350,21.978932,2.500000,24.069124,0.231480
"2026-06-01 12:19:15",0.307246,21.832625,2.500000,24.051120,0.245796
"2026-06-01 12:19:16",0.332456,21.703703,2.500000,24.006167,0.265965
"2026-06-01 12:19:17",0.345156,21.545861,2.500000,24.055643,0.276125
"2026-06-01 12:19:18",0.369418,21.411239,2.500000,24.016587,0.295534
"2026-06-01 12:19:19",0.395788,21.285480,2.500000,23.994647,0.316630
"2026-06-01 12:19:20",0.424398,21.043988,2.500000,23.992603,0.339518
"2026-06-01 12:19:21",0.450594,20.862765,2.500000,23.969159,0.360476
"2026-06-01 12:19:22",0.462864,20.663428,2.500000,23.983026,0.370291
"2026-06-01 12:19:23",0.472865,20.369615,2.500000,24.014633,0.378292
"2026-06-01 12:19:24",0.484053,20.213508,2.500000,24.004153,0.387242
"2026-06-01 12:19:25",0.500974,19.975585,2.500000,24.009590,0.400779
"2026-06-01 12:19:26",0.514479,19.755675,2.500000,24.009264,0.411584
"2026-06-01 12:19:27",0.540025,19.595704,2.500000,24.043216,0.432020
"2026-06-01 12:19:28",0.557124,19.415057,2.500000,24.068738,0.445700
"2026-06-01 12:19:29",0.582602,19.310605,2.500000,24.101822,0.466081
"2026-06-01 12:19:30",0.607038,19.202153,2.500000,24.099298,0.485630
"2026-06-01 12:19:31",0.625366,18.999911,2.500000,24.093386,0.500293
"2026-06-01 12:19:32",0.649469,18.893466,2.500000,24.130701,0.519575
"2026-06-01 12:19:33",0.666728,18.791617,2.500000,24.161362,0.533382
"2026-06-01 12:19:34",0.679111,18.533278,2.500000,24.134097,0.543289
"2026-06-01 12:19:35",0.698851,18.246542,2.500000,24.106919,0.559081
"2026-06-01 12:19:36",0.723718,17.969797,2.500000,24.103194,0.578974
"2026-06-01 12:19:37",0.746775,17.751305,2.500000,24.093523,0.597420
"2026-06-01 12:19:38",0.768275,17.549650,2.500000,24.139455,0.614620
"2026-06-01 12:19:39",0.795172,17.327588,2.500000,24.175668,0.636138
"2026-06-01 12:19:40",0.813625,17.127638,2.500000,24.173800,0.650900
"2026-06-01 12:19:41",0.836660,16.887541,2.500000,24.124217,0.669328
"2026-06-01 12:19:42",0.855846,16.781874,2.500000,24.077316,0.684677
"2026-06-01 12:19:43",0.882635,16.542030,2.500000,24.058170,0.706108
"2026-06-01 12:19:44",0.907389,16.307412,2.500000,24.041809,0.725911
"2026-06-01 12:19:45",0.925098,16.008121,2.500000,24.068791,0.740079
"2026-06-01 12:19:46",0.940277,15.830031,2.500000,24.058472,0.752222
"2026-06-01 12:19:47",0.958563,15.722448,2.500000,24.078887,0.766850
