"导出时间","实时压力P1","瞬时流量M1","瞬时流量M2","温度T_R","压力P2_R"
"2026-07-06 16:00:00",0.016273,23.793896,2.529220,24.450453,-0.022260
"2026-07-06 16:00:01",0.010702,23.949403,2.562670,23.581043,-0.019052
"2026-07-06 16:00:02",0.102880,23.757450,2.424210,24.176715,-0.003520
"2026-07-06 16:00:03",0.127230,23.613339,2.490851,24.362091,0.005046
"2026-07-06 16:00:04",0.153035,23.138390,2.400978,23.681462,0.009456
"2026-07-06 16:00:05",0.173567,23.243387,2.431237,23.946677,0.015786
"2026-07-06 16:00:06",0.181902,23.078696,2.589441,24.309777,0.031424
"2026-07-06 16:00:07",0.279923,22.604775,2.599078,23.798110,0.031491
"2026-07-06 16:00:08",0.257669,22.170451,2.447012,24.227108,0.058400
"2026-07-06 16:00:09",0.250188,22.313973,2.479960,23.835519,0.063929
"2026-07-06 16:00:10",0.353766,22.262577,2.488629,23.500088,0.048642
"2026-07-06 16:00:11",0.348200,21.887142,2.454400,24.085467,0.090532
"2026-07-06 16:00:12",0.369533,21.722070,2.476851,24.429499,0.073642
"2026-07-06 16:00:13",0.439579,21.601843,2.423260,23.981053,0.071563
"2026-07-06 16:00:14",0.480115,21.280885,2.504319,24.204531,0.075451
"2026-07-06 16:00:15",0.544268,20.892192,2.464372,24.265038,0.100998
"2026-07-06 16:00:16",0.487496,20.646547,2.435125,23.570719,0.120579
"2026-07-06 16:00:17",0.581371,20.788448,2.507525,23.694961,0.091500
"2026-07-06 16:00:18",0.583514,20.481526,2.501601,23.549540,0.131286
"2026-07-06 16:00:19",0.648533,20.221626,2.497829,23.757607,0.109161
"2026-07-06 16:00:20",0.643258,20.250057,2.527944,24.378209,0.135542
"2026-07-06 16:00:21",0.748320,19.756452,2.579589,23.929647,0.164885
"2026-07-06 16:00:22",0.683827,19.373448,2.522523,24.475212,0.137173
"2026-07-06 16:00:23",0.751156,19.620298,2.500026,23.739443,0.133880
"2026-07-06 16:00:24",0.819059,19.022465,2.504295,23.837132,0.183789
"2026-07-06 16:00:25",0.872170,19.013517,2.461909,24.250930,0.191927
"2026-07-06 16:00:26",0.817223,18.790441,2.573373,24.203419,0.164387
"2026-07-06 16:00:27",0.869313,18.754268,2.543043,23.938024,0.182162
"2026-07-06 16:00:28",0.929053,18.155325,2.507208,23.781396,0.212754
"2026-07-06 16:00:29",0.930306,18.135252,2.404967,24.240324,0.160681
"2026-07-06 16:00:30",0.954414,17.795990,2.524045,23.983496,0.200196
"2026-07-06 16:00:31",1.004154,17.951291,2.552926,23.848977,0.175591
"2026-07-06 16:00:32",1.107446,17.894807,2.534675,24.000150,0.203989
"2026-07-06 16:00:33",1.096313,17.174400,2.524176,24.032702,0.205312
"2026-07-06 16:00:34",1.171366,17.170713,2.538330,24.365942,0.247106
"2026-07-06 16:00:35",1.175476,16.747241,2.437691,24.109362,0.235336
"2026-07-06 16:00:36",1.197276,17.074163,2.484915,23.977199,0.250597
"2026-07-06 16:00:37",1.210916,16.835704,2.564228,23.659602,0.241243
"2026-07-06 16:00:38",1.289621,16.370917,2.520447,23.562129,0.265343
"2026-07-06 16:00:39",1.288086,16.188828,2.415673,23.703550,0.273193
"2026-07-06 16:00:40",1.314867,15.794925,2.535958,23.821878,0.244973
"2026-07-06 16:00:41",1.369103,15.605672,2.575578,23.842017,0.287743
"2026-07-06 16:00:42",1.377138,15.661114,2.452598,23.762708,0.288989
"2026-07-06 16:00:43",1.478175,15.157809,2.557927,23.886725,0.269019
"2026-07-06 16:00:44",1.468776,15.003283,2.507175,24.073753,0.322007
"2026-07-06 16:00:45",1.467260,15.204421,2.420107,23.891921,0.310731
"2026-07-06 16:00:46",1.549927,14.646791,2.409789,23.634242,0.333843
"2026-07-06 16:00:47",1.607993,14.355989,2.534131,24.249710,0.332419
"2026-07-06 16:00:48",1.607262,14.568929,2.573692,23.712833,0.301491
"2026-07-06 16:00:49",1.683200,14.320281,2.588856,23.912925,0.357668
"2026-07-06 16:00:50",1.697027,13.907973,2.436396,23.764340,0.367464
"2026-07-06 16:00:51",1.668750,13.685119,2.564243,24.495138,0.307527
"2026-07-06 16:00:52",1.776184,13.892857,2.553045,24.069626,0.338065
"2026-07-06 16:00:53",1.775078,13.170024,2.537194,23.921512,0.340528
"2026-07-06 16:00:54",1.832068,13.425519,2.460406,24.163307,0.339662
"2026-07-06 16:00:55",1.787274,12.753450,2.435043,24.155691,0.372143
"2026-07-06 16:00:56",1.826704,12.798468,2.410773,24.255839,0.369353
"2026-07-06 16:00:57",1.854070,12.408856,2.532192,24.307097,0.345516
"2026-07-06 16:00:58",1.960174,12.497882,2.595832,23.513967,0.380214
"2026-07-06 16:00:59",1.929849,12.376441,2.598170,23.835253,0.365127
