"导出时间","实时压力P1","瞬时流量M1","瞬时流量M2","温度T_R","压力P2_R"
"2026-08-30 09:00:00",0.049738,23.746166,2.444177,24.281091,0.019989
"2026-08-30 09:00:01",0.015201,23.987047,2.587540,23.953522,0.010349
"2026-08-30 09:00:02",0.065083,23.830741,2.458967,23.964799,0.011756
"2026-08-30 09:00:03",0.113074,23.382868,2.562926,23.605488,0.009938
"2026-08-30 09:00:04",0.119705,23.085639,2.440319,23.904708,0.011805
"2026-08-30 09:00:05",0.125268,22.741623,2.556424,24.311027,0.037612
"2026-08-30 09:00:06",0.146926,22.852504,2.440476,24.023093,0.048702
"2026-08-30 09:00:07",0.163047,22.712343,2.512344,24.386211,0.041999
"2026-08-30 09:00:08",0.243515,22.560142,2.532701,24.366482,0.050052
"2026-08-30 09:00:09",0.270722,21.915660,2.577227,23.694845,0.074997
"2026-08-30 09:00:10",0.252538,22.230813,2.549670,23.907704,0.037514
"2026-08-30 09:00:11",0.263577,21.622492,2.495633,23.686861,0.072330
"2026-08-30 09:00:12",0.309550,21.782430,2.455529,24.410935,0.056929
"2026-08-30 09:00:13",0.347473,21.114653,2.530554,23.910552,0.086388
"2026-08-30 09:00:14",0.367619,21.239045,2.595049,24.223179,0.063250
"2026-08-30 09:00:15",0.392759,21.034442,2.590309,23.883693,0.055150
"2026-08-30 09:00:16",0.500903,21.067272,2.540165,24.191637,0.107889
"2026-08-30 09:00:17",0.523566,20.827194,2.555859,23.803210,0.084704
"2026-08-30 09:00:18",0.505794,20.147015,2.540096,24.383996,0.114375
"2026-08-30 09:00:19",0.505938,20.125058,2.466325,23.723233,0.093948
"2026-08-30 09:00:20",0.531116,19.957519,2.474148,23.758579,0.120868
"2026-08-30 09:00:21",0.616563,20.073000,2.519474,24.252642,0.128716
"2026-08-30 09:00:22",0.666623,19.368242,2.417052,23.921894,0.127943
"2026-08-30 09:00:23",0.643572,19.233809,2.414421,23.504428,0.112563
"2026-08-30 09:00:24",0.705478,19.157657,2.583674,24.254216,0.116919
"2026-08-30 09:00:25",0.728251,19.084539,2.465707,23.602648,0.119142
"2026-08-30 09:00:26",0.772369,18.930518,2.403199,24.309470,0.140510
"2026-08-30 09:00:27",0.813277,18.637261,2.532078,23.924867,0.140344
"2026-08-30 09:00:28",0.780008,18.687691,2.585805,23.788019,0.150931
"2026-08-30 09:00:29",0.818799,18.137330,2.569692,23.949284,0.185815
"2026-08-30 09:00:30",0.840657,17.710709,2.530855,23.967871,0.159240
"2026-08-30 09:00:31",0.850741,18.064818,2.551704,23.854884,0.174634
"2026-08-30 09:00:32",0.927718,17.862218,2.460056,23.730372,0.187911
"2026-08-30 09:00:33",0.895189,17.551112,2.506173,23.685469,0.193791
"2026-08-30 09:00:34",0.919508,17.121494,2.566314,23.659502,0.155150
"2026-08-30 09:00:35",0.978608,17.081061,2.518057,23.810118,0.202147
"2026-08-30 09:00:36",1.046090,17.026406,2.426566,24.461306,0.180429
"2026-08-30 09:00:37",1.091946,16.622746,2.441362,24.191442,0.209754
"2026-08-30 09:00:38",1.028490,16.343124,2.518444,24.220418,0.176021
"2026-08-30 09:00:39",1.125239,15.925022,2.540977,24.036111,0.248892
"2026-08-30 09:00:40",1.145149,15.889741,2.594836,23.816043,0.251575
"2026-08-30 09:00:41",1.136350,15.696133,2.469474,23.969059,0.208641
"2026-08-30 09:00:42",1.232709,15.735208,2.464505,23.718488,0.225380
"2026-08-30 09:00:43",1.230129,15.269771,2.427828,24.419811,0.238181
"2026-08-30 09:00:44",1.274774,15.211927,2.419609,23.556262,0.250822
"2026-08-30 09:00:45",1.237056,14.824119,2.502044,23.656152,0.261047
"2026-08-30 09:00:46",1.328772,14.836969,2.452920,23.700879,0.256833
"2026-08-30 09:00:47",1.356506,14.834444,2.567591,23.780820,0.250192
"2026-08-30 09:00:48",1.399811,14.666808,2.415492,24.287542,0.308243
"2026-08-30 09:00:49",1.385442,14.066993,2.489871,23.860033,0.286257
"2026-08-30 09:00:50",1.430294,13.778283,2.502104,23.656547,0.309835
"2026-08-30 09:00:51",1.463164,14.005957,2.513661,23.952371,0.305323
"2026-08-30 09:00:52",1.429403,13.863353,2.596553,24.207916,0.296228
"2026-08-30 09:00:53",1.466684,13.481584,2.572500,23.691395,0.266155
"2026-08-30 09:00:54",1.554762,13.458624,2.510975,24.120363,0.284256
"2026-08-30 09:00:55",1.552083,12.934881,2.497409,23.551047,0.314409
"2026-08-30 09:00:56",1.546775,12.724010,2.458118,24.317038,0.321086
"2026-08-30 09:00:57",1.571692,12.379655,2.545595,23.818054,0.285417
"2026-08-30 09:00:58",1.667089,12.654118,2.441962,24.145220,0.362902
"2026-08-30 09:00:59",1.720703,12.195738,2.451721,24.046639,0.334670
