"采样时间","实时压力 P1","瞬时流量 M1","瞬时流量 M2","温度 T_R","压力 P2_R"
"2026-07-26 11:56:00",0.012321,24.874092,2.500000,23.981652,0.009857
"2026-07-26 11:56:01",0.041825,24.660089,2.500000,24.002046,0.033460
"2026-07-26 11:56:02",0.053717,24.497228,2.500000,24.011885,0.042974
"2026-07-26 11:56:03",0.083085,24.298193,2.500000,24.010870,0.066468
"2026-07-26 11:56:04",0.100679,24.124183,2.500000,23.967717,0.080543
"2026-07-26 11:56:05",0.116909,23.910005,2.500000,23.918944,0.093527
"2026-07-26 11:56:06",0.128817,23.671146,2.500000,23.933881,0.103053
"2026-07-26 11:56:07",0.151628,23.435683,2.500000,23.921311,0.121303
"2026-07-26 11:56:08",0.176115,23.177383,2.500000,23.907290,0.140892
"2026-07-26 11:56:09",0.194497,22.960959,2.500000,23.908047,0.155598
"2026-07-26 11:56:10",0.221323,22.761306,2.500000,23.878126,0.177058
"2026-07-26 11:56:11",0.234690,22.604543,2.500000,23.841599,0.187752
"2026-07-26 11:56:12",0.262740,22.444555,2.500000,23.799322,0.210192
"2026-07-26 11:56:13",0.276503,22.157896,2.500000,23.838472,0.221202
"2026-07-26 11:56:14",0.304733,21.982972,2.500000,23.852069,0.243786
"2026-07-26 11:56:15",0.331371,21.710802,2.500000,23.818482,0.265097
"2026-07-26 11:56:16",0.352596,21.470293,2.500000,23.854587,0.282077
"2026-07-26 11:56:17",0.367078,21.228060,2.500000,23.872585,0.293663
"2026-07-26 11:56:18",0.394217,20.997741,2.500000,23.915688,0.315374
"2026-07-26 11:56:19",0.421789,20.780947,2.500000,23.930160,0.337432
"2026-07-26 11:56:20",0.444208,20.659971,2.500000,23.978063,0.355366
"2026-07-26 11:56:21",0.464832,20.535197,2.500000,23.957089,0.371865
"2026-07-26 11:56:22",0.477137,20.253874,2.500000,23.961136,0.381710
"2026-07-26 11:56:23",0.493542,20.058316,2.500000,23.940545,0.394834
"2026-07-26 11:56:24",0.517573,19.838325,2.500000,23.980088,0.414059
"2026-07-26 11:56:25",0.539686,19.564633,2.500000,23.954423,0.431749
"2026-07-26 11:56:26",0.556916,19.377910,2.500000,23.934010,0.445533
"2026-07-26 11:56:27",0.574368,19.098835,2.500000,23.932648,0.459495
"2026-07-26 11:56:28",0.601646,18.814880,2.500000,23.939237,0.481317
"2026-07-26 11:56:29",0.619668,18.707726,2.500000,23.934347,0.495735
"2026-07-26 11:56:30",0.639899,18.484903,2.500000,23.954306,0.511919
"2026-07-26 11:56:31",0.663582,18.369462,2.500000,23.963557,0.530866
"2026-07-26 11:56:32",0.687086,18.186784,2.500000,24.003386,0.549669
"2026-07-26 11:56:33",0.708092,18.005520,2.500000,24.002265,0.566473
"2026-07-26 11:56:34",0.730894,17.750133,2.500000,24.027798,0.584715
"2026-07-26 11:56:35",0.759493,17.622452,2.500000,24.009750,0.607594
"2026-07-26 11:56:36",0.780113,17.453138,2.500000,23.986295,0.624090
"2026-07-26 11:56:37",0.797769,17.179837,2.500000,24.005530,0.638215
"2026-07-26 11:56:38",0.821936,16.893154,2.500000,24.030881,0.657549
"2026-07-26 11:56:39",0.832159,16.711911,2.500000,24.000866,0.665727
"2026-07-26 11:56:40",0.862147,16.586646,2.500000,23.958837,0.689718
"2026-07-26 11:56:41",0.878828,16.464803,2.500000,23.988763,0.703063
"2026-07-26 11:56:42",0.891211,16.298259,2.500000,23.967416,0.712969
"2026-07-26 11:56:43",0.920055,16.073442,2.500000,23.971763,0.736044
"2026-07-26 11:56:44",0.948572,15.969480,2.500000,23.968930,0.758857
"2026-07-26 11:56:45",0.975681,15.742632,2.500000,24.006691,0.780545
"2026-07-26 11:56:46",1.005137,15.475685,2.500000,24.007805,0.804110
"2026-07-26 11:56:47",1.023016,15.321763,2.500000,23.993831,0.818413
"2026-07-26 11:56:48",1.051707,15.139658,2.500000,23.946312,0.841365
"2026-07-26 11:56:49",1.067981,14.868726,2.500000,23.906329,0.854385
"2026-07-26 11:56:50",1.092358,14.665103,2.500000,23.954933,0.873886
"2026-07-26 11:56:51",1.118764,14.479950,2.500000,23.924665,0.895012
"2026-07-26 11:56:52",1.136753,14.250207,2.500000,23.960493,0.909403
"2026-07-26 11:56:53",1.159408,14.060869,2.500000,23.956035,0.927527
"2026-07-26 11:56:54",1.171777,13.839678,2.500000,23.976478,0.937422
"2026-07-26 11:56:55",1.184028,13.589248,2.500000,24.016979,0.947222
"2026-07-26 11:56:56",1.212691,13.317739,2.500000,24.063326,0.970153
"2026-07-26 11:56:57",1.236245,13.053791,2.500000,24.026933,0.988996
"2026-07-26 11:56:58",1.255200,12.905979,2.500000,24.044012,1.004160
"2026-07-26 11:56:59",1.271446,12.764381,2.500000,24.031433,1.017156
"2026-07-26 11:57:00",1.273700,12.702529,2.500000,24.029282,1.082645
"2026-07-26 11:57:01",1.283070,12.606873,2.500000,24.022830,1.090609
"2026-07-26 11:57:02",1.287284,12.499302,2.500000,24.030403,1.094192
"2026-07-26 11:57:03",1.284239,12.376189,2.500000,24.009305,1.091603
"2026-07-26 11:57:04",1.284885,12.305045,2.500000,23.966149,1.092152
"2026-07-26 11:57:05",1.289895,12.172982,2.500000,23.966345,1.096410
"2026-07-26 11:57:06",1.290877,12.067124,2.500000,23.955991,1.097246
"2026-07-26 11:57:07",1.298687,11.943539,2.500000,23.995133,1.103884
"2026-07-26 11:57:08",1.295909,11.797996,2.500000,24.016942,1.101522
"2026-07-26 11:57:09",1.304829,11.703538,2.500000,24.061385,1.109105
"2026-07-26 11:57:10",1.314200,11.590594,2.500000,24.017919,1.117070
"2026-07-26 11:57:11",1.316834,11.496349,2.500000,24.037875,1.119309
"2026-07-26 11:57:12",1.321779,11.425051,2.500000,24.070132,1.123513
"2026-07-26 11:57:13",1.324593,11.283654,2.500000,24.022047,1.125904
"2026-07-26 11:57:14",1.323776,11.171810,2.500000,23.986161,1.125210
"2026-07-26 11:57:15",1.321953,11.030315,2.500000,24.013381,1.123660
"2026-07-26 11:57:16",1.324436,10.903139,2.500000,24.014106,1.125771
"2026-07-26 11:57:17",1.325515,10.789155,2.500000,24.037124,1.126688
"2026-07-26 11:57:18",1.331134,10.666279,2.500000,24.049657,1.131464
"2026-07-26 11:57:19",1.335351,10.567926,2.500000,24.048009,1.135048
"2026-07-26 11:57:20",1.338056,10.504854,2.500000,24.037532,1.137347
"2026-07-26 11:57:21",1.337443,10.367501,2.500000,24.037586,1.136827
"2026-07-26 11:57:22",1.342534,10.234357,2.500000,24.051273,1.141154
"2026-07-26 11:57:23",1.344916,10.176932,2.500000,24.027250,1.143179
"2026-07-26 11:57:24",1.351316,10.104978,2.500000,24.074373,1.148619
"2026-07-26 11:57:25",1.348536,9.997204,2.500000,24.081924,1.146256
"2026-07-26 11:57:26",1.351594,9.888240,2.500000,24.034157,1.148855
"2026-07-26 11:57:27",1.348380,9.827738,2.500000,24.061526,1.146123
"2026-07-26 11:57:28",1.352212,9.733120,2.500000,24.018660,1.149380
"2026-07-26 11:57:29",1.353243,9.646601,2.500000,24.043091,1.150257
"2026-07-26 11:57:30",1.354748,9.500647,2.500000,24.035616,1.151536
"2026-07-26 11:57:31",1.357316,9.376681,2.500000,24.053847,1.153718
"2026-07-26 11:57:32",1.354084,9.234158,2.500000,24.011843,1.150971
"2026-07-26 11:57:33",1.360108,9.140210,2.500000,24.019939,1.156092
"2026-07-26 11:57:34",1.366263,9.004587,2.500000,24.040178,1.161323
"2026-07-26 11:57:35",1.365624,8.899200,2.500000,24.072712,1.160780
"2026-07-26 11:57:36",1.366421,8.825732,2.500000,24.055250,1.161458
"2026-07-26 11:57:37",1.373042,8.681546,2.500000,24.023983,1.167085
"2026-07-26 11:57:38",1.382265,8.542897,2.500000,24.022577,1.174925
"2026-07-26 11:57:39",1.388250,8.396175,2.500000,24.042799,1.180013
"2026-07-26 11:57:40",1.385827,8.301821,2.500000,24.088183,1.177953
"2026-07-26 11:57:41",1.393963,8.251100,2.500000,24.121037,1.184868
"2026-07-26 11:57:42",1.392828,8.163265,2.500000,24.143990,1.183904
"2026-07-26 11:57:43",1.399590,8.038052,2.500000,24.157133,1.189651
"2026-07-26 11:57:44",1.406610,7.898014,2.500000,24.146422,1.195619
"2026-07-26 11:57:45",1.405221,7.785831,2.500000,24.110473,1.194438
"2026-07-26 11:57:46",1.406659,7.658042,2.500000,24.149834,1.195660
"2026-07-26 11:57:47",1.408709,7.559094,2.500000,24.170782,1.197403
"2026-07-26 11:57:48",1.414498,7.488609,2.500000,24.122237,1.202323
"2026-07-26 11:57:49",1.422255,7.371003,2.500000,24.081842,1.208916
"2026-07-26 11:57:50",1.426090,7.253103,2.500000,24.085146,1.212177
"2026-07-26 11:57:51",1.424551,7.169503,2.500000,24.056837,1.210868
"2026-07-26 11:57:52",1.432741,7.037586,2.500000,24.015891,1.217830
"2026-07-26 11:57:53",1.440172,6.903306,2.500000,23.970766,1.224146
"2026-07-26 11:57:54",1.448510,6.807218,2.500000,23.972659,1.231234
"2026-07-26 11:57:55",1.451134,6.689701,2.500000,23.985998,1.233464
"2026-07-26 11:57:56",1.460414,6.628539,2.500000,24.013238,1.241352
"2026-07-26 11:57:57",1.456764,6.567725,2.500000,24.049364,1.238250
"2026-07-26 11:57:58",1.457023,6.512526,2.500000,24.059500,1.238469
"2026-07-26 11:57:59",1.466608,6.365388,2.500000,24.046453,1.246617
"2026-07-26 11:58:00",1.470693,6.266054,2.500000,24.071735,1.250089
"2026-07-26 11:58:01",1.476391,6.132752,2.500000,24.041883,1.254932
"2026-07-26 11:58:02",1.476425,6.004822,2.500000,24.028731,1.254961
"2026-07-26 11:58:03",1.481102,5.897784,2.500000,24.024115,1.258937
"2026-07-26 11:58:04",1.477705,5.758767,2.500000,24.070884,1.256049
"2026-07-26 11:58:05",1.483899,5.661743,2.500000,24.096142,1.261314
"2026-07-26 11:58:06",1.483449,5.599825,2.500000,24.086038,1.260932
"2026-07-26 11:58:07",1.492069,5.504778,2.500000,24.061888,1.268258
"2026-07-26 11:58:08",1.489348,5.405407,2.500000,24.098077,1.265945
"2026-07-26 11:58:09",1.493911,5.318561,2.500000,24.121343,1.269824
"2026-07-26 11:58:10",1.503155,5.215399,2.500000,24.124964,1.277682
"2026-07-26 11:58:11",1.501191,5.087784,2.500000,24.154426,1.276012
"2026-07-26 11:58:12",1.499178,5.020267,2.500000,24.174421,1.274301
"2026-07-26 11:58:13",1.507118,4.897112,2.500000,24.153073,1.281051
"2026-07-26 11:58:14",1.503708,4.784589,2.500000,24.174990,1.278152
"2026-07-26 11:58:15",1.512516,4.658962,2.500000,24.130836,1.285638
"2026-07-26 11:58:16",1.520652,4.593455,2.500000,24.148852,1.292554
"2026-07-26 11:58:17",1.519552,4.448026,2.500000,24.163308,1.291619
"2026-07-26 11:58:18",1.521981,4.347585,2.500000,24.181462,1.293684
"2026-07-26 11:58:19",1.525796,4.287153,2.500000,24.158399,1.296927
"2026-07-26 11:58:20",1.522473,4.189033,2.500000,24.180501,1.294102
"2026-07-26 11:58:21",1.524154,4.086029,2.500000,24.138717,1.295531
"2026-07-26 11:58:22",1.519277,4.010801,2.500000,24.176497,1.291385
"2026-07-26 11:58:23",1.516631,3.873300,2.500000,24.140879,1.289137
"2026-07-26 11:58:24",1.515431,3.781998,2.500000,24.111330,1.288117
"2026-07-26 11:58:25",1.522260,3.641594,2.500000,24.112135,1.293921
"2026-07-26 11:58:26",1.526738,3.579711,2.500000,24.075662,1.297727
"2026-07-26 11:58:27",1.535964,3.501650,2.500000,24.061195,1.305569
"2026-07-26 11:58:28",1.544802,3.421527,2.500000,24.108116,1.313082
"2026-07-26 11:58:29",1.550648,3.371264,2.500000,24.095169,1.318051
"2026-07-26 11:58:30",1.547059,3.245820,2.500000,24.139986,1.315000
"2026-07-26 11:58:31",1.543505,3.135592,2.500000,24.099267,1.311979
"2026-07-26 11:58:32",1.550356,3.040061,2.500000,24.124715,1.317802
"2026-07-26 11:58:33",1.548751,2.897878,2.500000,24.106642,1.316439
"2026-07-26 11:58:34",1.550949,2.770906,2.500000,24.099408,1.318306
"2026-07-26 11:58:35",1.555400,2.648225,2.500000,24.107716,1.322090
"2026-07-26 11:58:36",1.550591,2.586465,2.500000,24.111613,1.318002
"2026-07-26 11:58:37",1.555021,2.521180,2.500000,24.132304,1.321768
"2026-07-26 11:58:38",1.557913,2.418566,2.500000,24.144823,1.324226
"2026-07-26 11:58:39",1.554045,2.296832,2.500000,24.163798,1.320938
