"导出时间","实时压力P1","瞬时流量M1","瞬时流量M2","温度T_R","压力P2_R"
"2026-06-24 08:30:00",0.000000,26.000000,2.500000,24.000000,0.000000
"2026-06-24 08:30:01",0.188005,25.139959,2.542712,24.019983,0.038005
"2026-06-24 08:30:02",0.353919,24.315886,2.584553,24.039867,0.203919
"2026-06-24 08:30:03",0.500337,23.524450,2.624672,24.059552,0.350337
"2026-06-24 08:30:04",0.629551,22.762483,2.662250,24.078942,0.479551
"2026-06-24 08:30:05",0.743582,22.027026,2.696523,24.097943,0.593582
"2026-06-24 08:30:06",0.844214,21.315366,2.726793,24.116464,0.694214
"2026-06-24 08:30:07",0.933021,20.625075,2.752441,24.134422,0.783021
"2026-06-24 08:30:08",1.011393,19.954036,2.772947,24.151736,0.861393
"2026-06-24 08:30:09",1.080556,19.300465,2.787892,24.168333,0.930556
"2026-06-24 08:30:10",1.141592,18.662925,2.796971,24.184147,0.991592
"2026-06-24 08:30:11",1.195457,18.040336,2.800000,24.199121,1.045457
"2026-06-24 08:30:12",1.242992,17.431965,2.796917,24.213204,1.092992
"2026-06-24 08:30:13",1.284941,16.837421,2.787785,24.226356,1.134941
"2026-06-24 08:30:14",1.321962,16.256632,2.772789,24.238545,1.171962
"2026-06-24 08:30:15",1.354632,15.689823,2.752236,24.249749,1.204632
"2026-06-24 08:30:16",1.383464,15.137478,2.726544,24.259957,1.233464
"2026-06-24 08:30:17",1.408907,14.600300,2.696237,24.269166,1.258907
"2026-06-24 08:30:18",1.431361,14.079169,2.661931,24.277385,1.281361
"2026-06-24 08:30:19",1.451177,13.575092,2.624326,24.284630,1.301177
"2026-06-24 08:30:20",1.468664,13.089152,2.584189,24.290930,1.318664
"2026-06-24 08:30:21",1.484096,12.622455,2.542336,24.296321,1.334096
"2026-06-24 08:30:22",1.497715,12.176076,2.499621,24.300850,1.347715
"2026-06-24 08:30:23",1.509734,11.751015,2.456913,24.304571,1.359734
"2026-06-24 08:30:24",1.601411,11.348142,2.415083,24.307546,1.451411
