"导出时间","实时压力P1","瞬时流量M1","瞬时流量M2","温度T_R","压力P2_R"
"2026-09-21 15:00:00",-0.020236,24.196984,2.527169,24.099597,0.005381
"2026-09-21 15:00:01",0.043108,24.044361,2.447697,23.616039,-0.006412
"2026-09-21 15:00:02",0.060603,23.407131,2.513812,24.254840,-0.007332
"2026-09-21 15:00:03",0.084643,23.675869,2.516979,24.416521,0.002210
"2026-09-21 15:00:04",0.163734,23.005338,2.438307,23.662072,0.056151
"2026-09-21 15:00:05",0.150926,22.981909,2.489293,24.380240,0.054443
"2026-09-21 15:00:06",0.180783,22.639298,2.405640,24.108316,0.044143
"2026-09-21 15:00:07",0.199177,22.469920,2.521513,23.679800,0.018106
"2026-09-21 15:00:08",0.225964,22.240904,2.550536,23.750404,0.041114
"2026-09-21 15:00:09",0.278053,22.040855,2.574515,24.448444,0.060661
"2026-09-21 15:00:10",0.345748,21.993561,2.507864,23.841453,0.096431
"2026-09-21 15:00:11",0.303239,21.609179,2.404783,23.965354,0.087709
"2026-09-21 15:00:12",0.387081,21.720075,2.545751,24.117627,0.073226
"2026-09-21 15:00:13",0.442873,21.114390,2.412925,24.148300,0.099610
"2026-09-21 15:00:14",0.428547,21.056373,2.551297,23.664735,0.082917
"2026-09-21 15:00:15",0.482453,21.134776,2.461877,24.445541,0.090845
"2026-09-21 15:00:16",0.490075,21.014559,2.469489,23.885426,0.075295
"2026-09-21 15:00:17",0.506092,20.514201,2.485136,24.218046,0.074228
"2026-09-21 15:00:18",0.545391,20.184986,2.544841,24.180599,0.134746
"2026-09-21 15:00:19",0.585481,20.394372,2.565293,24.404045,0.097345
"2026-09-21 15:00:20",0.632520,20.090450,2.519436,24.024777,0.135914
"2026-09-21 15:00:21",0.668587,19.844575,2.549134,24.267459,0.112730
"2026-09-21 15:00:22",0.655410,19.644997,2.404607,24.480227,0.115156
"2026-09-21 15:00:23",0.703828,19.434351,2.498797,24.423588,0.115765
"2026-09-21 15:00:24",0.805673,19.431973,2.560482,24.445738,0.147088
"2026-09-21 15:00:25",0.799515,18.830957,2.510615,24.305320,0.154307
"2026-09-21 15:00:26",0.855707,18.897716,2.598527,24.056554,0.197926
"2026-09-21 15:00:27",0.871404,18.534522,2.433549,23.636931,0.152711
"2026-09-21 15:00:28",0.849253,18.325370,2.577375,24.363247,0.192513
"2026-09-21 15:00:29",0.949217,17.958337,2.594037,23.704448,0.215168
"2026-09-21 15:00:30",0.927847,17.836301,2.440904,23.718542,0.172422
"2026-09-21 15:00:31",0.935057,17.556576,2.413635,23.676878,0.174361
"2026-09-21 15:00:32",1.050220,17.514015,2.451542,24.160653,0.180801
"2026-09-21 15:00:33",1.070035,17.664684,2.493571,24.222270,0.241874
"2026-09-21 15:00:34",1.124036,17.475080,2.429894,23.518567,0.246570
"2026-09-21 15:00:35",1.076989,16.729720,2.455418,24.059615,0.204303
"2026-09-21 15:00:36",1.109587,16.872587,2.463880,23.930221,0.201432
"2026-09-21 15:00:37",1.189561,16.677791,2.520128,23.779557,0.226853
"2026-09-21 15:00:38",1.243144,16.381805,2.429224,24.245044,0.276105
"2026-09-21 15:00:39",1.266404,16.217860,2.406912,23.522673,0.277323
"2026-09-21 15:00:40",1.220484,16.134284,2.583571,24.165688,0.240510
"2026-09-21 15:00:41",1.271295,15.710667,2.544254,24.294239,0.267813
"2026-09-21 15:00:42",1.313943,15.592082,2.499916,23.856636,0.289868
"2026-09-21 15:00:43",1.320289,15.255553,2.455949,24.068197,0.282061
"2026-09-21 15:00:44",1.369330,14.911686,2.409187,24.189882,0.292404
"2026-09-21 15:00:45",1.390183,14.806038,2.569501,24.210628,0.300512
"2026-09-21 15:00:46",1.483766,14.664156,2.593066,23.591226,0.266849
"2026-09-21 15:00:47",1.522988,14.612533,2.412672,24.248165,0.298014
"2026-09-21 15:00:48",1.484643,14.125995,2.460611,23.564116,0.291820
"2026-09-21 15:00:49",1.515718,14.014956,2.470673,23.520076,0.332683
"2026-09-21 15:00:50",1.561287,13.722819,2.512091,23.829667,0.301833
"2026-09-21 15:00:51",1.598033,14.081067,2.462804,23.907149,0.333303
"2026-09-21 15:00:52",1.671092,13.378169,2.473113,23.855677,0.325686
"2026-09-21 15:00:53",1.695337,13.337899,2.540863,24.066297,0.352624
"2026-09-21 15:00:54",1.711968,13.362027,2.437942,24.036610,0.320318
"2026-09-21 15:00:55",1.751443,12.884447,2.563569,23.896982,0.358520
"2026-09-21 15:00:56",1.794748,12.747909,2.598797,23.647718,0.380953
"2026-09-21 15:00:57",1.822917,12.767561,2.453423,24.483808,0.360232
"2026-09-21 15:00:58",1.835867,12.172861,2.516474,23.912266,0.392884
"2026-09-21 15:00:59",1.875176,12.253463,2.407047,23.605767,0.398668
