"采样时间","实时压力 P1","瞬时流量 M1","瞬时流量 M2","温度 T_R","压力 P2_R"
"2026-07-13 13:38:00",0.012960,24.869717,2.500000,23.969839,0.010368
"2026-07-13 13:38:01",0.036769,24.630992,2.500000,23.958237,0.029415
"2026-07-13 13:38:02",0.061620,24.405612,2.500000,23.983386,0.049296
"2026-07-13 13:38:03",0.085734,24.188407,2.500000,24.024121,0.068587
"2026-07-13 13:38:04",0.109333,23.918293,2.500000,24.012696,0.087466
"2026-07-13 13:38:05",0.138016,23.642267,2.500000,24.042004,0.110413
"2026-07-13 13:38:06",0.157908,23.384267,2.500000,24.048026,0.126326
"2026-07-13 13:38:07",0.169260,23.190438,2.500000,24.032615,0.135408
"2026-07-13 13:38:08",0.193183,23.041642,2.500000,24.036875,0.154546
"2026-07-13 13:38:09",0.220162,22.767225,2.500000,24.058544,0.176129
"2026-07-13 13:38:10",0.237602,22.643856,2.500000,24.096954,0.190082
"2026-07-13 13:38:11",0.258766,22.420077,2.500000,24.140966,0.207013
"2026-07-13 13:38:12",0.287340,22.187437,2.500000,24.183835,0.229872
"2026-07-13 13:38:13",0.314155,22.053830,2.500000,24.164583,0.251324
"2026-07-13 13:38:14",0.336384,21.914408,2.500000,24.148485,0.269107
"2026-07-13 13:38:15",0.359749,21.616604,2.500000,24.154300,0.287799
"2026-07-13 13:38:16",0.376610,21.393366,2.500000,24.107590,0.301288
"2026-07-13 13:38:17",0.392800,21.132151,2.500000,24.129715,0.314240
"2026-07-13 13:38:18",0.409482,20.941596,2.500000,24.110115,0.327586
"2026-07-13 13:38:19",0.420663,20.723744,2.500000,24.154155,0.336531
"2026-07-13 13:38:20",0.436385,20.601940,2.500000,24.133269,0.349108
"2026-07-13 13:38:21",0.465277,20.405211,2.500000,24.113884,0.372222
"2026-07-13 13:38:22",0.493368,20.160057,2.500000,24.108412,0.394694
"2026-07-13 13:38:23",0.516327,20.010930,2.500000,24.077457,0.413061
"2026-07-13 13:38:24",0.534656,19.843263,2.500000,24.085767,0.427724
"2026-07-13 13:38:25",0.558762,19.598433,2.500000,24.042248,0.447009
"2026-07-13 13:38:26",0.574494,19.475943,2.500000,24.077116,0.459595
"2026-07-13 13:38:27",0.598896,19.268229,2.500000,24.098589,0.479117
"2026-07-13 13:38:28",0.609558,19.090848,2.500000,24.049212,0.487646
"2026-07-13 13:38:29",0.619823,18.914106,2.500000,24.021222,0.495858
"2026-07-13 13:38:30",0.634306,18.638856,2.500000,24.045423,0.507445
"2026-07-13 13:38:31",0.663479,18.511288,2.500000,24.068913,0.530783
"2026-07-13 13:38:32",0.680972,18.341318,2.500000,24.047967,0.544778
"2026-07-13 13:38:33",0.702746,18.105761,2.500000,24.009338,0.562197
"2026-07-13 13:38:34",0.730826,17.834455,2.500000,24.047173,0.584661
