"导出时间","实时压力P1","瞬时流量M1","瞬时流量M2","温度T_R","压力P2_R"
"2026-08-22 14:00:00",0.005838,23.991416,2.481444,24.176205,0.023994
"2026-08-22 14:00:01",0.071691,24.001313,2.422067,24.442184,0.014114
"2026-08-22 14:00:02",0.091129,23.655835,2.555377,23.972207,-0.011249
"2026-08-22 14:00:03",0.125350,23.160191,2.547662,24.186102,0.025895
"2026-08-22 14:00:04",0.098547,23.270148,2.588718,24.238660,0.022349
"2026-08-22 14:00:05",0.158705,23.174288,2.430300,24.445173,0.002273
"2026-08-22 14:00:06",0.195563,22.703799,2.411409,23.788083,0.020160
"2026-08-22 14:00:07",0.232650,22.606129,2.443403,24.021388,0.056454
"2026-08-22 14:00:08",0.163684,22.260346,2.530658,24.143300,0.032822
"2026-08-22 14:00:09",0.251967,22.424181,2.557699,23.667470,0.022329
"2026-08-22 14:00:10",0.227741,22.022202,2.552540,23.851120,0.058953
"2026-08-22 14:00:11",0.331304,21.567301,2.555545,23.789364,0.072048
"2026-08-22 14:00:12",0.275039,21.748507,2.553087,24.304037,0.034326
"2026-08-22 14:00:13",0.372582,21.526595,2.568106,24.184995,0.073033
"2026-08-22 14:00:14",0.331558,21.423774,2.483676,24.039730,0.038851
"2026-08-22 14:00:15",0.358118,20.778693,2.579029,23.774393,0.068389
"2026-08-22 14:00:16",0.385074,20.884215,2.470211,23.511278,0.077571
"2026-08-22 14:00:17",0.416508,20.766275,2.553168,23.625595,0.109832
"2026-08-22 14:00:18",0.519440,20.302523,2.470787,23.639085,0.076757
"2026-08-22 14:00:19",0.496901,20.293202,2.514709,23.535268,0.113785
"2026-08-22 14:00:20",0.503618,20.236775,2.545162,24.172018,0.129164
"2026-08-22 14:00:21",0.545969,19.871572,2.518771,24.281628,0.136879
"2026-08-22 14:00:22",0.577328,19.760397,2.545565,23.801548,0.118489
"2026-08-22 14:00:23",0.580083,19.316307,2.457375,23.993303,0.143415
"2026-08-22 14:00:24",0.615231,18.937940,2.510591,23.900081,0.133105
"2026-08-22 14:00:25",0.672329,18.788597,2.487232,24.293880,0.117899
"2026-08-22 14:00:26",0.729799,18.551997,2.456131,24.247341,0.165537
"2026-08-22 14:00:27",0.698987,18.408628,2.481114,23.676180,0.128134
"2026-08-22 14:00:28",0.702506,18.123563,2.424536,23.798876,0.122158
"2026-08-22 14:00:29",0.749524,17.924811,2.494930,24.425940,0.168192
"2026-08-22 14:00:30",0.801722,18.209232,2.535924,23.839079,0.160964
"2026-08-22 14:00:31",0.834931,18.014508,2.458593,24.346366,0.182043
"2026-08-22 14:00:32",0.862915,17.381038,2.477271,24.040233,0.156270
"2026-08-22 14:00:33",0.843092,17.427179,2.462859,23.713847,0.176170
"2026-08-22 14:00:34",0.889859,17.176219,2.514227,24.066858,0.151216
"2026-08-22 14:00:35",0.903888,17.113610,2.573967,24.007487,0.175655
"2026-08-22 14:00:36",0.993612,16.772994,2.418812,23.710723,0.194839
"2026-08-22 14:00:37",1.022503,16.649098,2.506510,23.537700,0.198494
"2026-08-22 14:00:38",1.042714,16.248938,2.402936,24.346570,0.202887
"2026-08-22 14:00:39",1.015234,16.372983,2.447950,24.390104,0.228845
"2026-08-22 14:00:40",1.025099,16.136346,2.424956,24.381932,0.199996
"2026-08-22 14:00:41",1.119378,15.807448,2.481346,24.171402,0.205458
"2026-08-22 14:00:42",1.169942,15.454501,2.493312,23.591235,0.218543
"2026-08-22 14:00:43",1.106335,15.379754,2.482798,24.425325,0.201988
"2026-08-22 14:00:44",1.196547,15.471660,2.410762,24.418936,0.240240
"2026-08-22 14:00:45",1.244519,15.072692,2.454554,24.378538,0.255187
"2026-08-22 14:00:46",1.274518,15.057532,2.545646,23.681313,0.263374
"2026-08-22 14:00:47",1.203731,14.848589,2.536249,24.456103,0.234703
"2026-08-22 14:00:48",1.274453,14.161598,2.476339,24.071032,0.237069
"2026-08-22 14:00:49",1.332497,13.911902,2.586486,23.603422,0.292004
"2026-08-22 14:00:50",1.348682,13.831796,2.482597,23.822133,0.247978
"2026-08-22 14:00:51",1.379995,13.576369,2.462451,24.447952,0.269209
"2026-08-22 14:00:52",1.367902,13.753422,2.475911,24.260074,0.281144
"2026-08-22 14:00:53",1.452868,13.480811,2.568605,23.947646,0.264760
"2026-08-22 14:00:54",1.396776,13.084843,2.515788,23.609954,0.262912
"2026-08-22 14:00:55",1.464355,13.200369,2.406339,23.650669,0.286239
"2026-08-22 14:00:56",1.468606,12.504490,2.437569,24.337836,0.282261
"2026-08-22 14:00:57",1.472216,12.518496,2.407378,24.090600,0.281438
"2026-08-22 14:00:58",1.514899,12.375884,2.538162,24.310898,0.302932
"2026-08-22 14:00:59",1.532272,12.180323,2.475146,23.735356,0.283185
