"导出时间","实时压力P1","瞬时流量M1","瞬时流量M2","温度T_R","压力P2_R"
"2026-09-06 11:00:00",-0.047056,23.704688,2.595786,24.244482,-0.006591
"2026-09-06 11:00:01",0.050280,23.983903,2.498963,24.064207,0.038177
"2026-09-06 11:00:02",0.038673,23.667065,2.541671,23.946260,0.033198
"2026-09-06 11:00:03",0.106053,23.654043,2.548886,24.488750,0.046057
"2026-09-06 11:00:04",0.099776,23.380989,2.400698,23.815710,0.007386
"2026-09-06 11:00:05",0.150753,22.764187,2.465777,24.149670,0.014070
"2026-09-06 11:00:06",0.193514,22.555894,2.521312,24.421567,0.044235
"2026-09-06 11:00:07",0.227019,22.681324,2.550288,23.624579,0.048110
"2026-09-06 11:00:08",0.233417,22.211286,2.467723,23.579084,0.052059
"2026-09-06 11:00:09",0.277175,22.485435,2.515015,23.775231,0.041889
"2026-09-06 11:00:10",0.336617,22.133902,2.450611,23.850459,0.041771
"2026-09-06 11:00:11",0.369959,21.565432,2.546738,23.920167,0.070208
"2026-09-06 11:00:12",0.424879,21.497160,2.423888,24.489608,0.094973
"2026-09-06 11:00:13",0.431602,21.494777,2.460387,23.527870,0.114361
"2026-09-06 11:00:14",0.411236,21.089451,2.445836,24.344611,0.058917
"2026-09-06 11:00:15",0.448169,21.247519,2.595583,24.402081,0.064683
"2026-09-06 11:00:16",0.476884,20.829783,2.524539,24.381968,0.082852
"2026-09-06 11:00:17",0.516024,20.452504,2.594930,24.109649,0.076499
"2026-09-06 11:00:18",0.527087,20.218247,2.560564,24.228958,0.093592
"2026-09-06 11:00:19",0.606666,20.363295,2.486683,23.606453,0.092394
"2026-09-06 11:00:20",0.608155,20.150224,2.522399,24.284074,0.103897
"2026-09-06 11:00:21",0.671850,19.699278,2.443973,24.211776,0.117138
"2026-09-06 11:00:22",0.724125,19.421202,2.518995,24.499428,0.147895
"2026-09-06 11:00:23",0.774916,19.215361,2.539905,23.962727,0.162401
"2026-09-06 11:00:24",0.751451,19.385874,2.419129,24.102208,0.170632
"2026-09-06 11:00:25",0.776532,19.226464,2.508352,24.099084,0.154450
"2026-09-06 11:00:26",0.791764,18.614604,2.426043,23.763637,0.178980
"2026-09-06 11:00:27",0.856436,18.365829,2.439099,23.969717,0.191179
"2026-09-06 11:00:28",0.864454,18.581747,2.573528,24.405174,0.169557
"2026-09-06 11:00:29",0.939573,18.458023,2.524911,24.227732,0.164540
"2026-09-06 11:00:30",0.940768,18.149183,2.473599,23.705508,0.173226
"2026-09-06 11:00:31",1.008173,17.920725,2.579007,23.755561,0.208142
"2026-09-06 11:00:32",0.990629,17.716277,2.532887,23.953599,0.203581
"2026-09-06 11:00:33",1.077923,17.481300,2.437301,24.033093,0.190383
"2026-09-06 11:00:34",1.081797,17.266330,2.442489,23.894659,0.217709
"2026-09-06 11:00:35",1.146656,16.705530,2.591155,23.978748,0.229833
"2026-09-06 11:00:36",1.169239,16.711057,2.469240,24.206915,0.248503
"2026-09-06 11:00:37",1.150752,16.896650,2.564954,24.269741,0.238275
"2026-09-06 11:00:38",1.237787,16.164609,2.530873,23.731822,0.237485
"2026-09-06 11:00:39",1.205327,16.411661,2.529162,23.979423,0.224032
"2026-09-06 11:00:40",1.305421,15.914827,2.493274,23.842235,0.276623
"2026-09-06 11:00:41",1.323746,15.885144,2.460858,23.706071,0.280276
"2026-09-06 11:00:42",1.335704,15.700258,2.464941,23.628815,0.256595
"2026-09-06 11:00:43",1.326177,15.339053,2.422271,23.756071,0.273185
"2026-09-06 11:00:44",1.406320,15.197164,2.590537,23.772806,0.300706
"2026-09-06 11:00:45",1.402746,15.078277,2.499104,23.638257,0.304965
"2026-09-06 11:00:46",1.468664,14.864205,2.553731,23.798073,0.264295
"2026-09-06 11:00:47",1.493871,14.364753,2.570102,23.535103,0.285594
"2026-09-06 11:00:48",1.470011,14.332084,2.576547,23.906050,0.301889
"2026-09-06 11:00:49",1.565093,14.479219,2.517288,24.449926,0.339829
"2026-09-06 11:00:50",1.544193,13.737425,2.407868,23.880488,0.326239
"2026-09-06 11:00:51",1.651138,13.536365,2.577734,24.107958,0.346910
"2026-09-06 11:00:52",1.614477,13.767116,2.459420,23.583283,0.329766
"2026-09-06 11:00:53",1.644269,13.140095,2.477335,24.278467,0.332085
"2026-09-06 11:00:54",1.744966,13.456446,2.517724,24.470269,0.322524
"2026-09-06 11:00:55",1.757121,12.734834,2.473289,24.408092,0.370880
"2026-09-06 11:00:56",1.796846,13.092823,2.492636,24.021476,0.371056
"2026-09-06 11:00:57",1.833176,12.621725,2.513897,24.492886,0.382817
"2026-09-06 11:00:58",1.813000,12.233525,2.444848,23.838483,0.387850
"2026-09-06 11:00:59",1.859391,12.477707,2.549571,23.626195,0.369891
