"采样时间","实时压力 P1","瞬时流量 M1","瞬时流量 M2","温度 T_R","压力 P2_R"
"2026-06-25 16:19:00",0.027316,24.891693,2.500000,24.031419,0.021853
"2026-06-25 16:19:01",0.051218,24.606711,2.500000,23.986957,0.040975
"2026-06-25 16:19:02",0.081150,24.386562,2.500000,23.974726,0.064920
"2026-06-25 16:19:03",0.091197,24.246941,2.500000,24.011975,0.072958
"2026-06-25 16:19:04",0.101881,24.026543,2.500000,24.045338,0.081505
"2026-06-25 16:19:05",0.127329,23.898265,2.500000,24.043833,0.101863
"2026-06-25 16:19:06",0.153851,23.782403,2.500000,24.079591,0.123081
"2026-06-25 16:19:07",0.168570,23.529804,2.500000,24.092465,0.134856
"2026-06-25 16:19:08",0.193258,23.230832,2.500000,24.068438,0.154606
"2026-06-25 16:19:09",0.206499,23.104943,2.500000,24.090782,0.165199
"2026-06-25 16:19:10",0.235517,22.912931,2.500000,24.097204,0.188413
"2026-06-25 16:19:11",0.251869,22.806166,2.500000,24.147124,0.201495
"2026-06-25 16:19:12",0.267726,22.516824,2.500000,24.107556,0.214181
"2026-06-25 16:19:13",0.295773,22.383209,2.500000,24.106205,0.236619
"2026-06-25 16:19:14",0.324011,22.270103,2.500000,24.066948,0.259209
"2026-06-25 16:19:15",0.349476,22.017203,2.500000,24.056915,0.279581
"2026-06-25 16:19:16",0.374626,21.772067,2.500000,24.082519,0.299701
"2026-06-25 16:19:17",0.395983,21.659240,2.500000,24.076809,0.316786
"2026-06-25 16:19:18",0.417382,21.544088,2.500000,24.096217,0.333905
"2026-06-25 16:19:19",0.434790,21.384204,2.500000,24.117005,0.347832
"2026-06-25 16:19:20",0.453318,21.103611,2.500000,24.115617,0.362655
"2026-06-25 16:19:21",0.482563,20.829292,2.500000,24.074765,0.386050
"2026-06-25 16:19:22",0.510356,20.551874,2.500000,24.045865,0.408285
"2026-06-25 16:19:23",0.522220,20.339386,2.500000,24.084118,0.417776
"2026-06-25 16:19:24",0.534874,20.199859,2.500000,24.107546,0.427899
"2026-06-25 16:19:25",0.557732,19.955277,2.500000,24.065450,0.446185
