"采样时间","实时压力 P1","瞬时流量 M1","瞬时流量 M2","温度 T_R","压力 P2_R"
"2026-08-07 15:02:00",0.028461,24.863495,2.500000,23.954944,0.022769
"2026-08-07 15:02:01",0.046376,24.739226,2.500000,23.957159,0.037101
"2026-08-07 15:02:02",0.061406,24.548333,2.500000,23.950737,0.049124
"2026-08-07 15:02:03",0.079205,24.285063,2.500000,23.962809,0.063364
"2026-08-07 15:02:04",0.093038,24.094309,2.500000,23.926916,0.074430
"2026-08-07 15:02:05",0.118136,23.794409,2.500000,23.967134,0.094508
"2026-08-07 15:02:06",0.136891,23.587784,2.500000,23.990953,0.109513
"2026-08-07 15:02:07",0.161093,23.306733,2.500000,24.011582,0.128874
"2026-08-07 15:02:08",0.190255,23.162287,2.500000,24.030199,0.152204
"2026-08-07 15:02:09",0.207689,22.991754,2.500000,24.060717,0.166151
"2026-08-07 15:02:10",0.223724,22.814739,2.500000,24.081079,0.178979
"2026-08-07 15:02:11",0.252517,22.707147,2.500000,24.120929,0.202013
"2026-08-07 15:02:12",0.282256,22.591313,2.500000,24.128896,0.225805
"2026-08-07 15:02:13",0.294342,22.330996,2.500000,24.112264,0.235474
"2026-08-07 15:02:14",0.309463,22.139953,2.500000,24.145695,0.247571
"2026-08-07 15:02:15",0.338130,21.905507,2.500000,24.099915,0.270504
"2026-08-07 15:02:16",0.355095,21.775449,2.500000,24.124136,0.284076
"2026-08-07 15:02:17",0.368886,21.671608,2.500000,24.168483,0.295109
"2026-08-07 15:02:18",0.395910,21.417514,2.500000,24.173514,0.316728
"2026-08-07 15:02:19",0.408359,21.261740,2.500000,24.189737,0.326687
"2026-08-07 15:02:20",0.420594,21.058485,2.500000,24.227350,0.336475
"2026-08-07 15:02:21",0.445487,20.925517,2.500000,24.241200,0.356390
"2026-08-07 15:02:22",0.474234,20.776066,2.500000,24.218405,0.379387
"2026-08-07 15:02:23",0.503649,20.557560,2.500000,24.230648,0.402919
"2026-08-07 15:02:24",0.516030,20.277100,2.500000,24.243403,0.412824
"2026-08-07 15:02:25",0.539524,19.987429,2.500000,24.273691,0.431619
"2026-08-07 15:02:26",0.560949,19.700976,2.500000,24.281925,0.448759
"2026-08-07 15:02:27",0.574330,19.511514,2.500000,24.304776,0.459464
"2026-08-07 15:02:28",0.597521,19.394857,2.500000,24.321492,0.478017
"2026-08-07 15:02:29",0.623204,19.206079,2.500000,24.284527,0.498563
"2026-08-07 15:02:30",0.633819,19.100218,2.500000,24.292081,0.507055
"2026-08-07 15:02:31",0.658990,18.835722,2.500000,24.304500,0.527192
"2026-08-07 15:02:32",0.674205,18.588010,2.500000,24.322298,0.539364
"2026-08-07 15:02:33",0.692493,18.350138,2.500000,24.308865,0.553994
"2026-08-07 15:02:34",0.718896,18.098616,2.500000,24.354334,0.575117
"2026-08-07 15:02:35",0.733267,17.943112,2.500000,24.403782,0.586614
"2026-08-07 15:02:36",0.760638,17.654660,2.500000,24.382927,0.608510
"2026-08-07 15:02:37",0.780024,17.354972,2.500000,24.383916,0.624020
"2026-08-07 15:02:38",0.790902,17.132592,2.500000,24.353362,0.632722
"2026-08-07 15:02:39",0.807910,16.987014,2.500000,24.401689,0.646328
"2026-08-07 15:02:40",0.828022,16.780690,2.500000,24.404171,0.662417
"2026-08-07 15:02:41",0.843754,16.570619,2.500000,24.419575,0.675003
"2026-08-07 15:02:42",0.860122,16.389561,2.500000,24.444863,0.688098
"2026-08-07 15:02:43",0.885473,16.278178,2.500000,24.463243,0.708378
"2026-08-07 15:02:44",0.900153,15.990018,2.500000,24.414451,0.720122
"2026-08-07 15:02:45",0.925895,15.851354,2.500000,24.434090,0.740716
"2026-08-07 15:02:46",0.941298,15.621926,2.500000,24.431384,0.753038
"2026-08-07 15:02:47",0.967787,15.419548,2.500000,24.457747,0.774229
"2026-08-07 15:02:48",0.987778,15.192676,2.500000,24.423209,0.790223
"2026-08-07 15:02:49",1.011146,15.000198,2.500000,24.472106,0.808917
"2026-08-07 15:02:50",1.036207,14.749863,2.500000,24.446432,0.828965
"2026-08-07 15:02:51",1.049493,14.463647,2.500000,24.399536,0.839594
"2026-08-07 15:02:52",1.071425,14.165910,2.500000,24.408757,0.857140
"2026-08-07 15:02:53",1.094185,13.979590,2.500000,24.414494,0.875348
"2026-08-07 15:02:54",1.122401,13.820580,2.500000,24.447070,0.897921
"2026-08-07 15:02:55",1.147750,13.620370,2.500000,24.438001,0.918200
"2026-08-07 15:02:56",1.168438,13.497363,2.500000,24.403329,0.934750
"2026-08-07 15:02:57",1.188620,13.374806,2.500000,24.415069,0.950896
"2026-08-07 15:02:58",1.208889,13.147645,2.500000,24.380618,0.967112
"2026-08-07 15:02:59",1.228175,12.915664,2.500000,24.407292,0.982540
"2026-08-07 15:03:00",1.233969,12.805976,2.500000,24.399104,1.048874
"2026-08-07 15:03:01",1.237923,12.718738,2.500000,24.432367,1.052234
"2026-08-07 15:03:02",1.239086,12.615640,2.500000,24.435554,1.053223
"2026-08-07 15:03:03",1.240732,12.561654,2.500000,24.464417,1.054623
"2026-08-07 15:03:04",1.242697,12.414487,2.500000,24.490146,1.056293
"2026-08-07 15:03:05",1.250271,12.295297,2.500000,24.529249,1.062730
"2026-08-07 15:03:06",1.254045,12.195358,2.500000,24.505251,1.065938
"2026-08-07 15:03:07",1.263092,12.077985,2.500000,24.550696,1.073628
"2026-08-07 15:03:08",1.259751,11.978943,2.500000,24.569954,1.070788
"2026-08-07 15:03:09",1.257560,11.912705,2.500000,24.585987,1.068926
"2026-08-07 15:03:10",1.265616,11.778297,2.500000,24.554817,1.075773
"2026-08-07 15:03:11",1.262462,11.631296,2.500000,24.531319,1.073093
"2026-08-07 15:03:12",1.269285,11.537530,2.500000,24.576591,1.078892
"2026-08-07 15:03:13",1.264529,11.444456,2.500000,24.577527,1.074849
"2026-08-07 15:03:14",1.272244,11.375213,2.500000,24.545192,1.081407
"2026-08-07 15:03:15",1.277014,11.282384,2.500000,24.542494,1.085462
"2026-08-07 15:03:16",1.277861,11.225428,2.500000,24.528550,1.086182
"2026-08-07 15:03:17",1.274296,11.113176,2.500000,24.479173,1.083152
"2026-08-07 15:03:18",1.279972,10.996761,2.500000,24.477666,1.087976
"2026-08-07 15:03:19",1.280547,10.884277,2.500000,24.506790,1.088465
"2026-08-07 15:03:20",1.285494,10.782341,2.500000,24.533870,1.092670
"2026-08-07 15:03:21",1.295144,10.682147,2.500000,24.552563,1.100872
"2026-08-07 15:03:22",1.299626,10.580100,2.500000,24.569129,1.104682
"2026-08-07 15:03:23",1.295646,10.453579,2.500000,24.562151,1.101299
"2026-08-07 15:03:24",1.294407,10.309964,2.500000,24.608335,1.100246
"2026-08-07 15:03:25",1.290280,10.257310,2.500000,24.651919,1.096738
"2026-08-07 15:03:26",1.285491,10.127778,2.500000,24.684789,1.092668
"2026-08-07 15:03:27",1.280749,10.034883,2.500000,24.652053,1.088636
"2026-08-07 15:03:28",1.284238,9.976886,2.500000,24.692963,1.091602
"2026-08-07 15:03:29",1.282414,9.850707,2.500000,24.741395,1.090052
"2026-08-07 15:03:30",1.284624,9.756159,2.500000,24.763533,1.091931
"2026-08-07 15:03:31",1.291637,9.639682,2.500000,24.810032,1.097891
"2026-08-07 15:03:32",1.287352,9.576184,2.500000,24.781595,1.094249
"2026-08-07 15:03:33",1.289550,9.474138,2.500000,24.752023,1.096117
"2026-08-07 15:03:34",1.298526,9.359088,2.500000,24.728897,1.103747
"2026-08-07 15:03:35",1.302840,9.249718,2.500000,24.754198,1.107414
"2026-08-07 15:03:36",1.310221,9.189130,2.500000,24.801326,1.113688
"2026-08-07 15:03:37",1.311403,9.089900,2.500000,24.805463,1.114693
"2026-08-07 15:03:38",1.320937,8.980106,2.500000,24.789232,1.122796
"2026-08-07 15:03:39",1.320470,8.837626,2.500000,24.766078,1.122400
"2026-08-07 15:03:40",1.317802,8.770155,2.500000,24.778996,1.120132
"2026-08-07 15:03:41",1.326360,8.683334,2.500000,24.788526,1.127406
"2026-08-07 15:03:42",1.324202,8.566292,2.500000,24.820669,1.125572
"2026-08-07 15:03:43",1.327506,8.490436,2.500000,24.862932,1.128380
"2026-08-07 15:03:44",1.337091,8.403348,2.500000,24.844018,1.136527
"2026-08-07 15:03:45",1.344780,8.257092,2.500000,24.820722,1.143063
"2026-08-07 15:03:46",1.345479,8.151270,2.500000,24.801128,1.143657
"2026-08-07 15:03:47",1.353017,8.019982,2.500000,24.835005,1.150065
"2026-08-07 15:03:48",1.348787,7.904439,2.500000,24.800344,1.146469
"2026-08-07 15:03:49",1.353598,7.807373,2.500000,24.823429,1.150559
"2026-08-07 15:03:50",1.350562,7.665744,2.500000,24.840240,1.147978
"2026-08-07 15:03:51",1.353256,7.591112,2.500000,24.811829,1.150267
"2026-08-07 15:03:52",1.359410,7.448749,2.500000,24.802988,1.155499
"2026-08-07 15:03:53",1.367203,7.378340,2.500000,24.817238,1.162122
"2026-08-07 15:03:54",1.367437,7.270780,2.500000,24.808429,1.162322
"2026-08-07 15:03:55",1.365252,7.197890,2.500000,24.823679,1.160465
"2026-08-07 15:03:56",1.367839,7.048940,2.500000,24.824454,1.162663
"2026-08-07 15:03:57",1.363244,6.941015,2.500000,24.829597,1.158757
"2026-08-07 15:03:58",1.369795,6.828029,2.500000,24.864275,1.164326
"2026-08-07 15:03:59",1.364893,6.678124,2.500000,24.880866,1.160159
"2026-08-07 15:04:00",1.370000,6.573166,2.500000,24.920855,1.164500
"2026-08-07 15:04:01",1.369093,6.425213,2.500000,24.896920,1.163729
"2026-08-07 15:04:02",1.366579,6.329837,2.500000,24.945716,1.161592
"2026-08-07 15:04:03",1.366110,6.272226,2.500000,24.955447,1.161194
"2026-08-07 15:04:04",1.373947,6.165306,2.500000,24.916336,1.167855
"2026-08-07 15:04:05",1.372487,6.061101,2.500000,24.894190,1.166614
"2026-08-07 15:04:06",1.378638,5.975428,2.500000,24.910873,1.171842
"2026-08-07 15:04:07",1.374263,5.860112,2.500000,24.898311,1.168124
"2026-08-07 15:04:08",1.381150,5.725495,2.500000,24.863669,1.173978
"2026-08-07 15:04:09",1.391083,5.602723,2.500000,24.890542,1.182420
"2026-08-07 15:04:10",1.398832,5.490158,2.500000,24.923788,1.189007
"2026-08-07 15:04:11",1.394111,5.371283,2.500000,24.908609,1.184995
"2026-08-07 15:04:12",1.393265,5.221450,2.500000,24.948415,1.184275
"2026-08-07 15:04:13",1.400716,5.155119,2.500000,24.920252,1.190608
"2026-08-07 15:04:14",1.401960,5.086149,2.500000,24.965365,1.191666
"2026-08-07 15:04:15",1.410982,4.981413,2.500000,25.003656,1.199335
"2026-08-07 15:04:16",1.418857,4.844196,2.500000,25.008190,1.206029
"2026-08-07 15:04:17",1.418204,4.789172,2.500000,25.031446,1.205473
"2026-08-07 15:04:18",1.423239,4.698020,2.500000,25.019555,1.209753
"2026-08-07 15:04:19",1.423614,4.567947,2.500000,25.004751,1.210072
"2026-08-07 15:04:20",1.433064,4.450289,2.500000,24.956597,1.218104
"2026-08-07 15:04:21",1.435205,4.325808,2.500000,24.985685,1.219924
"2026-08-07 15:04:22",1.435174,4.229559,2.500000,24.991374,1.219898
"2026-08-07 15:04:23",1.430966,4.108051,2.500000,25.024126,1.216321
"2026-08-07 15:04:24",1.431195,3.991880,2.500000,25.044675,1.216516
"2026-08-07 15:04:25",1.438594,3.870519,2.500000,25.013268,1.222805
"2026-08-07 15:04:26",1.446878,3.725928,2.500000,25.030434,1.229846
"2026-08-07 15:04:27",1.449963,3.601842,2.500000,25.006418,1.232469
"2026-08-07 15:04:28",1.445119,3.537838,2.500000,24.965760,1.228351
"2026-08-07 15:04:29",1.452950,3.431424,2.500000,24.935449,1.235007
"2026-08-07 15:04:30",1.456396,3.367385,2.500000,24.938959,1.237937
"2026-08-07 15:04:31",1.455849,3.255918,2.500000,24.923713,1.237472
"2026-08-07 15:04:32",1.462970,3.176375,2.500000,24.918244,1.243525
"2026-08-07 15:04:33",1.468256,3.121315,2.500000,24.896444,1.248017
"2026-08-07 15:04:34",1.475009,2.998567,2.500000,24.874086,1.253758
"2026-08-07 15:04:35",1.482067,2.893057,2.500000,24.906998,1.259757
"2026-08-07 15:04:36",1.479946,2.746230,2.500000,24.929049,1.257954
"2026-08-07 15:04:37",1.481392,2.622206,2.500000,24.895976,1.259183
"2026-08-07 15:04:38",1.481504,2.497363,2.500000,24.901694,1.259278
"2026-08-07 15:04:39",1.479863,2.446015,2.500000,24.893519,1.257884
"2026-08-07 15:04:40",1.483827,2.347487,2.500000,24.928744,1.261253
"2026-08-07 15:04:41",1.492592,2.220185,2.500000,24.894027,1.268703
"2026-08-07 15:04:42",1.502035,2.157361,2.500000,24.908109,1.276730
"2026-08-07 15:04:43",1.497284,2.098640,2.500000,24.934711,1.272692
"2026-08-07 15:04:44",1.493154,2.041918,2.500000,24.976167,1.269181
"2026-08-07 15:04:45",1.499476,1.900972,2.500000,24.995876,1.274554
"2026-08-07 15:04:46",1.507280,1.847864,2.500000,24.989980,1.281188
"2026-08-07 15:04:47",1.509661,1.724634,2.500000,24.973539,1.283212
"2026-08-07 15:04:48",1.518257,1.600736,2.500000,24.949797,1.290518
"2026-08-07 15:04:49",1.527395,1.536891,2.500000,24.998776,1.298286
"2026-08-07 15:04:50",1.536754,1.465880,2.500000,24.998347,1.306241
"2026-08-07 15:04:51",1.537447,1.347353,2.500000,24.948858,1.306830
"2026-08-07 15:04:52",1.539464,1.216434,2.500000,24.970401,1.308544
"2026-08-07 15:04:53",1.540785,1.075848,2.500000,24.933004,1.309668
"2026-08-07 15:04:54",1.540666,0.965474,2.500000,24.948814,1.309566
"2026-08-07 15:04:55",1.541987,0.839348,2.500000,24.970578,1.310689
"2026-08-07 15:04:56",1.543200,0.703888,2.500000,24.949193,1.311720
"2026-08-07 15:04:57",1.544746,0.580718,2.500000,24.980499,1.313034
"2026-08-07 15:04:58",1.553645,0.479898,2.500000,25.030256,1.320599
"2026-08-07 15:04:59",1.551904,0.356196,2.500000,24.983180,1.319118
"2026-08-07 15:05:00",1.555763,0.274160,2.500000,24.952816,1.400187
"2026-08-07 15:05:01",1.558780,0.212561,2.500000,24.909028,1.402902
"2026-08-07 15:05:02",1.551767,0.168277,2.500000,24.941614,1.396591
"2026-08-07 15:05:03",1.550458,0.090504,2.500000,24.990887,1.395412
"2026-08-07 15:05:04",1.554630,0.062861,2.500000,24.944978,1.399167
"2026-08-07 15:05:05",1.557337,0.017161,2.500000,24.911713,1.401603
"2026-08-07 15:05:06",1.561329,0.000000,2.500000,24.913823,1.405196
"2026-08-07 15:05:07",1.562333,0.000000,2.500000,24.914580,1.406100
"2026-08-07 15:05:08",1.558004,0.000000,2.500000,24.937443,1.402204
"2026-08-07 15:05:09",1.559745,0.000000,2.500000,24.898119,1.403770
"2026-08-07 15:05:10",1.564407,0.000000,2.500000,24.941420,1.407967
"2026-08-07 15:05:11",1.561618,0.000000,2.500000,24.971965,1.405456
"2026-08-07 15:05:12",1.554221,0.000000,2.500000,24.962190,1.398799
"2026-08-07 15:05:13",1.559056,0.000000,2.500000,24.959207,1.403150
"2026-08-07 15:05:14",1.557198,0.000000,2.500000,25.004815,1.401479
"2026-08-07 15:05:15",1.555575,0.000000,2.500000,24.962289,1.400017
"2026-08-07 15:05:16",1.557246,0.000000,2.500000,24.947711,1.401521
"2026-08-07 15:05:17",1.556481,0.000000,2.500000,24.918555,1.400832
"2026-08-07 15:05:18",1.556808,0.000000,2.500000,24.876297,1.401127
"2026-08-07 15:05:19",1.559682,0.000000,2.500000,24.828814,1.403714
