"采样时间","实时压力 P1","瞬时流量 M1","瞬时流量 M2","温度 T_R","压力 P2_R"
"2026-08-07 13:07:00",0.011032,24.701825,2.500000,23.968997,0.008826
"2026-08-07 13:07:01",0.022049,24.411266,2.500000,24.014280,0.017640
"2026-08-07 13:07:02",0.032782,24.114318,2.500000,23.986330,0.026225
"2026-08-07 13:07:03",0.043927,23.943776,2.500000,23.975617,0.035141
"2026-08-07 13:07:04",0.061280,23.714205,2.500000,23.987137,0.049024
"2026-08-07 13:07:05",0.088799,23.576626,2.500000,23.965110,0.071039
"2026-08-07 13:07:06",0.100261,23.339303,2.500000,23.967974,0.080209
"2026-08-07 13:07:07",0.120685,23.108614,2.500000,23.924536,0.096548
"2026-08-07 13:07:08",0.144086,22.882343,2.500000,23.893613,0.115268
"2026-08-07 13:07:09",0.166483,22.603544,2.500000,23.893884,0.133187
"2026-08-07 13:07:10",0.181886,22.502424,2.500000,23.909648,0.145509
"2026-08-07 13:07:11",0.211038,22.239928,2.500000,23.911260,0.168831
"2026-08-07 13:07:12",0.237190,21.983132,2.500000,23.960129,0.189752
"2026-08-07 13:07:13",0.267100,21.750504,2.500000,23.952823,0.213680
"2026-08-07 13:07:14",0.288685,21.471076,2.500000,23.945888,0.230948
"2026-08-07 13:07:15",0.304677,21.246539,2.500000,23.942572,0.243742
"2026-08-07 13:07:16",0.333374,21.104501,2.500000,23.992010,0.266699
"2026-08-07 13:07:17",0.359611,20.998499,2.500000,23.942637,0.287688
"2026-08-07 13:07:18",0.378167,20.709902,2.500000,23.980888,0.302533
"2026-08-07 13:07:19",0.401417,20.601409,2.500000,23.950058,0.321133
"2026-08-07 13:07:20",0.414508,20.412703,2.500000,23.902559,0.331606
"2026-08-07 13:07:21",0.430707,20.253091,2.500000,23.896791,0.344566
"2026-08-07 13:07:22",0.458537,20.102754,2.500000,23.871389,0.366830
"2026-08-07 13:07:23",0.484760,19.938806,2.500000,23.852881,0.387808
"2026-08-07 13:07:24",0.500412,19.765810,2.500000,23.812165,0.400329
"2026-08-07 13:07:25",0.511607,19.554349,2.500000,23.817884,0.409285
"2026-08-07 13:07:26",0.525808,19.280922,2.500000,23.864947,0.420646
"2026-08-07 13:07:27",0.546415,19.106872,2.500000,23.848616,0.437132
"2026-08-07 13:07:28",0.566934,18.968024,2.500000,23.896500,0.453547
"2026-08-07 13:07:29",0.593873,18.699223,2.500000,23.857425,0.475098
"2026-08-07 13:07:30",0.611628,18.489626,2.500000,23.811085,0.489302
"2026-08-07 13:07:31",0.626166,18.303616,2.500000,23.779434,0.500933
"2026-08-07 13:07:32",0.649914,18.135281,2.500000,23.773008,0.519931
"2026-08-07 13:07:33",0.672460,17.868571,2.500000,23.757344,0.537968
"2026-08-07 13:07:34",0.697924,17.730924,2.500000,23.786679,0.558339
"2026-08-07 13:07:35",0.725939,17.602888,2.500000,23.757596,0.580752
"2026-08-07 13:07:36",0.748962,17.355547,2.500000,23.784286,0.599170
"2026-08-07 13:07:37",0.769469,17.139597,2.500000,23.827875,0.615575
"2026-08-07 13:07:38",0.791487,17.034414,2.500000,23.864790,0.633190
"2026-08-07 13:07:39",0.810711,16.903635,2.500000,23.873310,0.648569
"2026-08-07 13:07:40",0.830333,16.650317,2.500000,23.910401,0.664266
"2026-08-07 13:07:41",0.841822,16.495824,2.500000,23.940209,0.673457
"2026-08-07 13:07:42",0.866478,16.248972,2.500000,23.947553,0.693182
"2026-08-07 13:07:43",0.880303,15.965717,2.500000,23.973818,0.704242
"2026-08-07 13:07:44",0.906394,15.747920,2.500000,23.965995,0.725115
"2026-08-07 13:07:45",0.929378,15.602526,2.500000,23.930001,0.743502
