"导出时间","实时压力P1","瞬时流量M1","瞬时流量M2","温度T_R","压力P2_R"
"2026-06-20 09:00:00",0.000000,23.000000,2.500000,24.000000,0.000000
"2026-06-20 09:00:01",0.164504,22.209337,2.542712,24.019983,0.014504
"2026-06-20 09:00:02",0.309679,21.451811,2.584553,24.039867,0.159679
"2026-06-20 09:00:03",0.437795,20.724205,2.624672,24.059552,0.287795
"2026-06-20 09:00:04",0.550857,20.023464,2.662250,24.078942,0.400857
"2026-06-20 09:00:05",0.650634,19.346734,2.696523,24.097943,0.500634
"2026-06-20 09:00:06",0.738687,18.691405,2.726793,24.116464,0.588687
"2026-06-20 09:00:07",0.816393,18.055145,2.752441,24.134422,0.666393
"2026-06-20 09:00:08",0.884969,17.435933,2.772947,24.151736,0.734969
"2026-06-20 09:00:09",0.945487,16.832073,2.787892,24.168333,0.795487
"2026-06-20 09:00:10",0.998893,16.242216,2.796971,24.184147,0.848893
"2026-06-20 09:00:11",1.046025,15.665364,2.800000,24.199121,0.896025
"2026-06-20 09:00:12",1.087618,15.100863,2.796917,24.213204,0.937618
"2026-06-20 09:00:13",1.124324,14.548398,2.787785,24.226356,0.974324
"2026-06-20 09:00:14",1.156716,14.007972,2.772789,24.238545,1.006716
"2026-06-20 09:00:15",1.185303,13.479879,2.752236,24.249749,1.035303
"2026-06-20 09:00:16",1.210531,12.964669,2.726544,24.259957,1.060531
"2026-06-20 09:00:17",1.232794,12.463110,2.696237,24.269166,1.082794
"2026-06-20 09:00:18",1.252441,11.976146,2.661931,24.277385,1.102441
"2026-06-20 09:00:19",1.269780,11.504841,2.624326,24.284630,1.119780
"2026-06-20 09:00:20",1.285081,11.050335,2.584189,24.290930,1.135081
"2026-06-20 09:00:21",1.298584,10.613789,2.542336,24.296321,1.148584
"2026-06-20 09:00:22",1.310501,10.196332,2.499621,24.300850,1.160501
"2026-06-20 09:00:23",1.321017,9.799012,2.456913,24.304571,1.171017
"2026-06-20 09:00:24",1.401411,9.422747,2.415083,24.307546,1.251411
"2026-06-20 09:00:25",1.400166,9.068287,2.374984,24.309847,1.250166
"2026-06-20 09:00:26",1.398918,8.736168,2.337431,24.311550,1.248918
"2026-06-20 09:00:27",1.397687,8.426690,2.303190,24.312738,1.247687
"2026-06-20 09:00:28",1.396492,8.139886,2.272959,24.313499,1.246492
"2026-06-20 09:00:29",1.395352,7.875510,2.247354,24.313925,1.245352
"2026-06-20 09:00:30",1.394284,7.633031,2.226896,24.314112,1.244284
"2026-06-20 09:00:31",1.393306,7.411629,2.212002,24.314158,1.243306
"2026-06-20 09:00:32",1.392432,7.210208,2.202976,24.314163,1.242432
"2026-06-20 09:00:33",1.391676,7.027415,2.200001,24.314225,1.241676
"2026-06-20 09:00:34",1.391050,6.861663,2.203138,24.314446,1.241050
"2026-06-20 09:00:35",1.390564,6.711164,2.212323,24.314922,1.240564
"2026-06-20 09:00:36",1.390225,6.573967,2.227369,24.315748,1.240225
"2026-06-20 09:00:37",1.390038,6.448004,2.247969,24.317016,1.240038
"2026-06-20 09:00:38",1.390007,6.331134,2.273705,24.318814,1.240007
"2026-06-20 09:00:39",1.390132,6.221193,2.304050,24.321223,1.240132
"2026-06-20 09:00:40",1.390411,6.116048,2.338388,24.324320,1.240411
"2026-06-20 09:00:41",1.390839,6.013643,2.376019,24.328172,1.240839
"2026-06-20 09:00:42",1.391411,5.912047,2.416175,24.332842,1.241411
"2026-06-20 09:00:43",1.392116,5.809506,2.458040,24.338383,1.242116
"2026-06-20 09:00:44",1.392945,5.704473,2.500759,24.344840,1.242945
"2026-06-20 09:00:45",1.393883,5.595654,2.543462,24.352247,1.243883
"2026-06-20 09:00:46",1.394917,5.482029,2.585281,24.360631,1.244917
"2026-06-20 09:00:47",1.396031,5.362876,2.625361,24.370008,1.246031
"2026-06-20 09:00:48",1.397206,5.237784,2.662888,24.380384,1.247206
"2026-06-20 09:00:49",1.398425,5.106660,2.697096,24.391755,1.248425
"2026-06-20 09:00:50",1.399668,4.969722,2.727289,24.404108,1.249668
"2026-06-20 09:00:51",1.400917,4.827487,2.752850,24.417419,1.250917
"2026-06-20 09:00:52",1.402151,4.680756,2.773261,24.431655,1.252151
"2026-06-20 09:00:53",1.403352,4.530581,2.788104,24.446773,1.253352
"2026-06-20 09:00:54",1.404500,4.378231,2.797078,24.462724,1.254500
"2026-06-20 09:00:55",1.405579,4.225156,2.799999,24.479446,1.255579
"2026-06-20 09:00:56",1.406570,4.072938,2.796807,24.496873,1.256570
"2026-06-20 09:00:57",1.407459,3.923244,2.787569,24.514931,1.257459
"2026-06-20 09:00:58",1.408231,3.777774,2.772473,24.533540,1.258231
"2026-06-20 09:00:59",1.408875,3.638213,2.751825,24.552612,1.258875
"2026-06-20 09:01:00",1.409380,3.506177,2.726046,24.572058,1.259380
"2026-06-20 09:01:01",1.409739,3.383164,2.695662,24.591784,1.259739
"2026-06-20 09:01:02",1.409946,3.270512,2.661292,24.611691,1.259946
"2026-06-20 09:01:03",1.409998,3.169357,2.623636,24.631681,1.259998
"2026-06-20 09:01:04",1.409894,3.080594,2.583460,24.651655,1.259894
"2026-06-20 09:01:05",1.409635,3.004857,2.541585,24.671512,1.259635
"2026-06-20 09:01:06",1.409226,2.942489,2.498862,24.691154,1.259226
"2026-06-20 09:01:07",1.408673,2.893538,2.456162,24.710485,1.258673
"2026-06-20 09:01:08",1.407985,2.857746,2.414356,24.729411,1.257985
"2026-06-20 09:01:09",1.407172,2.834558,2.374294,24.747844,1.257172
"2026-06-20 09:01:10",1.406247,2.823132,2.336794,24.765699,1.256247
"2026-06-20 09:01:11",1.405225,2.822360,2.302618,24.782897,1.255225
"2026-06-20 09:01:12",1.404121,2.830899,2.272464,24.799367,1.254121
"2026-06-20 09:01:13",1.402953,2.847202,2.246946,24.815044,1.252953
"2026-06-20 09:01:14",1.401739,2.869559,2.226583,24.829871,1.251739
"2026-06-20 09:01:15",1.400498,2.896147,2.211790,24.843800,1.250498
"2026-06-20 09:01:16",1.399248,2.925072,2.202870,24.856792,1.249248
"2026-06-20 09:01:17",1.398011,2.954424,2.200003,24.868817,1.248011
"2026-06-20 09:01:18",1.396805,2.982325,2.203248,24.879854,1.246805
"2026-06-20 09:01:19",1.395648,3.006983,2.212539,24.889894,1.245648
"2026-06-20 09:01:20",1.394560,3.026734,2.227686,24.898936,1.244560
"2026-06-20 09:01:21",1.393556,3.040094,2.248382,24.906989,1.243556
"2026-06-20 09:01:22",1.392653,3.045791,2.274204,24.914073,1.242653
"2026-06-20 09:01:23",1.391865,3.042805,2.304626,24.920217,1.241865
"2026-06-20 09:01:24",1.391203,3.030388,2.339028,24.925460,1.241203
"2026-06-20 09:01:25",1.390679,3.008091,2.376710,24.929849,1.240679
"2026-06-20 09:01:26",1.390300,2.975770,2.416904,24.933440,1.240300
"2026-06-20 09:01:27",1.390073,2.933589,2.458791,24.936297,1.240073
"2026-06-20 09:01:28",1.390000,2.882016,2.501517,24.938492,1.240000
"2026-06-20 09:01:29",1.390084,2.821808,2.544213,24.940102,1.240084
"2026-06-20 09:01:30",1.390322,2.753988,2.586008,24.941212,1.240322
"2026-06-20 09:01:31",1.390711,2.679817,2.626050,24.941910,1.240711
"2026-06-20 09:01:32",1.391245,2.600756,2.663525,24.942289,1.241245
"2026-06-20 09:01:33",1.391916,2.518428,2.697667,24.942445,1.241916
"2026-06-20 09:01:34",1.392713,2.434568,2.727783,24.942478,1.242713
"2026-06-20 09:01:35",1.393624,2.350976,2.753258,24.942485,1.243624
"2026-06-20 09:01:36",1.394634,2.269467,2.773573,24.942567,1.244634
"2026-06-20 09:01:37",1.395728,2.191817,2.788315,24.942824,1.245728
"2026-06-20 09:01:38",1.396889,2.119716,2.797182,24.943352,1.246889
"2026-06-20 09:01:39",1.398098,2.054719,2.799995,24.944246,1.248098
"2026-06-20 09:01:40",1.399337,1.998202,2.796696,24.945598,1.249337
"2026-06-20 09:01:41",1.400586,1.951323,2.787352,24.947493,1.250586
"2026-06-20 09:01:42",1.401826,1.914990,2.772154,24.950013,1.251826
"2026-06-20 09:01:43",1.403038,1.889834,2.751411,24.953231,1.253038
"2026-06-20 09:01:44",1.404202,1.876194,2.725546,24.957217,1.254202
"2026-06-20 09:01:45",1.405300,1.874101,2.695086,24.962030,1.255300
"2026-06-20 09:01:46",1.406316,1.883282,2.660652,24.967722,1.256316
"2026-06-20 09:01:47",1.407233,1.903165,2.622944,24.974336,1.257233
"2026-06-20 09:01:48",1.408038,1.932894,2.582731,24.981906,1.258038
"2026-06-20 09:01:49",1.408717,1.971353,2.540833,24.990456,1.258717
"2026-06-20 09:01:50",1.409260,2.017197,2.498103,25.000001,1.259260
"2026-06-20 09:01:51",1.409658,2.068885,2.455412,25.010545,1.259658
"2026-06-20 09:01:52",1.409906,2.124726,2.413629,25.022082,1.259906
"2026-06-20 09:01:53",1.409999,2.182927,2.373606,25.034598,1.259999
"2026-06-20 09:01:54",1.409936,2.241636,2.336158,25.048067,1.259936
"2026-06-20 09:01:55",1.409719,2.299000,2.302047,25.062455,1.259719
"2026-06-20 09:01:56",1.409349,2.353209,2.271970,25.077717,1.259349
"2026-06-20 09:01:57",1.408834,2.402553,2.246539,25.093802,1.258834
"2026-06-20 09:01:58",1.408180,2.445462,2.226271,25.110647,1.258180
