"导出时间","实时压力P1","瞬时流量M1","瞬时流量M2","温度T_R","压力P2_R"
"2026-06-20 13:00:00",0.000000,25.000000,2.500000,24.000000,0.000000
"2026-06-20 13:00:01",0.176255,24.152202,2.542712,24.019983,0.026255
"2026-06-20 13:00:02",0.331799,23.339873,2.584553,24.039867,0.181799
"2026-06-20 13:00:03",0.469066,22.559701,2.624672,24.059552,0.319066
"2026-06-20 13:00:04",0.590204,21.808539,2.662250,24.078942,0.440204
"2026-06-20 13:00:05",0.697108,21.083445,2.696523,24.097943,0.547108
"2026-06-20 13:00:06",0.791450,20.381726,2.726793,24.116464,0.641450
"2026-06-20 13:00:07",0.874707,19.700970,2.752441,24.134422,0.724707
"2026-06-20 13:00:08",0.948181,19.039077,2.772947,24.151736,0.798181
"2026-06-20 13:00:09",1.013021,18.394278,2.787892,24.168333,0.863021
"2026-06-20 13:00:10",1.070243,17.765153,2.796971,24.184147,0.920243
"2026-06-20 13:00:11",1.120741,17.150635,2.800000,24.199121,0.970741
"2026-06-20 13:00:12",1.165305,16.550006,2.796917,24.213204,1.015305
"2026-06-20 13:00:13",1.204632,15.962887,2.787785,24.226356,1.054632
"2026-06-20 13:00:14",1.239339,15.389222,2.772789,24.238545,1.089339
"2026-06-20 13:00:15",1.269968,14.829245,2.752236,24.249749,1.119968
"2026-06-20 13:00:16",1.296997,14.283453,2.726544,24.259957,1.146997
"2026-06-20 13:00:17",1.320851,13.752560,2.696237,24.269166,1.170851
"2026-06-20 13:00:18",1.341901,13.237459,2.661931,24.277385,1.191901
"2026-06-20 13:00:19",1.360478,12.739165,2.624326,24.284630,1.210478
"2026-06-20 13:00:20",1.376873,12.258773,2.584189,24.290930,1.226873
"2026-06-20 13:00:21",1.391340,11.797396,2.542336,24.296321,1.241340
"2026-06-20 13:00:22",1.404108,11.356121,2.499621,24.300850,1.254108
"2026-06-20 13:00:23",1.415376,10.935956,2.456913,24.304571,1.265376
"2026-06-20 13:00:24",1.501411,10.537778,2.415083,24.307546,1.351411
"2026-06-20 13:00:25",1.500166,10.162299,2.374984,24.309847,1.350166
"2026-06-20 13:00:26",1.498918,9.810020,2.337431,24.311550,1.348918
"2026-06-20 13:00:27",1.497687,9.481203,2.303190,24.312738,1.347687
"2026-06-20 13:00:28",1.496492,9.175850,2.272959,24.313499,1.346492
"2026-06-20 13:00:29",1.495352,8.893683,2.247354,24.313925,1.345352
"2026-06-20 13:00:30",1.494284,8.634138,2.226896,24.314112,1.344284
"2026-06-20 13:00:31",1.493306,8.396366,2.212002,24.314158,1.343306
"2026-06-20 13:00:32",1.492432,8.179244,2.202976,24.314163,1.342432
"2026-06-20 13:00:33",1.491676,7.981391,2.200001,24.314225,1.341676
"2026-06-20 13:00:34",1.491050,7.801193,2.203138,24.314446,1.341050
"2026-06-20 13:00:35",1.490564,7.636837,2.212323,24.314922,1.340564
"2026-06-20 13:00:36",1.490225,7.486349,2.227369,24.315748,1.340225
"2026-06-20 13:00:37",1.490038,7.347638,2.247969,24.317016,1.340038
"2026-06-20 13:00:38",1.490007,7.218539,2.273705,24.318814,1.340007
"2026-06-20 13:00:39",1.490132,7.096870,2.304050,24.321223,1.340132
"2026-06-20 13:00:40",1.490411,6.980474,2.338388,24.324320,1.340411
"2026-06-20 13:00:41",1.490839,6.867277,2.376019,24.328172,1.340839
"2026-06-20 13:00:42",1.491411,6.755331,2.416175,24.332842,1.341411
"2026-06-20 13:00:43",1.492116,6.642861,2.458040,24.338383,1.342116
"2026-06-20 13:00:44",1.492945,6.528305,2.500759,24.344840,1.342945
"2026-06-20 13:00:45",1.493883,6.410351,2.543462,24.352247,1.343883
"2026-06-20 13:00:46",1.494917,6.287964,2.585281,24.360631,1.344917
"2026-06-20 13:00:47",1.496031,6.160406,2.625361,24.370008,1.346031
"2026-06-20 13:00:48",1.497206,6.027254,2.662888,24.380384,1.347206
"2026-06-20 13:00:49",1.498425,5.888397,2.697096,24.391755,1.348425
"2026-06-20 13:00:50",1.499668,5.744042,2.727289,24.404108,1.349668
"2026-06-20 13:00:51",1.500917,5.594693,2.752850,24.417419,1.350917
"2026-06-20 13:00:52",1.502151,5.441139,2.773261,24.431655,1.352151
"2026-06-20 13:00:53",1.503352,5.284418,2.788104,24.446773,1.353352
"2026-06-20 13:00:54",1.504500,5.125790,2.797078,24.462724,1.354500
"2026-06-20 13:00:55",1.505579,4.966693,2.799999,24.479446,1.355579
"2026-06-20 13:00:56",1.506570,4.808699,2.796807,24.496873,1.356570
"2026-06-20 13:00:57",1.507459,4.653464,2.787569,24.514931,1.357459
"2026-06-20 13:00:58",1.508231,4.502680,2.772473,24.533540,1.358231
"2026-06-20 13:00:59",1.508875,4.358022,2.751825,24.552612,1.358875
"2026-06-20 13:01:00",1.509380,4.221096,2.726046,24.572058,1.359380
"2026-06-20 13:01:01",1.509739,4.093393,2.695662,24.591784,1.359739
"2026-06-20 13:01:02",1.509946,3.976243,2.661292,24.611691,1.359946
"2026-06-20 13:01:03",1.509998,3.870772,2.623636,24.631681,1.359998
"2026-06-20 13:01:04",1.509894,3.777871,2.583460,24.651655,1.359894
"2026-06-20 13:01:05",1.509635,3.698163,2.541585,24.671512,1.359635
