"导出时间","实时压力P1","瞬时流量M1","瞬时流量M2","温度T_R","压力P2_R"
"2026-06-20 09:15:00",0.000000,25.000000,2.500000,24.000000,0.000000
"2026-06-20 09:15:01",0.176255,24.168527,2.542712,24.019983,0.026255
"2026-06-20 09:15:02",0.331799,23.371855,2.584553,24.039867,0.181799
"2026-06-20 09:15:03",0.469066,22.606702,2.624672,24.059552,0.319066
"2026-06-20 09:15:04",0.590204,21.869946,2.662250,24.078942,0.440204
"2026-06-20 09:15:05",0.697108,21.158670,2.696523,24.097943,0.547108
"2026-06-20 09:15:06",0.791450,20.470206,2.726793,24.116464,0.641450
"2026-06-20 09:15:07",0.874707,19.802163,2.752441,24.134422,0.724707
"2026-06-20 09:15:08",0.948181,19.152464,2.772947,24.151736,0.798181
"2026-06-20 09:15:09",1.013021,18.519362,2.787892,24.168333,0.863021
"2026-06-20 09:15:10",1.070243,17.901457,2.796971,24.184147,0.920243
"2026-06-20 09:15:11",1.120741,17.297700,2.800000,24.199121,0.970741
"2026-06-20 09:15:12",1.165305,16.707393,2.796917,24.213204,1.015305
"2026-06-20 09:15:13",1.204632,16.130176,2.787785,24.226356,1.054632
"2026-06-20 09:15:14",1.239339,15.566008,2.772789,24.238545,1.089339
"2026-06-20 09:15:15",1.269968,15.015140,2.752236,24.249749,1.119968
"2026-06-20 09:15:16",1.296997,14.478086,2.726544,24.259957,1.146997
"2026-06-20 09:15:17",1.320851,13.955575,2.696237,24.269166,1.170851
"2026-06-20 09:15:18",1.341901,13.448512,2.661931,24.277385,1.191901
"2026-06-20 09:15:19",1.360478,12.957930,2.624326,24.284630,1.210478
"2026-06-20 09:15:20",1.376873,12.484933,2.584189,24.290930,1.226873
"2026-06-20 09:15:21",1.391340,12.030651,2.542336,24.296321,1.241340
"2026-06-20 09:15:22",1.404108,11.596182,2.499621,24.300850,1.254108
"2026-06-20 09:15:23",1.415376,11.182543,2.456913,24.304571,1.265376
"2026-06-20 09:15:24",1.501411,10.790627,2.415083,24.307546,1.351411
"2026-06-20 09:15:25",1.500166,10.421153,2.374984,24.309847,1.350166
"2026-06-20 09:15:26",1.498918,10.074634,2.337431,24.311550,1.348918
"2026-06-20 09:15:27",1.497687,9.751342,2.303190,24.312738,1.347687
"2026-06-20 09:15:28",1.496492,9.451289,2.272959,24.313499,1.346492
"2026-06-20 09:15:29",1.495352,9.174205,2.247354,24.313925,1.345352
"2026-06-20 09:15:30",1.494284,8.919536,2.226896,24.314112,1.344284
"2026-06-20 09:15:31",1.493306,8.686441,2.212002,24.314158,1.343306
"2026-06-20 09:15:32",1.492432,8.473805,2.202976,24.314163,1.342432
"2026-06-20 09:15:33",1.491676,8.280255,2.200001,24.314225,1.341676
