"采样时间","实时压力 P1","瞬时流量 M1","瞬时流量 M2","温度 T_R","压力 P2_R"
"2026-07-27 09:42:00",0.023319,24.890678,2.500000,23.981851,0.018655
"2026-07-27 09:42:01",0.042699,24.726998,2.500000,23.933190,0.034159
"2026-07-27 09:42:02",0.070456,24.614565,2.500000,23.970700,0.056365
"2026-07-27 09:42:03",0.092845,24.404918,2.500000,23.967223,0.074276
"2026-07-27 09:42:04",0.109155,24.216670,2.500000,23.985780,0.087324
"2026-07-27 09:42:05",0.135109,23.999140,2.500000,23.984907,0.108088
"2026-07-27 09:42:06",0.152196,23.788422,2.500000,24.030632,0.121756
"2026-07-27 09:42:07",0.163261,23.634829,2.500000,24.017716,0.130609
"2026-07-27 09:42:08",0.188220,23.412326,2.500000,24.002526,0.150576
"2026-07-27 09:42:09",0.198668,23.182916,2.500000,23.974553,0.158935
"2026-07-27 09:42:10",0.209374,22.961116,2.500000,24.011261,0.167499
"2026-07-27 09:42:11",0.224378,22.747605,2.500000,24.044455,0.179502
"2026-07-27 09:42:12",0.241405,22.631575,2.500000,24.029281,0.193124
"2026-07-27 09:42:13",0.256011,22.415588,2.500000,24.059561,0.204809
"2026-07-27 09:42:14",0.273779,22.170664,2.500000,24.026103,0.219023
"2026-07-27 09:42:15",0.299276,21.886272,2.500000,23.977680,0.239421
"2026-07-27 09:42:16",0.315836,21.601377,2.500000,23.978817,0.252669
"2026-07-27 09:42:17",0.340775,21.416760,2.500000,24.024617,0.272620
"2026-07-27 09:42:18",0.360859,21.246233,2.500000,24.070274,0.288687
"2026-07-27 09:42:19",0.371064,21.054214,2.500000,24.093201,0.296851
"2026-07-27 09:42:20",0.384141,20.820864,2.500000,24.065600,0.307313
"2026-07-27 09:42:21",0.399532,20.553539,2.500000,24.070286,0.319626
"2026-07-27 09:42:22",0.422110,20.450764,2.500000,24.030121,0.337688
"2026-07-27 09:42:23",0.437608,20.330399,2.500000,24.054238,0.350087
"2026-07-27 09:42:24",0.459290,20.117284,2.500000,24.093733,0.367432
"2026-07-27 09:42:25",0.472396,19.917575,2.500000,24.080472,0.377917
"2026-07-27 09:42:26",0.484772,19.668827,2.500000,24.108264,0.387817
"2026-07-27 09:42:27",0.501186,19.448392,2.500000,24.091667,0.400948
"2026-07-27 09:42:28",0.524765,19.151598,2.500000,24.087036,0.419812
"2026-07-27 09:42:29",0.537268,18.997217,2.500000,24.095376,0.429815
"2026-07-27 09:42:30",0.547648,18.864511,2.500000,24.083559,0.438119
