"采样时间","实时压力 P1","瞬时流量 M1","瞬时流量 M2","温度 T_R","压力 P2_R"
"2026-07-24 10:07:00",0.020801,24.827567,2.500000,23.965249,0.016641
"2026-07-24 10:07:01",0.040090,24.697763,2.500000,23.930055,0.032072
"2026-07-24 10:07:02",0.064227,24.461333,2.500000,23.968807,0.051382
"2026-07-24 10:07:03",0.079568,24.318940,2.500000,24.000580,0.063655
"2026-07-24 10:07:04",0.109536,24.084825,2.500000,24.031779,0.087629
"2026-07-24 10:07:05",0.123395,23.965331,2.500000,24.079169,0.098716
"2026-07-24 10:07:06",0.140581,23.747042,2.500000,24.097608,0.112465
"2026-07-24 10:07:07",0.155539,23.531496,2.500000,24.098918,0.124431
"2026-07-24 10:07:08",0.167934,23.312176,2.500000,24.136541,0.134347
"2026-07-24 10:07:09",0.185252,23.184028,2.500000,24.152856,0.148202
"2026-07-24 10:07:10",0.197983,23.033480,2.500000,24.177743,0.158387
"2026-07-24 10:07:11",0.211455,22.843078,2.500000,24.198535,0.169164
"2026-07-24 10:07:12",0.235108,22.621244,2.500000,24.168738,0.188087
"2026-07-24 10:07:13",0.247278,22.436020,2.500000,24.197421,0.197822
"2026-07-24 10:07:14",0.272349,22.213562,2.500000,24.229105,0.217879
"2026-07-24 10:07:15",0.301102,21.993022,2.500000,24.213210,0.240881
"2026-07-24 10:07:16",0.321326,21.872370,2.500000,24.248134,0.257061
"2026-07-24 10:07:17",0.349700,21.607787,2.500000,24.255157,0.279760
"2026-07-24 10:07:18",0.373582,21.308628,2.500000,24.281063,0.298866
"2026-07-24 10:07:19",0.397807,21.045798,2.500000,24.267034,0.318246
"2026-07-24 10:07:20",0.413887,20.761836,2.500000,24.254069,0.331110
"2026-07-24 10:07:21",0.440924,20.583643,2.500000,24.208280,0.352739
"2026-07-24 10:07:22",0.456203,20.364113,2.500000,24.199108,0.364963
"2026-07-24 10:07:23",0.468725,20.161156,2.500000,24.226572,0.374980
"2026-07-24 10:07:24",0.482509,20.004630,2.500000,24.252114,0.386007
"2026-07-24 10:07:25",0.499973,19.733216,2.500000,24.228875,0.399978
"2026-07-24 10:07:26",0.528566,19.497141,2.500000,24.264487,0.422853
"2026-07-24 10:07:27",0.556545,19.365770,2.500000,24.259069,0.445236
"2026-07-24 10:07:28",0.574030,19.207114,2.500000,24.268498,0.459224
"2026-07-24 10:07:29",0.586242,18.968556,2.500000,24.228823,0.468993
"2026-07-24 10:07:30",0.597320,18.764944,2.500000,24.202881,0.477856
"2026-07-24 10:07:31",0.608926,18.591869,2.500000,24.158384,0.487141
"2026-07-24 10:07:32",0.628116,18.450396,2.500000,24.135267,0.502492
"2026-07-24 10:07:33",0.655172,18.173837,2.500000,24.183234,0.524138
"2026-07-24 10:07:34",0.679084,18.012198,2.500000,24.198136,0.543267
"2026-07-24 10:07:35",0.705207,17.741491,2.500000,24.157026,0.564165
"2026-07-24 10:07:36",0.729866,17.538448,2.500000,24.191930,0.583893
"2026-07-24 10:07:37",0.745937,17.297513,2.500000,24.221732,0.596750
"2026-07-24 10:07:38",0.762099,17.057917,2.500000,24.173791,0.609680
"2026-07-24 10:07:39",0.787564,16.914333,2.500000,24.184501,0.630051
"2026-07-24 10:07:40",0.803080,16.764303,2.500000,24.190958,0.642464
"2026-07-24 10:07:41",0.813480,16.466595,2.500000,24.182913,0.650784
"2026-07-24 10:07:42",0.835568,16.339002,2.500000,24.145800,0.668455
"2026-07-24 10:07:43",0.864360,16.127244,2.500000,24.120490,0.691488
"2026-07-24 10:07:44",0.880265,15.827590,2.500000,24.091469,0.704212
"2026-07-24 10:07:45",0.910132,15.632459,2.500000,24.066232,0.728106
"2026-07-24 10:07:46",0.939534,15.527610,2.500000,24.029958,0.751627
"2026-07-24 10:07:47",0.950184,15.322578,2.500000,24.014560,0.760148
"2026-07-24 10:07:48",0.962050,15.191127,2.500000,23.988618,0.769640
"2026-07-24 10:07:49",0.974429,15.087731,2.500000,24.020858,0.779543
"2026-07-24 10:07:50",0.993705,14.829058,2.500000,24.019909,0.794964
"2026-07-24 10:07:51",1.008802,14.657285,2.500000,23.977596,0.807042
"2026-07-24 10:07:52",1.027899,14.515614,2.500000,24.005379,0.822319
"2026-07-24 10:07:53",1.043609,14.314553,2.500000,24.047413,0.834887
"2026-07-24 10:07:54",1.073292,14.179478,2.500000,24.045287,0.858634
"2026-07-24 10:07:55",1.098392,13.944829,2.500000,24.046766,0.878714
"2026-07-24 10:07:56",1.115164,13.730029,2.500000,24.080718,0.892131
"2026-07-24 10:07:57",1.132676,13.504084,2.500000,24.105192,0.906141
"2026-07-24 10:07:58",1.153717,13.366997,2.500000,24.088709,0.922973
"2026-07-24 10:07:59",1.166241,13.213682,2.500000,24.041307,0.932993
"2026-07-24 10:08:00",1.162960,13.097070,2.500000,24.008880,0.988516
