"导出时间","实时压力P1","瞬时流量M1","瞬时流量M2","温度T_R","压力P2_R"
"2026-09-18 17:00:00",-0.026263,23.983205,2.590947,24.348450,0.012874
"2026-09-18 17:00:01",-0.012712,23.705158,2.582498,24.250667,-0.019719
"2026-09-18 17:00:02",0.065035,23.367711,2.403188,23.849626,0.033026
"2026-09-18 17:00:03",0.098957,23.657165,2.531134,23.584828,-0.004858
"2026-09-18 17:00:04",0.081896,23.306223,2.412755,23.915029,0.046261
"2026-09-18 17:00:05",0.176609,23.260942,2.550455,24.145600,0.053200
"2026-09-18 17:00:06",0.144141,22.707492,2.584660,23.747106,0.024361
"2026-09-18 17:00:07",0.179832,22.416868,2.596701,24.060644,0.036087
"2026-09-18 17:00:08",0.200576,22.442842,2.579945,23.842337,0.055248
"2026-09-18 17:00:09",0.250653,22.143118,2.490232,24.294620,0.060102
"2026-09-18 17:00:10",0.281211,21.968733,2.439695,24.480818,0.036771
"2026-09-18 17:00:11",0.270089,21.624042,2.532416,23.539433,0.057005
"2026-09-18 17:00:12",0.341214,21.409905,2.445592,24.349504,0.066830
"2026-09-18 17:00:13",0.355555,21.555866,2.513431,24.001672,0.097621
"2026-09-18 17:00:14",0.398973,20.939490,2.525234,23.585473,0.090439
"2026-09-18 17:00:15",0.442146,21.004694,2.474320,23.862913,0.089425
"2026-09-18 17:00:16",0.377186,20.569868,2.469234,24.051935,0.047682
"2026-09-18 17:00:17",0.458577,20.796942,2.534981,23.777964,0.105421
"2026-09-18 17:00:18",0.465854,20.251361,2.561731,24.463500,0.073128
"2026-09-18 17:00:19",0.510312,20.496423,2.501671,23.950302,0.092527
"2026-09-18 17:00:20",0.518962,20.192140,2.450037,23.554683,0.103570
"2026-09-18 17:00:21",0.539033,19.872958,2.564215,24.449953,0.107029
"2026-09-18 17:00:22",0.622750,19.624066,2.501922,23.534935,0.150636
"2026-09-18 17:00:23",0.566792,19.367540,2.410557,24.025806,0.086017
"2026-09-18 17:00:24",0.628439,19.261821,2.453710,23.712782,0.121040
"2026-09-18 17:00:25",0.709701,19.200322,2.585091,23.981222,0.120468
"2026-09-18 17:00:26",0.698377,18.589173,2.584576,24.106667,0.136115
"2026-09-18 17:00:27",0.690632,18.821297,2.590159,24.307560,0.124668
"2026-09-18 17:00:28",0.757755,18.207429,2.492123,23.612093,0.164892
"2026-09-18 17:00:29",0.734111,18.337811,2.540661,23.577926,0.126084
"2026-09-18 17:00:30",0.770867,17.938285,2.502813,24.228390,0.130568
"2026-09-18 17:00:31",0.814184,17.933125,2.402083,23.877211,0.150323
"2026-09-18 17:00:32",0.814109,17.756724,2.455973,23.776486,0.148538
"2026-09-18 17:00:33",0.918312,17.339570,2.561764,23.563514,0.178415
"2026-09-18 17:00:34",0.945551,17.401361,2.506504,23.520156,0.213243
"2026-09-18 17:00:35",0.974058,17.241356,2.513575,24.311097,0.222585
"2026-09-18 17:00:36",0.917415,16.646628,2.535518,23.926978,0.182198
"2026-09-18 17:00:37",0.958543,16.398068,2.557939,23.622707,0.196390
"2026-09-18 17:00:38",1.051050,16.272665,2.516410,23.926539,0.180658
"2026-09-18 17:00:39",1.025493,15.922916,2.406401,24.220073,0.197321
"2026-09-18 17:00:40",1.067763,16.011901,2.475163,24.044862,0.225932
"2026-09-18 17:00:41",1.134626,15.848589,2.587000,24.292387,0.207703
"2026-09-18 17:00:42",1.099989,15.375678,2.400893,23.736654,0.206351
"2026-09-18 17:00:43",1.165473,15.615656,2.483420,23.518756,0.211549
"2026-09-18 17:00:44",1.196997,15.324957,2.572264,23.921154,0.246607
"2026-09-18 17:00:45",1.191636,14.812984,2.500096,23.752118,0.247306
"2026-09-18 17:00:46",1.183969,14.662468,2.463296,23.774023,0.250939
"2026-09-18 17:00:47",1.300250,14.350144,2.539160,23.745503,0.271697
"2026-09-18 17:00:48",1.275781,14.646250,2.587425,23.700267,0.277103
"2026-09-18 17:00:49",1.311475,13.997288,2.558618,23.632614,0.279331
"2026-09-18 17:00:50",1.354031,14.234326,2.407177,23.618750,0.245667
"2026-09-18 17:00:51",1.348998,14.013257,2.421341,24.090888,0.254527
"2026-09-18 17:00:52",1.360724,13.802474,2.483134,24.139707,0.248697
"2026-09-18 17:00:53",1.437832,13.691765,2.563442,23.865333,0.312594
"2026-09-18 17:00:54",1.437460,12.958907,2.563158,24.120520,0.290597
"2026-09-18 17:00:55",1.477585,13.213890,2.590888,23.710724,0.266931
"2026-09-18 17:00:56",1.455025,12.862825,2.486846,23.995329,0.263185
"2026-09-18 17:00:57",1.534963,12.473532,2.471759,23.705876,0.333551
"2026-09-18 17:00:58",1.578381,12.402634,2.565428,24.032191,0.337413
"2026-09-18 17:00:59",1.529436,12.012817,2.426189,24.021250,0.304664
