"采样时间","实时压力 P1","瞬时流量 M1","瞬时流量 M2","温度 T_R","压力 P2_R"
"2026-08-02 11:39:00",0.026157,24.813815,2.500000,23.953075,0.020925
"2026-08-02 11:39:01",0.046759,24.660250,2.500000,23.994949,0.037407
"2026-08-02 11:39:02",0.059909,24.450146,2.500000,24.013465,0.047927
"2026-08-02 11:39:03",0.079442,24.250529,2.500000,24.036692,0.063554
"2026-08-02 11:39:04",0.102317,23.975973,2.500000,24.041462,0.081853
"2026-08-02 11:39:05",0.115827,23.857825,2.500000,24.049561,0.092662
"2026-08-02 11:39:06",0.127733,23.597456,2.500000,24.035214,0.102187
"2026-08-02 11:39:07",0.140535,23.414414,2.500000,23.987720,0.112428
"2026-08-02 11:39:08",0.153004,23.125435,2.500000,23.974156,0.122404
"2026-08-02 11:39:09",0.170452,22.915791,2.500000,23.972891,0.136361
"2026-08-02 11:39:10",0.197417,22.748849,2.500000,23.939124,0.157934
"2026-08-02 11:39:11",0.210860,22.644849,2.500000,23.923239,0.168688
"2026-08-02 11:39:12",0.224580,22.373727,2.500000,23.957631,0.179664
"2026-08-02 11:39:13",0.254435,22.228872,2.500000,23.978538,0.203548
"2026-08-02 11:39:14",0.274976,21.949007,2.500000,23.974988,0.219981
"2026-08-02 11:39:15",0.298676,21.697408,2.500000,23.969039,0.238941
"2026-08-02 11:39:16",0.315110,21.595971,2.500000,24.002619,0.252088
"2026-08-02 11:39:17",0.336706,21.371238,2.500000,23.962452,0.269364
"2026-08-02 11:39:18",0.353082,21.160428,2.500000,23.923117,0.282466
"2026-08-02 11:39:19",0.377758,20.941963,2.500000,23.917265,0.302207
"2026-08-02 11:39:20",0.391920,20.672825,2.500000,23.911581,0.313536
"2026-08-02 11:39:21",0.416611,20.457426,2.500000,23.884456,0.333288
"2026-08-02 11:39:22",0.441729,20.220068,2.500000,23.921024,0.353383
"2026-08-02 11:39:23",0.456262,20.047166,2.500000,23.924719,0.365009
"2026-08-02 11:39:24",0.476540,19.906602,2.500000,23.942711,0.381232
"2026-08-02 11:39:25",0.486650,19.726490,2.500000,23.983497,0.389320
"2026-08-02 11:39:26",0.510414,19.543481,2.500000,24.002836,0.408332
"2026-08-02 11:39:27",0.522787,19.429387,2.500000,23.957145,0.418230
"2026-08-02 11:39:28",0.541365,19.180700,2.500000,23.950317,0.433092
"2026-08-02 11:39:29",0.567129,18.980135,2.500000,23.910030,0.453703
"2026-08-02 11:39:30",0.590314,18.852251,2.500000,23.943801,0.472251
"2026-08-02 11:39:31",0.601950,18.715965,2.500000,23.930640,0.481560
"2026-08-02 11:39:32",0.613142,18.505115,2.500000,23.934690,0.490514
"2026-08-02 11:39:33",0.630190,18.344397,2.500000,23.955214,0.504152
