"导出时间","实时压力P1","瞬时流量M1","瞬时流量M2","温度T_R","压力P2_R"
"2026-09-01 11:00:00",-0.019377,24.160122,2.518031,23.669364,-0.013049
"2026-09-01 11:00:01",0.036599,23.638426,2.456234,24.325184,0.018629
"2026-09-01 11:00:02",0.028344,23.388816,2.447571,24.490606,-0.001097
"2026-09-01 11:00:03",0.050394,23.490922,2.429155,24.307827,0.027960
"2026-09-01 11:00:04",0.147523,23.487223,2.408603,23.921547,0.033677
"2026-09-01 11:00:05",0.130334,23.092977,2.450909,24.321682,0.035211
"2026-09-01 11:00:06",0.174352,23.008203,2.576310,23.901784,0.025835
"2026-09-01 11:00:07",0.217297,22.593477,2.513758,23.797105,0.057720
"2026-09-01 11:00:08",0.198237,22.208130,2.414121,23.758295,0.034840
"2026-09-01 11:00:09",0.254602,22.152255,2.476831,23.582196,0.029728
"2026-09-01 11:00:10",0.269637,22.035163,2.440918,23.750707,0.027230
"2026-09-01 11:00:11",0.304376,21.972346,2.454171,23.753320,0.060202
"2026-09-01 11:00:12",0.296841,21.634127,2.419404,24.433687,0.076885
"2026-09-01 11:00:13",0.334475,21.150198,2.554978,23.691357,0.096799
"2026-09-01 11:00:14",0.390097,20.984395,2.520508,24.068526,0.105294
"2026-09-01 11:00:15",0.440187,20.725602,2.552898,23.517868,0.068805
"2026-09-01 11:00:16",0.472649,21.053091,2.595593,23.526956,0.099402
"2026-09-01 11:00:17",0.408382,20.414704,2.412779,24.115295,0.077375
"2026-09-01 11:00:18",0.504514,20.598787,2.441686,24.261735,0.120813
"2026-09-01 11:00:19",0.492580,20.387111,2.569774,23.835713,0.075193
"2026-09-01 11:00:20",0.502358,20.263805,2.483297,24.346791,0.107951
"2026-09-01 11:00:21",0.511208,19.927166,2.549930,24.491797,0.086935
"2026-09-01 11:00:22",0.566947,19.532184,2.566413,24.042465,0.122194
"2026-09-01 11:00:23",0.624840,19.482178,2.444952,23.566696,0.112928
"2026-09-01 11:00:24",0.654719,19.102464,2.520447,23.762715,0.154100
"2026-09-01 11:00:25",0.696342,18.812508,2.511117,23.887435,0.118867
"2026-09-01 11:00:26",0.665748,18.775843,2.433567,24.007367,0.150801
"2026-09-01 11:00:27",0.747799,18.513495,2.524631,24.144678,0.165255
"2026-09-01 11:00:28",0.713694,18.166270,2.499830,23.699455,0.135266
"2026-09-01 11:00:29",0.822124,18.174342,2.527059,24.304512,0.176262
"2026-09-01 11:00:30",0.827085,18.224780,2.595208,23.913140,0.174256
"2026-09-01 11:00:31",0.792116,17.965200,2.565572,23.752908,0.134058
"2026-09-01 11:00:32",0.856684,17.447815,2.547708,23.559844,0.176247
"2026-09-01 11:00:33",0.834412,17.468734,2.587489,23.731705,0.192649
"2026-09-01 11:00:34",0.876854,17.498207,2.529703,24.432059,0.190057
"2026-09-01 11:00:35",0.956271,17.031546,2.467227,24.023557,0.178805
"2026-09-01 11:00:36",0.949149,16.655909,2.474785,24.145927,0.205932
"2026-09-01 11:00:37",1.032667,16.770889,2.477222,24.119347,0.228652
"2026-09-01 11:00:38",0.965989,16.132244,2.471995,24.160653,0.202703
"2026-09-01 11:00:39",1.056641,16.176904,2.454748,23.731934,0.220444
"2026-09-01 11:00:40",1.100875,16.100656,2.501547,23.520989,0.223100
"2026-09-01 11:00:41",1.107057,16.056229,2.429940,24.470559,0.221523
"2026-09-01 11:00:42",1.105908,15.587310,2.482731,24.410397,0.229612
"2026-09-01 11:00:43",1.113188,15.479137,2.591951,24.435314,0.241755
"2026-09-01 11:00:44",1.201992,14.991988,2.441731,23.894525,0.260119
"2026-09-01 11:00:45",1.226732,14.834857,2.553569,24.266701,0.255953
"2026-09-01 11:00:46",1.224482,14.533634,2.441313,24.481237,0.257539
"2026-09-01 11:00:47",1.237303,14.687223,2.578760,24.386267,0.227752
"2026-09-01 11:00:48",1.247520,14.259246,2.410966,24.141011,0.274358
"2026-09-01 11:00:49",1.300577,14.241127,2.530866,23.923544,0.233827
"2026-09-01 11:00:50",1.341006,14.263818,2.431425,23.737495,0.277608
"2026-09-01 11:00:51",1.391138,13.618353,2.547273,24.017320,0.294754
"2026-09-01 11:00:52",1.411478,13.741600,2.466585,24.193739,0.299106
"2026-09-01 11:00:53",1.402609,13.671189,2.484298,23.669294,0.287031
"2026-09-01 11:00:54",1.399019,13.325889,2.480630,23.706681,0.307129
"2026-09-01 11:00:55",1.509358,13.252592,2.488189,24.084969,0.315572
"2026-09-01 11:00:56",1.533825,12.691618,2.511008,24.145951,0.285834
"2026-09-01 11:00:57",1.507458,12.890240,2.415102,24.267223,0.291487
"2026-09-01 11:00:58",1.541457,12.452397,2.546101,24.426607,0.296427
"2026-09-01 11:00:59",1.602996,11.940866,2.410256,24.426144,0.318529
