"采样时间","实时压力 P1","瞬时流量 M1","瞬时流量 M2","温度 T_R","压力 P2_R"
"2026-07-08 14:52:00",0.027908,24.856024,2.500000,23.968650,0.022327
"2026-07-08 14:52:01",0.045928,24.592423,2.500000,23.950830,0.036742
"2026-07-08 14:52:02",0.069722,24.375756,2.500000,23.946779,0.055778
"2026-07-08 14:52:03",0.081001,24.241492,2.500000,23.958241,0.064801
"2026-07-08 14:52:04",0.093753,23.993792,2.500000,23.992925,0.075002
"2026-07-08 14:52:05",0.108851,23.702650,2.500000,23.975463,0.087081
"2026-07-08 14:52:06",0.121525,23.574427,2.500000,23.949737,0.097220
"2026-07-08 14:52:07",0.140097,23.452329,2.500000,23.939810,0.112078
"2026-07-08 14:52:08",0.167825,23.183398,2.500000,23.940872,0.134260
"2026-07-08 14:52:09",0.179826,22.975935,2.500000,23.928920,0.143861
"2026-07-08 14:52:10",0.192584,22.716791,2.500000,23.888613,0.154068
"2026-07-08 14:52:11",0.208531,22.615649,2.500000,23.881126,0.166824
"2026-07-08 14:52:12",0.233792,22.511933,2.500000,23.893038,0.187033
"2026-07-08 14:52:13",0.246193,22.228259,2.500000,23.919501,0.196954
"2026-07-08 14:52:14",0.275473,22.094096,2.500000,23.906278,0.220379
"2026-07-08 14:52:15",0.294413,21.945751,2.500000,23.954412,0.235531
"2026-07-08 14:52:16",0.311579,21.682502,2.500000,23.955717,0.249263
"2026-07-08 14:52:17",0.334785,21.513785,2.500000,23.987800,0.267828
"2026-07-08 14:52:18",0.347936,21.260361,2.500000,23.938329,0.278349
"2026-07-08 14:52:19",0.364948,21.013493,2.500000,23.899038,0.291958
"2026-07-08 14:52:20",0.379417,20.839669,2.500000,23.890155,0.303534
"2026-07-08 14:52:21",0.407915,20.575293,2.500000,23.909528,0.326332
"2026-07-08 14:52:22",0.421447,20.338520,2.500000,23.945680,0.337157
"2026-07-08 14:52:23",0.443932,20.167446,2.500000,23.923347,0.355146
"2026-07-08 14:52:24",0.465245,20.041599,2.500000,23.882070,0.372196
"2026-07-08 14:52:25",0.493380,19.884695,2.500000,23.881906,0.394704
"2026-07-08 14:52:26",0.506498,19.776307,2.500000,23.929472,0.405199
"2026-07-08 14:52:27",0.523064,19.665451,2.500000,23.947159,0.418451
"2026-07-08 14:52:28",0.542017,19.467960,2.500000,23.945586,0.433613
"2026-07-08 14:52:29",0.559746,19.357064,2.500000,23.956622,0.447797
"2026-07-08 14:52:30",0.584425,19.089475,2.500000,23.967719,0.467540
"2026-07-08 14:52:31",0.608663,18.830624,2.500000,23.956612,0.486930
