"导出时间","实时压力P1","瞬时流量M1","瞬时流量M2","温度T_R","压力P2_R"
"2026-06-18 08:30:00",0.000000,24.000000,2.500000,24.000000,0.000000
"2026-06-18 08:30:01",0.176255,23.172608,2.542712,24.019983,0.026255
"2026-06-18 08:30:02",0.331799,22.379851,2.584553,24.039867,0.181799
"2026-06-18 08:30:03",0.469066,21.618452,2.624672,24.059552,0.319066
"2026-06-18 08:30:04",0.590204,20.885298,2.662250,24.078942,0.440204
"2026-06-18 08:30:05",0.697108,20.177477,2.696523,24.097943,0.547108
"2026-06-18 08:30:06",0.791450,19.492326,2.726793,24.116464,0.641450
"2026-06-18 08:30:07",0.874707,18.827461,2.752441,24.134422,0.724707
"2026-06-18 08:30:08",0.948181,18.180811,2.772947,24.151736,0.798181
"2026-06-18 08:30:09",1.013021,17.550633,2.787892,24.168333,0.863021
"2026-06-18 08:30:10",1.070243,16.935533,2.796971,24.184147,0.920243
"2026-06-18 08:30:11",1.120741,16.334467,2.800000,24.199121,0.970741
"2026-06-18 08:30:12",1.165305,15.746740,2.796917,24.213204,1.015305
"2026-06-18 08:30:13",1.204632,15.171998,2.787785,24.226356,1.054632
"2026-06-18 08:30:14",1.239339,14.610204,2.772789,24.238545,1.089339
"2026-06-18 08:30:15",1.269968,14.061614,2.752236,24.249749,1.119968
"2026-06-18 08:30:16",1.296997,13.526744,2.726544,24.259957,1.146997
"2026-06-18 08:30:17",1.320851,13.006328,2.696237,24.269166,1.170851
"2026-06-18 08:30:18",1.341901,12.501276,2.661931,24.277385,1.191901
"2026-06-18 08:30:19",1.360478,12.012621,2.624326,24.284630,1.210478
"2026-06-18 08:30:20",1.376873,11.541474,2.584189,24.290930,1.226873
"2026-06-18 08:30:21",1.391340,11.088965,2.542336,24.296321,1.241340
"2026-06-18 08:30:22",1.404108,10.656197,2.499621,24.300850,1.254108
"2026-06-18 08:30:23",1.415376,10.244190,2.456913,24.304571,1.265376
"2026-06-18 08:30:24",1.501411,9.853839,2.415083,24.307546,1.351411
"2026-06-18 08:30:25",1.500166,9.485866,2.374984,24.309847,1.350166
"2026-06-18 08:30:26",1.498918,9.140787,2.337431,24.311550,1.348918
"2026-06-18 08:30:27",1.497687,8.818877,2.303190,24.312738,1.347687
"2026-06-18 08:30:28",1.496492,8.520149,2.272959,24.313499,1.346492
"2026-06-18 08:30:29",1.495352,8.244336,2.247354,24.313925,1.345352
"2026-06-18 08:30:30",1.494284,7.990885,2.226896,24.314112,1.344284
"2026-06-18 08:30:31",1.493306,7.758960,2.212002,24.314158,1.343306
"2026-06-18 08:30:32",1.492432,7.547446,2.202976,24.314163,1.342432
"2026-06-18 08:30:33",1.491676,7.354971,2.200001,24.314225,1.341676
"2026-06-18 08:30:34",1.491050,7.179932,2.203138,24.314446,1.341050
"2026-06-18 08:30:35",1.490564,7.020525,2.212323,24.314922,1.340564
"2026-06-18 08:30:36",1.490225,6.874784,2.227369,24.315748,1.340225
"2026-06-18 08:30:37",1.490038,6.740626,2.247969,24.317016,1.340038
"2026-06-18 08:30:38",1.490007,6.615894,2.273705,24.318814,1.340007
"2026-06-18 08:30:39",1.490132,6.498414,2.304050,24.321223,1.340132
"2026-06-18 08:30:40",1.490411,6.386036,2.338388,24.324320,1.340411
"2026-06-18 08:30:41",1.490839,6.276693,2.376019,24.328172,1.340839
"2026-06-18 08:30:42",1.491411,6.168444,2.416175,24.332842,1.341411
"2026-06-18 08:30:43",1.492116,6.059520,2.458040,24.338383,1.342116
"2026-06-18 08:30:44",1.492945,5.948365,2.500759,24.344840,1.342945
"2026-06-18 08:30:45",1.493883,5.833674,2.543462,24.352247,1.343883
"2026-06-18 08:30:46",1.494917,5.714416,2.585281,24.360631,1.344917
"2026-06-18 08:30:47",1.496031,5.589860,2.625361,24.370008,1.346031
"2026-06-18 08:30:48",1.497206,5.459586,2.662888,24.380384,1.347206
"2026-06-18 08:30:49",1.498425,5.323491,2.697096,24.391755,1.348425
"2026-06-18 08:30:50",1.499668,5.181785,2.727289,24.404108,1.349668
"2026-06-18 08:30:51",1.500917,5.034977,2.752850,24.417419,1.350917
"2026-06-18 08:30:52",1.502151,4.883859,2.773261,24.431655,1.352151
"2026-06-18 08:30:53",1.503352,4.729476,2.788104,24.446773,1.353352
"2026-06-18 08:30:54",1.504500,4.573090,2.797078,24.462724,1.354500
"2026-06-18 08:30:55",1.505579,4.416144,2.799999,24.479446,1.355579
"2026-06-18 08:30:56",1.506570,4.260213,2.796807,24.496873,1.356570
"2026-06-18 08:30:57",1.507459,4.106957,2.787569,24.514931,1.357459
"2026-06-18 08:30:58",1.508231,3.958071,2.772473,24.533540,1.358231
"2026-06-18 08:30:59",1.508875,3.815233,2.751825,24.552612,1.358875
"2026-06-18 08:31:00",1.509380,3.680053,2.726046,24.572058,1.359380
"2026-06-18 08:31:01",1.509739,3.554025,2.695662,24.591784,1.359739
"2026-06-18 08:31:02",1.509946,3.438482,2.661292,24.611691,1.359946
"2026-06-18 08:31:03",1.509998,3.334552,2.623636,24.631681,1.359998
"2026-06-18 08:31:04",1.509894,3.243129,2.583460,24.651655,1.359894
"2026-06-18 08:31:05",1.509635,3.164840,2.541585,24.671512,1.359635
"2026-06-18 08:31:06",1.509226,3.100024,2.498862,24.691154,1.359226
"2026-06-18 08:31:07",1.508673,3.048725,2.456162,24.710485,1.358673
"2026-06-18 08:31:08",1.507985,3.010681,2.414356,24.729411,1.357985
"2026-06-18 08:31:09",1.507172,2.985333,2.374294,24.747844,1.357172
"2026-06-18 08:31:10",1.506247,2.971834,2.336794,24.765699,1.356247
"2026-06-18 08:31:11",1.505225,2.969075,2.302618,24.782897,1.355225
"2026-06-18 08:31:12",1.504121,2.975708,2.272464,24.799367,1.354121
"2026-06-18 08:31:13",1.502953,2.990181,2.246946,24.815044,1.352953
"2026-06-18 08:31:14",1.501739,3.010785,2.226583,24.829871,1.351739
"2026-06-18 08:31:15",1.500498,3.035690,2.211790,24.843800,1.350498
"2026-06-18 08:31:16",1.499248,3.063001,2.202870,24.856792,1.349248
"2026-06-18 08:31:17",1.498011,3.090805,2.200003,24.868817,1.348011
"2026-06-18 08:31:18",1.496805,3.117222,2.203248,24.879854,1.346805
"2026-06-18 08:31:19",1.495648,3.140455,2.212539,24.889894,1.345648
"2026-06-18 08:31:20",1.494560,3.158841,2.227686,24.898936,1.344560
"2026-06-18 08:31:21",1.493556,3.170891,2.248382,24.906989,1.343556
"2026-06-18 08:31:22",1.492653,3.175331,2.274204,24.914073,1.342653
"2026-06-18 08:31:23",1.491865,3.171139,2.304626,24.920217,1.341865
"2026-06-18 08:31:24",1.491203,3.157566,2.339028,24.925460,1.341203
"2026-06-18 08:31:25",1.490679,3.134160,2.376710,24.929849,1.340679
"2026-06-18 08:31:26",1.490300,3.100775,2.416904,24.933440,1.340300
"2026-06-18 08:31:27",1.490073,3.057573,2.458791,24.936297,1.340073
"2026-06-18 08:31:28",1.490000,3.005022,2.501517,24.938492,1.340000
"2026-06-18 08:31:29",1.490084,2.943874,2.544213,24.940102,1.340084
"2026-06-18 08:31:30",1.490322,2.875154,2.586008,24.941212,1.340322
"2026-06-18 08:31:31",1.490711,2.800119,2.626050,24.941910,1.340711
"2026-06-18 08:31:32",1.491245,2.720230,2.663525,24.942289,1.341245
"2026-06-18 08:31:33",1.491916,2.637107,2.697667,24.942445,1.341916
"2026-06-18 08:31:34",1.492713,2.552485,2.727783,24.942478,1.342713
"2026-06-18 08:31:35",1.493624,2.468162,2.753258,24.942485,1.343624
"2026-06-18 08:31:36",1.494634,2.385951,2.773573,24.942567,1.344634
"2026-06-18 08:31:37",1.495728,2.307629,2.788315,24.942824,1.345728
"2026-06-18 08:31:38",1.496889,2.234882,2.797182,24.943352,1.346889
"2026-06-18 08:31:39",1.498098,2.169266,2.799995,24.944246,1.348098
"2026-06-18 08:31:40",1.499337,2.112155,2.796696,24.945598,1.349337
"2026-06-18 08:31:41",1.500586,2.064707,2.787352,24.947493,1.350586
"2026-06-18 08:31:42",1.501826,2.027828,2.772154,24.950013,1.351826
"2026-06-18 08:31:43",1.503038,2.002148,2.751411,24.953231,1.353038
"2026-06-18 08:31:44",1.504202,1.988005,2.725546,24.957217,1.354202
"2026-06-18 08:31:45",1.505300,1.985430,2.695086,24.962030,1.355300
"2026-06-18 08:31:46",1.506316,1.994149,2.660652,24.967722,1.356316
"2026-06-18 08:31:47",1.507233,2.013588,2.622944,24.974336,1.357233
"2026-06-18 08:31:48",1.508038,2.042892,2.582731,24.981906,1.358038
"2026-06-18 08:31:49",1.508717,2.080944,2.540833,24.990456,1.358717
"2026-06-18 08:31:50",1.509260,2.126395,2.498103,25.000001,1.359260
"2026-06-18 08:31:51",1.509658,2.177708,2.455412,25.010545,1.359658
"2026-06-18 08:31:52",1.509906,2.233189,2.413629,25.022082,1.359906
"2026-06-18 08:31:53",1.509999,2.291045,2.373606,25.034598,1.359999
"2026-06-18 08:31:54",1.509936,2.349423,2.336158,25.048067,1.359936
"2026-06-18 08:31:55",1.509719,2.406469,2.302047,25.062455,1.359719
"2026-06-18 08:31:56",1.509349,2.460373,2.271970,25.077717,1.359349
"2026-06-18 08:31:57",1.508834,2.509425,2.246539,25.093802,1.358834
"2026-06-18 08:31:58",1.508180,2.552053,2.226271,25.110647,1.358180
"2026-06-18 08:31:59",1.507399,2.586878,2.211581,25.128186,1.357399
