"采样时间","实时压力 P1","瞬时流量 M1","瞬时流量 M2","温度 T_R","压力 P2_R"
"2026-07-09 12:21:00",0.018105,24.816706,2.500000,23.993305,0.014484
"2026-07-09 12:21:01",0.046624,24.572794,2.500000,24.012262,0.037299
"2026-07-09 12:21:02",0.075715,24.453234,2.500000,24.058026,0.060572
"2026-07-09 12:21:03",0.103341,24.257821,2.500000,24.100770,0.082673
"2026-07-09 12:21:04",0.118201,24.032046,2.500000,24.144220,0.094561
"2026-07-09 12:21:05",0.139313,23.825021,2.500000,24.114812,0.111450
"2026-07-09 12:21:06",0.166211,23.671212,2.500000,24.138414,0.132968
"2026-07-09 12:21:07",0.185383,23.378643,2.500000,24.110373,0.148306
"2026-07-09 12:21:08",0.200754,23.162540,2.500000,24.132147,0.160603
"2026-07-09 12:21:09",0.226664,22.956012,2.500000,24.089805,0.181331
"2026-07-09 12:21:10",0.244687,22.679877,2.500000,24.062514,0.195749
"2026-07-09 12:21:11",0.267187,22.535452,2.500000,24.096020,0.213749
"2026-07-09 12:21:12",0.296533,22.394151,2.500000,24.059210,0.237226
"2026-07-09 12:21:13",0.308669,22.149371,2.500000,24.011369,0.246936
"2026-07-09 12:21:14",0.335065,21.858231,2.500000,23.970230,0.268052
"2026-07-09 12:21:15",0.357312,21.649441,2.500000,23.925342,0.285850
"2026-07-09 12:21:16",0.379265,21.473298,2.500000,23.972886,0.303412
"2026-07-09 12:21:17",0.400961,21.348208,2.500000,24.008040,0.320769
"2026-07-09 12:21:18",0.413947,21.167484,2.500000,24.047530,0.331157
"2026-07-09 12:21:19",0.424426,20.952695,2.500000,24.076473,0.339541
"2026-07-09 12:21:20",0.435786,20.777735,2.500000,24.041365,0.348629
"2026-07-09 12:21:21",0.456839,20.527051,2.500000,24.061411,0.365471
"2026-07-09 12:21:22",0.467921,20.357409,2.500000,24.070347,0.374337
"2026-07-09 12:21:23",0.494026,20.189160,2.500000,24.112555,0.395221
"2026-07-09 12:21:24",0.504604,20.026237,2.500000,24.121742,0.403683
"2026-07-09 12:21:25",0.517238,19.817225,2.500000,24.154520,0.413790
"2026-07-09 12:21:26",0.541598,19.533584,2.500000,24.141163,0.433278
"2026-07-09 12:21:27",0.552514,19.292576,2.500000,24.158925,0.442011
"2026-07-09 12:21:28",0.581699,18.999464,2.500000,24.203989,0.465359
"2026-07-09 12:21:29",0.593864,18.841904,2.500000,24.216508,0.475091
"2026-07-09 12:21:30",0.614056,18.699245,2.500000,24.229341,0.491244
"2026-07-09 12:21:31",0.632030,18.455593,2.500000,24.275214,0.505624
"2026-07-09 12:21:32",0.643672,18.241850,2.500000,24.294481,0.514938
"2026-07-09 12:21:33",0.660633,18.131431,2.500000,24.304749,0.528507
"2026-07-09 12:21:34",0.687516,17.902652,2.500000,24.288245,0.550013
"2026-07-09 12:21:35",0.709567,17.669536,2.500000,24.238560,0.567654
"2026-07-09 12:21:36",0.731966,17.548493,2.500000,24.224218,0.585573
"2026-07-09 12:21:37",0.754077,17.352309,2.500000,24.199689,0.603261
"2026-07-09 12:21:38",0.783347,17.219847,2.500000,24.218083,0.626678
"2026-07-09 12:21:39",0.801768,17.059172,2.500000,24.248354,0.641414
"2026-07-09 12:21:40",0.829939,16.881499,2.500000,24.252789,0.663951
"2026-07-09 12:21:41",0.852121,16.634573,2.500000,24.269223,0.681696
"2026-07-09 12:21:42",0.878220,16.373346,2.500000,24.283185,0.702576
"2026-07-09 12:21:43",0.906784,16.210049,2.500000,24.258465,0.725427
"2026-07-09 12:21:44",0.919432,15.915540,2.500000,24.259678,0.735546
"2026-07-09 12:21:45",0.937034,15.769929,2.500000,24.245559,0.749627
"2026-07-09 12:21:46",0.951493,15.645554,2.500000,24.281370,0.761194
"2026-07-09 12:21:47",0.970054,15.493575,2.500000,24.260378,0.776043
"2026-07-09 12:21:48",0.991898,15.312316,2.500000,24.211108,0.793518
"2026-07-09 12:21:49",1.006797,15.134761,2.500000,24.193254,0.805438
"2026-07-09 12:21:50",1.032919,14.988319,2.500000,24.184300,0.826336
"2026-07-09 12:21:51",1.048776,14.881600,2.500000,24.186158,0.839021
"2026-07-09 12:21:52",1.061189,14.738001,2.500000,24.205921,0.848952
"2026-07-09 12:21:53",1.091090,14.600714,2.500000,24.212758,0.872872
"2026-07-09 12:21:54",1.108622,14.411466,2.500000,24.251160,0.886897
"2026-07-09 12:21:55",1.121559,14.182836,2.500000,24.255551,0.897247
"2026-07-09 12:21:56",1.139306,14.027182,2.500000,24.209156,0.911445
"2026-07-09 12:21:57",1.165133,13.917569,2.500000,24.195621,0.932106
"2026-07-09 12:21:58",1.193811,13.693416,2.500000,24.188769,0.955048
"2026-07-09 12:21:59",1.212868,13.583125,2.500000,24.181173,0.970294
"2026-07-09 12:22:00",1.209437,13.464979,2.500000,24.219100,1.028022
"2026-07-09 12:22:01",1.217576,13.377274,2.500000,24.265234,1.034940
"2026-07-09 12:22:02",1.226574,13.307451,2.500000,24.249961,1.042588
"2026-07-09 12:22:03",1.226709,13.190017,2.500000,24.272970,1.042703
"2026-07-09 12:22:04",1.224339,13.060494,2.500000,24.234590,1.040688
"2026-07-09 12:22:05",1.225498,12.942814,2.500000,24.185145,1.041674
"2026-07-09 12:22:06",1.227019,12.863904,2.500000,24.171364,1.042966
"2026-07-09 12:22:07",1.228530,12.750994,2.500000,24.140465,1.044250
"2026-07-09 12:22:08",1.235099,12.695087,2.500000,24.146090,1.049834
"2026-07-09 12:22:09",1.236035,12.559047,2.500000,24.159886,1.050629
"2026-07-09 12:22:10",1.237113,12.474564,2.500000,24.125749,1.051546
"2026-07-09 12:22:11",1.238431,12.365050,2.500000,24.144408,1.052667
"2026-07-09 12:22:12",1.241640,12.285537,2.500000,24.179961,1.055394
"2026-07-09 12:22:13",1.246533,12.184370,2.500000,24.222060,1.059553
"2026-07-09 12:22:14",1.243541,12.127598,2.500000,24.231140,1.057010
"2026-07-09 12:22:15",1.248525,12.043034,2.500000,24.209793,1.061246
"2026-07-09 12:22:16",1.255367,11.982965,2.500000,24.253173,1.067062
"2026-07-09 12:22:17",1.258330,11.847336,2.500000,24.207970,1.069581
"2026-07-09 12:22:18",1.258379,11.720238,2.500000,24.244174,1.069622
"2026-07-09 12:22:19",1.266679,11.607225,2.500000,24.253768,1.076677
"2026-07-09 12:22:20",1.275550,11.543816,2.500000,24.281832,1.084218
"2026-07-09 12:22:21",1.278537,11.492126,2.500000,24.306270,1.086756
"2026-07-09 12:22:22",1.283033,11.422955,2.500000,24.342915,1.090578
"2026-07-09 12:22:23",1.291174,11.340524,2.500000,24.309531,1.097498
"2026-07-09 12:22:24",1.289154,11.195055,2.500000,24.314955,1.095781
"2026-07-09 12:22:25",1.292225,11.098015,2.500000,24.331242,1.098391
"2026-07-09 12:22:26",1.288664,10.999600,2.500000,24.367018,1.095364
"2026-07-09 12:22:27",1.297946,10.884866,2.500000,24.356300,1.103254
"2026-07-09 12:22:28",1.296202,10.767158,2.500000,24.363995,1.101771
"2026-07-09 12:22:29",1.302072,10.716418,2.500000,24.372914,1.106761
"2026-07-09 12:22:30",1.307211,10.618301,2.500000,24.386008,1.111129
"2026-07-09 12:22:31",1.317170,10.552488,2.500000,24.398527,1.119594
"2026-07-09 12:22:32",1.319907,10.454499,2.500000,24.392225,1.121921
"2026-07-09 12:22:33",1.316066,10.363466,2.500000,24.351030,1.118656
"2026-07-09 12:22:34",1.315748,10.241125,2.500000,24.378182,1.118385
