"采样时间","实时压力 P1","瞬时流量 M1","瞬时流量 M2","温度 T_R","压力 P2_R"
"2026-08-16 13:08:00",0.012477,24.783347,2.500000,23.967441,0.009981
"2026-08-16 13:08:01",0.041677,24.580714,2.500000,23.970145,0.033341
"2026-08-16 13:08:02",0.056130,24.304073,2.500000,23.962125,0.044904
"2026-08-16 13:08:03",0.079343,24.186582,2.500000,23.955633,0.063474
"2026-08-16 13:08:04",0.109231,23.985921,2.500000,23.948678,0.087385
"2026-08-16 13:08:05",0.138845,23.817811,2.500000,23.908759,0.111076
"2026-08-16 13:08:06",0.161122,23.532796,2.500000,23.906421,0.128898
"2026-08-16 13:08:07",0.181571,23.286034,2.500000,23.864533,0.145257
"2026-08-16 13:08:08",0.197121,23.152350,2.500000,23.838356,0.157697
"2026-08-16 13:08:09",0.216219,22.962845,2.500000,23.790703,0.172975
"2026-08-16 13:08:10",0.229755,22.732480,2.500000,23.815954,0.183804
"2026-08-16 13:08:11",0.246435,22.508159,2.500000,23.823864,0.197148
"2026-08-16 13:08:12",0.261057,22.276511,2.500000,23.804236,0.208845
"2026-08-16 13:08:13",0.290167,21.978909,2.500000,23.822696,0.232134
"2026-08-16 13:08:14",0.316968,21.725173,2.500000,23.800491,0.253575
"2026-08-16 13:08:15",0.327451,21.463381,2.500000,23.799452,0.261960
"2026-08-16 13:08:16",0.356213,21.224090,2.500000,23.820820,0.284971
"2026-08-16 13:08:17",0.368666,20.980823,2.500000,23.832157,0.294933
"2026-08-16 13:08:18",0.393569,20.843718,2.500000,23.805704,0.314855
"2026-08-16 13:08:19",0.416209,20.556941,2.500000,23.807149,0.332967
"2026-08-16 13:08:20",0.427872,20.308916,2.500000,23.834691,0.342298
"2026-08-16 13:08:21",0.450581,20.098401,2.500000,23.803268,0.360465
"2026-08-16 13:08:22",0.478187,19.932794,2.500000,23.843656,0.382549
"2026-08-16 13:08:23",0.499018,19.707595,2.500000,23.844851,0.399215
"2026-08-16 13:08:24",0.517275,19.510573,2.500000,23.885675,0.413820
"2026-08-16 13:08:25",0.531806,19.356598,2.500000,23.883853,0.425445
"2026-08-16 13:08:26",0.543971,19.232405,2.500000,23.860939,0.435177
"2026-08-16 13:08:27",0.568567,19.102579,2.500000,23.875926,0.454853
"2026-08-16 13:08:28",0.588331,18.840220,2.500000,23.863999,0.470665
"2026-08-16 13:08:29",0.614541,18.565146,2.500000,23.898981,0.491633
"2026-08-16 13:08:30",0.638619,18.458470,2.500000,23.902645,0.510895
"2026-08-16 13:08:31",0.653169,18.164445,2.500000,23.913455,0.522535
"2026-08-16 13:08:32",0.663247,18.055753,2.500000,23.935355,0.530597
"2026-08-16 13:08:33",0.684346,17.774516,2.500000,23.910158,0.547477
"2026-08-16 13:08:34",0.696952,17.619104,2.500000,23.953533,0.557562
"2026-08-16 13:08:35",0.723439,17.442591,2.500000,23.998569,0.578751
"2026-08-16 13:08:36",0.749275,17.316010,2.500000,23.972325,0.599420
"2026-08-16 13:08:37",0.767612,17.029687,2.500000,23.978023,0.614090
"2026-08-16 13:08:38",0.777687,16.913606,2.500000,23.972080,0.622150
"2026-08-16 13:08:39",0.792018,16.681673,2.500000,23.963941,0.633614
"2026-08-16 13:08:40",0.808334,16.431358,2.500000,24.013199,0.646667
"2026-08-16 13:08:41",0.818677,16.322725,2.500000,24.022872,0.654942
"2026-08-16 13:08:42",0.845628,16.110822,2.500000,24.070660,0.676502
"2026-08-16 13:08:43",0.866198,15.829219,2.500000,24.025979,0.692958
"2026-08-16 13:08:44",0.891632,15.668552,2.500000,24.041898,0.713306
"2026-08-16 13:08:45",0.905234,15.523475,2.500000,24.055304,0.724187
"2026-08-16 13:08:46",0.930986,15.283128,2.500000,24.009814,0.744789
"2026-08-16 13:08:47",0.959909,14.994037,2.500000,24.042420,0.767927
"2026-08-16 13:08:48",0.974057,14.698310,2.500000,24.054837,0.779246
"2026-08-16 13:08:49",0.994019,14.555527,2.500000,24.063139,0.795215
"2026-08-16 13:08:50",1.008395,14.292757,2.500000,24.105102,0.806716
"2026-08-16 13:08:51",1.035012,14.155850,2.500000,24.104271,0.828009
"2026-08-16 13:08:52",1.055553,13.994385,2.500000,24.088787,0.844443
"2026-08-16 13:08:53",1.074350,13.722148,2.500000,24.101313,0.859480
"2026-08-16 13:08:54",1.087546,13.450939,2.500000,24.147910,0.870037
"2026-08-16 13:08:55",1.117032,13.181375,2.500000,24.134756,0.893626
"2026-08-16 13:08:56",1.140390,12.918129,2.500000,24.174607,0.912312
"2026-08-16 13:08:57",1.153995,12.622420,2.500000,24.168526,0.923196
"2026-08-16 13:08:58",1.173531,12.401004,2.500000,24.206215,0.938825
"2026-08-16 13:08:59",1.186659,12.200211,2.500000,24.220375,0.949327
"2026-08-16 13:09:00",1.187368,12.142366,2.500000,24.178834,1.009263
"2026-08-16 13:09:01",1.194820,12.011715,2.500000,24.171156,1.015597
"2026-08-16 13:09:02",1.198881,11.870984,2.500000,24.199632,1.019048
"2026-08-16 13:09:03",1.201599,11.744382,2.500000,24.168917,1.021359
"2026-08-16 13:09:04",1.206293,11.649491,2.500000,24.157989,1.025349
