"导出时间","实时压力P1","瞬时流量M1","瞬时流量M2","温度T_R","压力P2_R"
"2026-09-04 13:00:00",-0.000478,23.819789,2.420627,24.121437,-0.017556
"2026-09-04 13:00:01",-0.004436,23.705598,2.593362,23.520570,0.027105
"2026-09-04 13:00:02",0.064364,23.808726,2.419665,23.697574,0.007650
"2026-09-04 13:00:03",0.132410,23.117162,2.598716,24.021221,0.022028
"2026-09-04 13:00:04",0.155111,22.929009,2.417121,24.161506,0.031044
"2026-09-04 13:00:05",0.109120,23.138748,2.538232,23.811807,0.007164
"2026-09-04 13:00:06",0.193187,22.785540,2.435773,23.968418,0.018134
"2026-09-04 13:00:07",0.207794,22.444817,2.588555,24.053868,0.016968
"2026-09-04 13:00:08",0.272556,22.123105,2.486369,24.367202,0.081033
"2026-09-04 13:00:09",0.274051,22.287890,2.420578,24.129187,0.073160
"2026-09-04 13:00:10",0.265829,21.798349,2.419014,23.930375,0.041645
"2026-09-04 13:00:11",0.280756,21.991845,2.519180,24.312888,0.038001
"2026-09-04 13:00:12",0.336537,21.345766,2.583817,23.707936,0.050283
"2026-09-04 13:00:13",0.347900,21.142344,2.584838,23.717976,0.052153
"2026-09-04 13:00:14",0.355130,20.970035,2.485350,23.652514,0.077723
"2026-09-04 13:00:15",0.449471,20.778736,2.582518,23.815389,0.065142
"2026-09-04 13:00:16",0.459477,20.507260,2.484525,24.007086,0.121008
"2026-09-04 13:00:17",0.503488,20.776360,2.470716,24.330438,0.085665
"2026-09-04 13:00:18",0.529664,20.368068,2.404513,24.213349,0.116924
"2026-09-04 13:00:19",0.568894,20.330640,2.539865,24.152570,0.085522
"2026-09-04 13:00:20",0.581788,19.735721,2.515789,24.023542,0.091656
"2026-09-04 13:00:21",0.587545,19.531112,2.457672,24.282236,0.099788
"2026-09-04 13:00:22",0.601369,19.312120,2.527218,24.462242,0.143362
"2026-09-04 13:00:23",0.649431,19.621765,2.458767,24.347773,0.144830
"2026-09-04 13:00:24",0.654385,19.238338,2.426119,23.897770,0.152708
"2026-09-04 13:00:25",0.667869,18.765531,2.531782,23.906473,0.147758
"2026-09-04 13:00:26",0.700605,18.539645,2.527258,24.490432,0.122967
"2026-09-04 13:00:27",0.740530,18.584531,2.453152,24.212602,0.139879
"2026-09-04 13:00:28",0.763991,18.381977,2.440805,23.604035,0.144407
"2026-09-04 13:00:29",0.812753,18.362866,2.461554,23.739260,0.171048
"2026-09-04 13:00:30",0.823227,18.259982,2.497339,24.464829,0.190107
"2026-09-04 13:00:31",0.893757,17.872538,2.568315,24.000279,0.189301
"2026-09-04 13:00:32",0.858505,17.692311,2.585320,23.955440,0.186127
"2026-09-04 13:00:33",0.957572,17.223361,2.473821,23.717882,0.184179
"2026-09-04 13:00:34",1.000712,17.285315,2.531382,23.990022,0.206807
"2026-09-04 13:00:35",1.031187,17.220017,2.555687,24.206324,0.226593
"2026-09-04 13:00:36",1.017489,16.980368,2.436232,23.762514,0.197052
"2026-09-04 13:00:37",1.041835,16.829551,2.576202,23.837678,0.227205
"2026-09-04 13:00:38",1.120760,16.464195,2.559874,24.102984,0.245230
"2026-09-04 13:00:39",1.089320,16.442950,2.462760,23.759032,0.231073
"2026-09-04 13:00:40",1.149041,15.997593,2.464509,23.857929,0.250626
"2026-09-04 13:00:41",1.115220,15.658881,2.551940,23.615583,0.230269
"2026-09-04 13:00:42",1.173773,15.563392,2.562508,23.554983,0.227010
"2026-09-04 13:00:43",1.176115,15.222415,2.493435,23.520845,0.250276
"2026-09-04 13:00:44",1.295421,15.343282,2.497172,24.326498,0.255162
"2026-09-04 13:00:45",1.233953,15.173385,2.473638,23.823783,0.222527
"2026-09-04 13:00:46",1.316007,14.578222,2.538785,24.459265,0.240702
"2026-09-04 13:00:47",1.306354,14.833660,2.527430,23.700144,0.275034
"2026-09-04 13:00:48",1.370324,14.281940,2.520111,24.132963,0.265504
"2026-09-04 13:00:49",1.368778,14.351450,2.501031,24.227762,0.285087
"2026-09-04 13:00:50",1.419391,14.236902,2.439806,23.922646,0.273166
"2026-09-04 13:00:51",1.480955,13.569206,2.560790,23.955925,0.299075
"2026-09-04 13:00:52",1.437059,13.761180,2.547167,23.803984,0.286188
"2026-09-04 13:00:53",1.488264,13.420733,2.417329,23.704084,0.311685
"2026-09-04 13:00:54",1.563721,13.487208,2.492769,24.238514,0.317822
"2026-09-04 13:00:55",1.572324,12.819918,2.437094,23.655565,0.301334
"2026-09-04 13:00:56",1.620766,12.994733,2.445828,23.985535,0.308979
"2026-09-04 13:00:57",1.583390,12.596386,2.596777,23.755394,0.306966
"2026-09-04 13:00:58",1.667796,12.153971,2.542820,23.863701,0.329840
"2026-09-04 13:00:59",1.643655,12.271300,2.519838,23.623803,0.351522
