"采样时间","实时压力 P1","瞬时流量 M1","瞬时流量 M2","温度 T_R","压力 P2_R"
"2026-07-10 12:43:00",0.019187,24.749125,2.500000,23.985986,0.015350
"2026-07-10 12:43:01",0.035662,24.567112,2.500000,24.013320,0.028530
"2026-07-10 12:43:02",0.050767,24.318159,2.500000,23.965468,0.040614
"2026-07-10 12:43:03",0.080606,24.206770,2.500000,23.997703,0.064485
"2026-07-10 12:43:04",0.093610,24.033641,2.500000,24.015118,0.074888
"2026-07-10 12:43:05",0.111023,23.890322,2.500000,24.058289,0.088818
"2026-07-10 12:43:06",0.128750,23.649800,2.500000,24.032684,0.103000
"2026-07-10 12:43:07",0.149515,23.354140,2.500000,24.073801,0.119612
"2026-07-10 12:43:08",0.177879,23.098040,2.500000,24.049950,0.142303
"2026-07-10 12:43:09",0.199567,22.824701,2.500000,24.020596,0.159653
"2026-07-10 12:43:10",0.212453,22.572722,2.500000,24.050429,0.169962
"2026-07-10 12:43:11",0.223221,22.275086,2.500000,24.098095,0.178577
"2026-07-10 12:43:12",0.235353,22.131053,2.500000,24.095561,0.188282
"2026-07-10 12:43:13",0.263865,21.872730,2.500000,24.142468,0.211092
"2026-07-10 12:43:14",0.287623,21.684376,2.500000,24.158244,0.230099
"2026-07-10 12:43:15",0.299560,21.473967,2.500000,24.198693,0.239648
"2026-07-10 12:43:16",0.322778,21.254209,2.500000,24.238812,0.258223
"2026-07-10 12:43:17",0.346874,20.956593,2.500000,24.269122,0.277499
"2026-07-10 12:43:18",0.370789,20.783461,2.500000,24.316598,0.296631
"2026-07-10 12:43:19",0.397996,20.570281,2.500000,24.317060,0.318397
"2026-07-10 12:43:20",0.422800,20.337968,2.500000,24.339939,0.338240
"2026-07-10 12:43:21",0.438347,20.044444,2.500000,24.296983,0.350678
"2026-07-10 12:43:22",0.462174,19.924224,2.500000,24.335142,0.369739
"2026-07-10 12:43:23",0.476890,19.774682,2.500000,24.352873,0.381512
"2026-07-10 12:43:24",0.493918,19.506175,2.500000,24.331017,0.395134
"2026-07-10 12:43:25",0.505841,19.243085,2.500000,24.309354,0.404673
"2026-07-10 12:43:26",0.516486,19.060822,2.500000,24.357121,0.413189
"2026-07-10 12:43:27",0.528185,18.784981,2.500000,24.315164,0.422548
"2026-07-10 12:43:28",0.552697,18.563012,2.500000,24.279028,0.442158
"2026-07-10 12:43:29",0.576542,18.289665,2.500000,24.280569,0.461234
"2026-07-10 12:43:30",0.590117,18.006684,2.500000,24.320206,0.472094
"2026-07-10 12:43:31",0.606795,17.804775,2.500000,24.352504,0.485436
"2026-07-10 12:43:32",0.635895,17.679898,2.500000,24.326902,0.508716
"2026-07-10 12:43:33",0.660265,17.543771,2.500000,24.316483,0.528212
"2026-07-10 12:43:34",0.682996,17.256411,2.500000,24.342803,0.546397
"2026-07-10 12:43:35",0.695310,17.092396,2.500000,24.382701,0.556248
"2026-07-10 12:43:36",0.717210,16.825541,2.500000,24.359273,0.573768
"2026-07-10 12:43:37",0.735820,16.640072,2.500000,24.363284,0.588656
"2026-07-10 12:43:38",0.761172,16.442929,2.500000,24.337590,0.608937
"2026-07-10 12:43:39",0.783826,16.185221,2.500000,24.295731,0.627061
"2026-07-10 12:43:40",0.805387,15.909792,2.500000,24.308288,0.644309
"2026-07-10 12:43:41",0.833342,15.741569,2.500000,24.311911,0.666674
