"采样时间","实时压力 P1","瞬时流量 M1","瞬时流量 M2","温度 T_R","压力 P2_R"
"2026-06-25 11:42:00",0.014610,24.844166,2.500000,23.965528,0.011688
"2026-06-25 11:42:01",0.026168,24.634482,2.500000,23.930224,0.020935
"2026-06-25 11:42:02",0.047101,24.373934,2.500000,23.934071,0.037681
"2026-06-25 11:42:03",0.066010,24.199640,2.500000,23.967862,0.052808
"2026-06-25 11:42:04",0.094404,24.050159,2.500000,23.983254,0.075523
"2026-06-25 11:42:05",0.123232,23.892301,2.500000,24.005604,0.098585
"2026-06-25 11:42:06",0.151829,23.787691,2.500000,23.969393,0.121463
"2026-06-25 11:42:07",0.175645,23.514226,2.500000,23.927784,0.140516
"2026-06-25 11:42:08",0.190867,23.403728,2.500000,23.977072,0.152694
"2026-06-25 11:42:09",0.216244,23.199669,2.500000,23.992201,0.172995
"2026-06-25 11:42:10",0.241765,23.013910,2.500000,23.998123,0.193412
"2026-06-25 11:42:11",0.267067,22.762161,2.500000,23.970032,0.213653
"2026-06-25 11:42:12",0.292738,22.639720,2.500000,24.017009,0.234190
"2026-06-25 11:42:13",0.313072,22.520573,2.500000,23.989026,0.250457
"2026-06-25 11:42:14",0.329099,22.416416,2.500000,23.940422,0.263279
"2026-06-25 11:42:15",0.345534,22.278015,2.500000,23.903244,0.276427
"2026-06-25 11:42:16",0.370103,22.093277,2.500000,23.902355,0.296083
"2026-06-25 11:42:17",0.384467,21.988330,2.500000,23.867197,0.307573
"2026-06-25 11:42:18",0.405880,21.759946,2.500000,23.896678,0.324704
"2026-06-25 11:42:19",0.428319,21.476079,2.500000,23.851633,0.342655
"2026-06-25 11:42:20",0.454803,21.293148,2.500000,23.864440,0.363842
"2026-06-25 11:42:21",0.484418,21.088104,2.500000,23.824548,0.387534
"2026-06-25 11:42:22",0.498556,20.810286,2.500000,23.822994,0.398845
"2026-06-25 11:42:23",0.513775,20.559802,2.500000,23.835799,0.411020
"2026-06-25 11:42:24",0.527743,20.410015,2.500000,23.884396,0.422194
"2026-06-25 11:42:25",0.548152,20.189473,2.500000,23.868459,0.438522
"2026-06-25 11:42:26",0.572698,19.995357,2.500000,23.907308,0.458158
"2026-06-25 11:42:27",0.588048,19.767796,2.500000,23.865491,0.470438
"2026-06-25 11:42:28",0.616436,19.659839,2.500000,23.881940,0.493149
"2026-06-25 11:42:29",0.631756,19.543356,2.500000,23.879813,0.505405
"2026-06-25 11:42:30",0.652844,19.409207,2.500000,23.839433,0.522275
"2026-06-25 11:42:31",0.677669,19.124036,2.500000,23.804888,0.542135
"2026-06-25 11:42:32",0.689105,18.845408,2.500000,23.800948,0.551284
"2026-06-25 11:42:33",0.700494,18.559498,2.500000,23.771548,0.560395
"2026-06-25 11:42:34",0.720754,18.446908,2.500000,23.810638,0.576603
"2026-06-25 11:42:35",0.746867,18.339302,2.500000,23.820820,0.597494
"2026-06-25 11:42:36",0.767807,18.144220,2.500000,23.798320,0.614245
"2026-06-25 11:42:37",0.783550,17.910919,2.500000,23.795881,0.626840
"2026-06-25 11:42:38",0.795477,17.633354,2.500000,23.845595,0.636382
"2026-06-25 11:42:39",0.820869,17.474611,2.500000,23.845382,0.656695
"2026-06-25 11:42:40",0.847435,17.204396,2.500000,23.821920,0.677948
"2026-06-25 11:42:41",0.872573,17.010812,2.500000,23.789382,0.698058
"2026-06-25 11:42:42",0.887333,16.769667,2.500000,23.786754,0.709866
"2026-06-25 11:42:43",0.905220,16.593347,2.500000,23.796377,0.724176
"2026-06-25 11:42:44",0.916686,16.400863,2.500000,23.821476,0.733349
"2026-06-25 11:42:45",0.935403,16.265052,2.500000,23.814522,0.748323
"2026-06-25 11:42:46",0.953050,15.997467,2.500000,23.857786,0.762440
"2026-06-25 11:42:47",0.977480,15.875394,2.500000,23.878207,0.781984
"2026-06-25 11:42:48",0.992685,15.733731,2.500000,23.828764,0.794148
"2026-06-25 11:42:49",1.004794,15.620973,2.500000,23.810805,0.803835
"2026-06-25 11:42:50",1.021051,15.446171,2.500000,23.782576,0.816841
"2026-06-25 11:42:51",1.041202,15.221631,2.500000,23.787698,0.832961
"2026-06-25 11:42:52",1.051820,14.993125,2.500000,23.772265,0.841456
"2026-06-25 11:42:53",1.075422,14.703299,2.500000,23.758313,0.860338
"2026-06-25 11:42:54",1.090336,14.470696,2.500000,23.714277,0.872269
"2026-06-25 11:42:55",1.108318,14.250083,2.500000,23.711393,0.886654
"2026-06-25 11:42:56",1.121779,14.058167,2.500000,23.715912,0.897423
"2026-06-25 11:42:57",1.145600,13.781224,2.500000,23.688197,0.916480
"2026-06-25 11:42:58",1.163710,13.642468,2.500000,23.667405,0.930968
"2026-06-25 11:42:59",1.188015,13.488930,2.500000,23.639553,0.950412
"2026-06-25 11:43:00",1.190828,13.427842,2.500000,23.657993,1.012204
"2026-06-25 11:43:01",1.197894,13.370954,2.500000,23.679998,1.018210
"2026-06-25 11:43:02",1.196117,13.270481,2.500000,23.680821,1.016700
"2026-06-25 11:43:03",1.191700,13.191953,2.500000,23.636744,1.012945
"2026-06-25 11:43:04",1.192985,13.043026,2.500000,23.646371,1.014037
"2026-06-25 11:43:05",1.198381,12.944959,2.500000,23.623946,1.018624
"2026-06-25 11:43:06",1.194122,12.809019,2.500000,23.626653,1.015004
"2026-06-25 11:43:07",1.195496,12.676878,2.500000,23.633134,1.016172
"2026-06-25 11:43:08",1.199834,12.550489,2.500000,23.588799,1.019859
"2026-06-25 11:43:09",1.200538,12.417740,2.500000,23.613452,1.020457
"2026-06-25 11:43:10",1.206918,12.277059,2.500000,23.643193,1.025880
"2026-06-25 11:43:11",1.207316,12.162882,2.500000,23.629455,1.026219
"2026-06-25 11:43:12",1.209537,12.033763,2.500000,23.633582,1.028107
"2026-06-25 11:43:13",1.209048,11.920903,2.500000,23.645028,1.027691
"2026-06-25 11:43:14",1.211569,11.781095,2.500000,23.603853,1.029834
"2026-06-25 11:43:15",1.218471,11.692910,2.500000,23.577877,1.035700
"2026-06-25 11:43:16",1.223112,11.582801,2.500000,23.537508,1.039645
"2026-06-25 11:43:17",1.233089,11.481321,2.500000,23.535481,1.048126
"2026-06-25 11:43:18",1.230781,11.397687,2.500000,23.531865,1.046164
"2026-06-25 11:43:19",1.236733,11.261234,2.500000,23.575908,1.051223
"2026-06-25 11:43:20",1.235361,11.138706,2.500000,23.590775,1.050057
"2026-06-25 11:43:21",1.235251,11.006995,2.500000,23.546695,1.049963
"2026-06-25 11:43:22",1.244466,10.950290,2.500000,23.500604,1.057796
"2026-06-25 11:43:23",1.245452,10.857126,2.500000,23.514792,1.058634
"2026-06-25 11:43:24",1.244941,10.763466,2.500000,23.466733,1.058200
"2026-06-25 11:43:25",1.252405,10.615336,2.500000,23.458614,1.064544
"2026-06-25 11:43:26",1.248053,10.563842,2.500000,23.449138,1.060845
"2026-06-25 11:43:27",1.246569,10.497926,2.500000,23.435651,1.059583
"2026-06-25 11:43:28",1.249356,10.358812,2.500000,23.393550,1.061953
"2026-06-25 11:43:29",1.246333,10.225156,2.500000,23.430024,1.059383
"2026-06-25 11:43:30",1.253562,10.089799,2.500000,23.384214,1.065528
"2026-06-25 11:43:31",1.253678,9.944480,2.500000,23.394893,1.065626
"2026-06-25 11:43:32",1.258195,9.863474,2.500000,23.361055,1.069465
"2026-06-25 11:43:33",1.255430,9.729551,2.500000,23.329744,1.067115
"2026-06-25 11:43:34",1.252117,9.649878,2.500000,23.371145,1.064299
"2026-06-25 11:43:35",1.253242,9.568922,2.500000,23.401931,1.065256
"2026-06-25 11:43:36",1.258711,9.506355,2.500000,23.429174,1.069905
"2026-06-25 11:43:37",1.254384,9.421127,2.500000,23.456286,1.066226
"2026-06-25 11:43:38",1.253180,9.285053,2.500000,23.410212,1.065203
"2026-06-25 11:43:39",1.252591,9.140132,2.500000,23.402578,1.064702
"2026-06-25 11:43:40",1.249771,9.004323,2.500000,23.385607,1.062306
"2026-06-25 11:43:41",1.252494,8.923874,2.500000,23.400810,1.064620
"2026-06-25 11:43:42",1.257897,8.860381,2.500000,23.411060,1.069212
"2026-06-25 11:43:43",1.262825,8.763360,2.500000,23.446697,1.073401
"2026-06-25 11:43:44",1.263323,8.633663,2.500000,23.434188,1.073825
"2026-06-25 11:43:45",1.263934,8.544959,2.500000,23.437596,1.074344
"2026-06-25 11:43:46",1.261645,8.454050,2.500000,23.435172,1.072399
"2026-06-25 11:43:47",1.264449,8.364026,2.500000,23.425001,1.074781
"2026-06-25 11:43:48",1.261454,8.267861,2.500000,23.408527,1.072236
"2026-06-25 11:43:49",1.261448,8.184382,2.500000,23.364832,1.072231
"2026-06-25 11:43:50",1.260902,8.043903,2.500000,23.335771,1.071767
"2026-06-25 11:43:51",1.267974,7.904820,2.500000,23.320662,1.077778
"2026-06-25 11:43:52",1.265898,7.814169,2.500000,23.294038,1.076013
"2026-06-25 11:43:53",1.269819,7.736600,2.500000,23.267451,1.079346
"2026-06-25 11:43:54",1.265476,7.621681,2.500000,23.279837,1.075654
"2026-06-25 11:43:55",1.262468,7.474069,2.500000,23.263923,1.073097
"2026-06-25 11:43:56",1.268835,7.361657,2.500000,23.270765,1.078510
"2026-06-25 11:43:57",1.269531,7.309929,2.500000,23.269734,1.079101
"2026-06-25 11:43:58",1.276779,7.176674,2.500000,23.285946,1.085262
"2026-06-25 11:43:59",1.273696,7.086765,2.500000,23.305488,1.082641
"2026-06-25 11:44:00",1.272886,6.951460,2.500000,23.354486,1.081953
"2026-06-25 11:44:01",1.268435,6.898341,2.500000,23.369953,1.078170
"2026-06-25 11:44:02",1.267085,6.781601,2.500000,23.372792,1.077022
"2026-06-25 11:44:03",1.273314,6.698655,2.500000,23.387050,1.082317
"2026-06-25 11:44:04",1.279160,6.596403,2.500000,23.417209,1.087286
"2026-06-25 11:44:05",1.285133,6.506143,2.500000,23.441686,1.092363
"2026-06-25 11:44:06",1.282360,6.366304,2.500000,23.394566,1.090006
"2026-06-25 11:44:07",1.279456,6.230020,2.500000,23.419737,1.087538
"2026-06-25 11:44:08",1.278191,6.178340,2.500000,23.429675,1.086462
"2026-06-25 11:44:09",1.284347,6.114077,2.500000,23.462154,1.091695
"2026-06-25 11:44:10",1.283362,6.046136,2.500000,23.497940,1.090857
"2026-06-25 11:44:11",1.287630,5.948940,2.500000,23.482650,1.094486
"2026-06-25 11:44:12",1.290087,5.814823,2.500000,23.492873,1.096574
"2026-06-25 11:44:13",1.295856,5.686668,2.500000,23.453466,1.101478
"2026-06-25 11:44:14",1.290864,5.582263,2.500000,23.464950,1.097234
"2026-06-25 11:44:15",1.296381,5.466377,2.500000,23.494583,1.101924
"2026-06-25 11:44:16",1.294833,5.325468,2.500000,23.542549,1.100608
"2026-06-25 11:44:17",1.292312,5.270607,2.500000,23.547721,1.098465
"2026-06-25 11:44:18",1.298201,5.125330,2.500000,23.570342,1.103471
"2026-06-25 11:44:19",1.294424,5.038250,2.500000,23.531124,1.100260
"2026-06-25 11:44:20",1.303727,4.901642,2.500000,23.530564,1.108168
"2026-06-25 11:44:21",1.298963,4.838397,2.500000,23.504818,1.104118
"2026-06-25 11:44:22",1.307986,4.710404,2.500000,23.513174,1.111788
"2026-06-25 11:44:23",1.316772,4.574245,2.500000,23.546864,1.119256
"2026-06-25 11:44:24",1.322974,4.486471,2.500000,23.534599,1.124528
"2026-06-25 11:44:25",1.322512,4.377097,2.500000,23.517398,1.124135
"2026-06-25 11:44:26",1.327631,4.258397,2.500000,23.559472,1.128486
"2026-06-25 11:44:27",1.327187,4.198331,2.500000,23.516840,1.128109
"2026-06-25 11:44:28",1.336658,4.094039,2.500000,23.469266,1.136159
"2026-06-25 11:44:29",1.346293,3.959582,2.500000,23.501163,1.144349
"2026-06-25 11:44:30",1.354998,3.831016,2.500000,23.456990,1.151748
"2026-06-25 11:44:31",1.358804,3.719071,2.500000,23.441691,1.154983
"2026-06-25 11:44:32",1.362737,3.611600,2.500000,23.437434,1.158326
"2026-06-25 11:44:33",1.365192,3.531336,2.500000,23.468785,1.160413
"2026-06-25 11:44:34",1.370448,3.447917,2.500000,23.450967,1.164881
"2026-06-25 11:44:35",1.366439,3.378672,2.500000,23.419080,1.161473
"2026-06-25 11:44:36",1.364371,3.237979,2.500000,23.403300,1.159715
"2026-06-25 11:44:37",1.360197,3.138387,2.500000,23.374868,1.156167
"2026-06-25 11:44:38",1.363694,3.062283,2.500000,23.394097,1.159140
"2026-06-25 11:44:39",1.372311,2.963857,2.500000,23.347970,1.166465
"2026-06-25 11:44:40",1.381777,2.850299,2.500000,23.305529,1.174511
"2026-06-25 11:44:41",1.391662,2.784436,2.500000,23.343948,1.182913
"2026-06-25 11:44:42",1.400237,2.644731,2.500000,23.338538,1.190202
"2026-06-25 11:44:43",1.409342,2.537765,2.500000,23.347640,1.197941
"2026-06-25 11:44:44",1.412933,2.424398,2.500000,23.317362,1.200993
"2026-06-25 11:44:45",1.412389,2.343538,2.500000,23.309898,1.200531
"2026-06-25 11:44:46",1.417133,2.242037,2.500000,23.313217,1.204563
"2026-06-25 11:44:47",1.419099,2.144028,2.500000,23.314459,1.206234
"2026-06-25 11:44:48",1.420178,2.019769,2.500000,23.348153,1.207152
"2026-06-25 11:44:49",1.420147,1.889117,2.500000,23.325188,1.207125
"2026-06-25 11:44:50",1.428873,1.832672,2.500000,23.306536,1.214542
"2026-06-25 11:44:51",1.426153,1.758412,2.500000,23.276387,1.212230
"2026-06-25 11:44:52",1.427615,1.690189,2.500000,23.298743,1.213472
"2026-06-25 11:44:53",1.435817,1.590242,2.500000,23.323465,1.220445
"2026-06-25 11:44:54",1.443410,1.470117,2.500000,23.350590,1.226898
"2026-06-25 11:44:55",1.443906,1.340573,2.500000,23.384722,1.227320
"2026-06-25 11:44:56",1.443306,1.208232,2.500000,23.350925,1.226810
"2026-06-25 11:44:57",1.444853,1.059824,2.500000,23.309708,1.228125
"2026-06-25 11:44:58",1.444487,0.968772,2.500000,23.321675,1.227814
"2026-06-25 11:44:59",1.445455,0.871596,2.500000,23.316681,1.228637
"2026-06-25 11:45:00",1.443935,0.819058,2.500000,23.277488,1.299541
"2026-06-25 11:45:01",1.445130,0.771758,2.500000,23.293460,1.300617
"2026-06-25 11:45:02",1.439515,0.673791,2.500000,23.285870,1.295563
"2026-06-25 11:45:03",1.438090,0.640795,2.500000,23.283031,1.294281
"2026-06-25 11:45:04",1.434177,0.604549,2.500000,23.316456,1.290759
"2026-06-25 11:45:05",1.430995,0.579648,2.500000,23.329806,1.287896
"2026-06-25 11:45:06",1.430010,0.535170,2.500000,23.304750,1.287009
