"采样时间","实时压力 P1","瞬时流量 M1","瞬时流量 M2","温度 T_R","压力 P2_R"
"2026-08-27 12:24:00",0.012740,24.720831,2.500000,24.014179,0.010192
"2026-08-27 12:24:01",0.029583,24.495261,2.500000,24.017861,0.023666
"2026-08-27 12:24:02",0.056963,24.264148,2.500000,23.978625,0.045570
"2026-08-27 12:24:03",0.071759,23.971419,2.500000,23.933655,0.057407
"2026-08-27 12:24:04",0.082710,23.799745,2.500000,23.972634,0.066168
"2026-08-27 12:24:05",0.093561,23.595620,2.500000,24.003986,0.074849
"2026-08-27 12:24:06",0.106940,23.388113,2.500000,24.029139,0.085552
"2026-08-27 12:24:07",0.120444,23.193087,2.500000,24.064367,0.096355
"2026-08-27 12:24:08",0.147540,23.059028,2.500000,24.108761,0.118032
"2026-08-27 12:24:09",0.168972,22.949039,2.500000,24.128198,0.135177
"2026-08-27 12:24:10",0.196741,22.651105,2.500000,24.109992,0.157393
"2026-08-27 12:24:11",0.207000,22.507917,2.500000,24.060250,0.165600
"2026-08-27 12:24:12",0.231238,22.327142,2.500000,24.052100,0.184990
"2026-08-27 12:24:13",0.256282,22.063287,2.500000,24.007156,0.205025
"2026-08-27 12:24:14",0.271244,21.823415,2.500000,24.052028,0.216995
"2026-08-27 12:24:15",0.282476,21.615939,2.500000,24.050261,0.225981
"2026-08-27 12:24:16",0.298526,21.459700,2.500000,24.079043,0.238821
"2026-08-27 12:24:17",0.318195,21.257050,2.500000,24.049331,0.254556
"2026-08-27 12:24:18",0.331261,21.104033,2.500000,24.038649,0.265009
"2026-08-27 12:24:19",0.344598,20.921566,2.500000,24.050909,0.275679
"2026-08-27 12:24:20",0.373513,20.713982,2.500000,24.012529,0.298810
"2026-08-27 12:24:21",0.395233,20.493740,2.500000,24.011282,0.316186
"2026-08-27 12:24:22",0.410636,20.231234,2.500000,24.057849,0.328509
"2026-08-27 12:24:23",0.426098,20.056074,2.500000,24.060565,0.340878
"2026-08-27 12:24:24",0.450136,19.945183,2.500000,24.065567,0.360109
"2026-08-27 12:24:25",0.464032,19.668078,2.500000,24.100645,0.371226
"2026-08-27 12:24:26",0.487462,19.401920,2.500000,24.067629,0.389969
"2026-08-27 12:24:27",0.510465,19.272970,2.500000,24.058930,0.408372
"2026-08-27 12:24:28",0.533105,19.031001,2.500000,24.036855,0.426484
"2026-08-27 12:24:29",0.555833,18.926200,2.500000,24.042750,0.444666
"2026-08-27 12:24:30",0.575749,18.741868,2.500000,23.999204,0.460599
"2026-08-27 12:24:31",0.587044,18.602652,2.500000,24.040307,0.469635
"2026-08-27 12:24:32",0.611794,18.411185,2.500000,23.998134,0.489435
"2026-08-27 12:24:33",0.623951,18.284505,2.500000,23.988848,0.499161
"2026-08-27 12:24:34",0.644863,18.035017,2.500000,24.008916,0.515890
"2026-08-27 12:24:35",0.654931,17.925708,2.500000,23.993592,0.523945
"2026-08-27 12:24:36",0.674599,17.695792,2.500000,23.970680,0.539680
"2026-08-27 12:24:37",0.699178,17.489017,2.500000,23.994446,0.559342
"2026-08-27 12:24:38",0.720040,17.239832,2.500000,24.019080,0.576032
"2026-08-27 12:24:39",0.742267,17.014848,2.500000,23.992099,0.593814
"2026-08-27 12:24:40",0.770347,16.881889,2.500000,23.992807,0.616278
"2026-08-27 12:24:41",0.789891,16.630470,2.500000,23.948277,0.631913
"2026-08-27 12:24:42",0.814028,16.391552,2.500000,23.970515,0.651223
"2026-08-27 12:24:43",0.829209,16.106892,2.500000,23.960148,0.663367
"2026-08-27 12:24:44",0.843167,15.823415,2.500000,23.915668,0.674534
"2026-08-27 12:24:45",0.854454,15.583555,2.500000,23.951131,0.683563
"2026-08-27 12:24:46",0.877605,15.298478,2.500000,23.962903,0.702084
"2026-08-27 12:24:47",0.898399,15.152792,2.500000,23.966535,0.718719
"2026-08-27 12:24:48",0.925909,14.979822,2.500000,23.948431,0.740727
"2026-08-27 12:24:49",0.948304,14.838404,2.500000,23.986390,0.758644
"2026-08-27 12:24:50",0.966092,14.575969,2.500000,24.015320,0.772874
"2026-08-27 12:24:51",0.981768,14.380011,2.500000,24.011039,0.785414
"2026-08-27 12:24:52",1.006736,14.173212,2.500000,24.056346,0.805388
"2026-08-27 12:24:53",1.023413,13.943746,2.500000,24.055152,0.818730
"2026-08-27 12:24:54",1.048565,13.832870,2.500000,24.053470,0.838852
"2026-08-27 12:24:55",1.075572,13.677267,2.500000,24.030461,0.860458
"2026-08-27 12:24:56",1.086499,13.381397,2.500000,24.065490,0.869199
"2026-08-27 12:24:57",1.115970,13.086896,2.500000,24.078906,0.892776
"2026-08-27 12:24:58",1.126309,12.952212,2.500000,24.076239,0.901047
"2026-08-27 12:24:59",1.153065,12.749641,2.500000,24.035507,0.922452
"2026-08-27 12:25:00",1.151621,12.629069,2.500000,23.995917,0.978878
"2026-08-27 12:25:01",1.160253,12.537380,2.500000,24.039508,0.986215
"2026-08-27 12:25:02",1.164781,12.456843,2.500000,24.044374,0.990064
"2026-08-27 12:25:03",1.162840,12.332894,2.500000,23.995832,0.988414
"2026-08-27 12:25:04",1.170749,12.245940,2.500000,23.966688,0.995137
"2026-08-27 12:25:05",1.180278,12.155531,2.500000,23.969429,1.003237
"2026-08-27 12:25:06",1.181495,12.007361,2.500000,23.958186,1.004271
"2026-08-27 12:25:07",1.179687,11.865020,2.500000,23.927283,1.002734
"2026-08-27 12:25:08",1.180990,11.786647,2.500000,23.941772,1.003842
"2026-08-27 12:25:09",1.182109,11.701944,2.500000,23.932834,1.004792
"2026-08-27 12:25:10",1.189816,11.636662,2.500000,23.917702,1.011343
"2026-08-27 12:25:11",1.191558,11.534446,2.500000,23.881309,1.012825
"2026-08-27 12:25:12",1.200697,11.463213,2.500000,23.907479,1.020592
"2026-08-27 12:25:13",1.208743,11.369432,2.500000,23.872684,1.027432
"2026-08-27 12:25:14",1.213550,11.241955,2.500000,23.914531,1.031518
"2026-08-27 12:25:15",1.222197,11.123393,2.500000,23.933707,1.038867
"2026-08-27 12:25:16",1.221429,11.057175,2.500000,23.899183,1.038215
"2026-08-27 12:25:17",1.227623,10.972782,2.500000,23.853155,1.043479
"2026-08-27 12:25:18",1.229109,10.882797,2.500000,23.833348,1.044743
"2026-08-27 12:25:19",1.225623,10.817547,2.500000,23.798015,1.041779
"2026-08-27 12:25:20",1.224147,10.739052,2.500000,23.812839,1.040525
"2026-08-27 12:25:21",1.225467,10.609851,2.500000,23.802694,1.041647
"2026-08-27 12:25:22",1.223761,10.462271,2.500000,23.770186,1.040197
"2026-08-27 12:25:23",1.224627,10.337952,2.500000,23.738214,1.040933
"2026-08-27 12:25:24",1.232807,10.281825,2.500000,23.733975,1.047886
"2026-08-27 12:25:25",1.237512,10.230065,2.500000,23.706218,1.051885
"2026-08-27 12:25:26",1.237909,10.166621,2.500000,23.703044,1.052223
"2026-08-27 12:25:27",1.236939,10.033240,2.500000,23.725642,1.051398
"2026-08-27 12:25:28",1.246332,9.974366,2.500000,23.689900,1.059382
"2026-08-27 12:25:29",1.248797,9.832157,2.500000,23.672980,1.061477
"2026-08-27 12:25:30",1.257542,9.775286,2.500000,23.700032,1.068910
"2026-08-27 12:25:31",1.258419,9.705904,2.500000,23.675214,1.069656
"2026-08-27 12:25:32",1.261019,9.629975,2.500000,23.655218,1.071866
"2026-08-27 12:25:33",1.267101,9.516929,2.500000,23.619040,1.077036
"2026-08-27 12:25:34",1.263548,9.441596,2.500000,23.581024,1.074016
"2026-08-27 12:25:35",1.269830,9.328749,2.500000,23.604435,1.079355
"2026-08-27 12:25:36",1.275054,9.235242,2.500000,23.559606,1.083796
"2026-08-27 12:25:37",1.282460,9.173276,2.500000,23.573036,1.090091
"2026-08-27 12:25:38",1.287810,9.121071,2.500000,23.555741,1.094639
"2026-08-27 12:25:39",1.289740,9.018459,2.500000,23.602070,1.096279
"2026-08-27 12:25:40",1.295846,8.880421,2.500000,23.608746,1.101469
"2026-08-27 12:25:41",1.295682,8.766955,2.500000,23.624530,1.101330
"2026-08-27 12:25:42",1.292996,8.668470,2.500000,23.634899,1.099046
"2026-08-27 12:25:43",1.296808,8.584023,2.500000,23.618321,1.102287
"2026-08-27 12:25:44",1.293934,8.461005,2.500000,23.641748,1.099843
"2026-08-27 12:25:45",1.292455,8.357570,2.500000,23.605887,1.098587
"2026-08-27 12:25:46",1.289039,8.266050,2.500000,23.615138,1.095683
"2026-08-27 12:25:47",1.295844,8.166671,2.500000,23.640217,1.101468
"2026-08-27 12:25:48",1.301752,8.099836,2.500000,23.654000,1.106489
"2026-08-27 12:25:49",1.298573,7.956474,2.500000,23.688790,1.103787
"2026-08-27 12:25:50",1.307072,7.871716,2.500000,23.705734,1.111011
"2026-08-27 12:25:51",1.303346,7.740694,2.500000,23.664597,1.107844
"2026-08-27 12:25:52",1.310620,7.608229,2.500000,23.626715,1.114027
"2026-08-27 12:25:53",1.313955,7.491409,2.500000,23.599591,1.116862
"2026-08-27 12:25:54",1.323900,7.359518,2.500000,23.589595,1.125315
"2026-08-27 12:25:55",1.324080,7.230745,2.500000,23.638113,1.125468
"2026-08-27 12:25:56",1.326958,7.086915,2.500000,23.668046,1.127914
"2026-08-27 12:25:57",1.328660,7.036451,2.500000,23.638973,1.129361
"2026-08-27 12:25:58",1.334326,6.939368,2.500000,23.598648,1.134177
"2026-08-27 12:25:59",1.343606,6.856038,2.500000,23.556273,1.142065
"2026-08-27 12:26:00",1.344530,6.788898,2.500000,23.530250,1.142851
"2026-08-27 12:26:01",1.341599,6.641061,2.500000,23.558930,1.140359
